股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-30,34.95,-1.04,-2.89,719772000,0,綠增,是,否,39.75,41.2,44.17,45.89,-6.822,-8.3648,-4.899
00679B,元大美債20年,2026-07-30,26.51,-0.52,-1.92,24645473000,0,綠增,否,否,26.74,26.8,26.97,26.71,-0.4022,-0.3755,-0.0759
00687B,國泰20年美債,2026-07-30,27.6,-0.53,-1.88,23651161000,0,綠增,否,否,27.82,27.87,28.06,27.85,-0.3224,-0.386,-0.121
00687C,國泰20年美債+櫃U,2026-07-30,9.06,-0.16,-1.74,30000000,0,綠增,否,否,9.15,9.19,9.3,9.3,-0.6727,-0.9597,-0.6938
00694B,富邦美債1-3,2026-07-30,42.5,0.05,0.12,344104000,0,綠縮,是,是,42.4,42.41,42.28,41.77,-0.0094,0.1559,0.4634
00695B,富邦美債7-10,2026-07-30,35.37,-0.14,-0.39,618757000,0,綠增,是,是,35.37,35.47,35.55,35.19,-0.551,-0.3232,0.1761
00696B,富邦美債20年,2026-07-30,28.57,-0.57,-1.96,2797273000,0,綠增,否,否,28.82,28.95,29.27,28.97,-0.8462,-0.9106,-0.3541
00697B,元大美債7-10,2026-07-30,35.91,-0.17,-0.47,809652000,0,紅轉綠,否,是,35.93,35.94,35.89,35.65,-0.0612,0.1282,0.2598
00719B,元大美債1-3,2026-07-30,31.54,0.06,0.19,4248813000,0,綠縮,否,是,31.46,31.51,31.41,31.05,-0.3611,0.0921,0.4092
00720B,元大投資級公司債,2026-07-30,32.16,-0.46,-1.41,7918156000,0,綠增,否,否,32.5,32.8,33.24,33.02,-1.8187,-1.5636,-0.6857
00722B,群益投資級電信債,2026-07-30,34.53,-0.53,-1.51,7490789000,0,綠增,是,否,34.97,35.23,35.84,35.85,-1.482,-1.7295,-0.9097
00723B,群益投資級科技債,2026-07-30,29.5,-0.47,-1.57,311732000,0,綠增,是,否,29.81,30.08,30.66,30.69,-1.7664,-2.023,-1.0139
00724B,群益投資級金融債,2026-07-30,33.27,-0.38,-1.13,3256206000,0,綠增,否,否,33.5,33.64,34.02,33.75,-0.8466,-1.1635,-0.3807
00725B,國泰投資級公司債,2026-07-30,34.27,-0.42,-1.21,3707352000,0,綠增,否,否,34.59,34.8,35.29,35.09,-1.2224,-1.4918,-0.6308
00726B,國泰新興投等債,2026-07-30,32.66,-0.27,-0.82,178445000,0,綠增,否,否,33.1,33.25,33.31,32.95,-0.8923,-0.4372,0.0856
00727B,國泰優選非投等債,2026-07-30,39.68,-0.09,-0.23,124458000,0,綠縮,否,是,39.67,39.82,39.93,39.51,-0.7555,-0.6065,0.0476
00734B,台新JPM新興債,2026-07-30,15.67,-0.15,-0.95,132000000,0,綠增,否,否,15.8,15.88,15.96,15.8,-1.0147,-0.8365,-0.047
00740B,富邦全球投等債,2026-07-30,37.86,-0.41,-1.07,876562000,0,綠增,否,否,38.14,38.34,38.73,38.61,-1.0329,-1.0863,-0.4422
00741B,富邦全球非投等債,2026-07-30,37.81,-0.19,-0.5,107382000,0,紅縮,否,是,37.93,37.87,37.7,37.37,0.3174,0.3551,0.5065
00746B,富邦A級公司債,2026-07-30,34.92,-0.41,-1.16,1004248000,0,綠增,否,否,35.17,35.34,35.73,35.51,-0.9798,-1.1468,-0.3986
00749B,凱基新興債10+,2026-07-30,31.23,-0.34,-1.08,102000000,0,綠增,否,否,31.44,31.64,31.96,31.7,-1.306,-1.2082,-0.4315
00750B,凱基科技債10+,2026-07-30,31.98,-0.43,-1.33,100183000,0,綠增,否,否,32.3,32.57,33.09,33.02,-1.6383,-1.7556,-0.7929
00751B,元大AAA至A公司債,2026-07-30,30.75,-0.4,-1.28,8568014000,0,綠增,是,否,31.07,31.2,31.54,31.62,-0.8361,-0.9774,-0.6709
00754B,群益AAA-AA公司債,2026-07-30,32.2,-0.54,-1.65,157542000,0,綠增,否,否,32.64,32.84,33.3,33.39,-1.2045,-1.3309,-0.7246
00755B,群益投資級公用債,2026-07-30,32.51,-0.5,-1.51,126548000,0,綠增,否,否,32.78,32.89,33.11,32.85,-0.6124,-0.6405,-0.1312
00756B,群益投等新興公債,2026-07-30,31.28,-0.3,-0.95,610554000,0,綠增,否,否,31.52,31.65,31.85,31.56,-0.8681,-0.7525,-0.2333
00758B,復華能源債,2026-07-30,51.15,-0.8,-1.54,101000000,0,綠增,否,否,51.58,51.71,52.0,51.66,-0.5207,-0.4524,-0.1296
00759B,復華製藥債,2026-07-30,54.05,-0.85,-1.55,101000000,0,綠增,否,否,54.46,54.68,55.12,54.66,-0.8015,-0.7532,-0.2308
00760B,復華新興企業債,2026-07-30,53.55,-0.45,-0.83,133297000,0,綠增,否,否,53.88,54.09,54.3,53.9,-0.7735,-0.5424,-0.092
00761B,國泰A級公司債,2026-07-30,33.93,-0.45,-1.31,434230000,0,綠增,否,否,34.23,34.34,34.64,34.5,-0.6732,-0.7829,-0.3093
00764B,群益25年美債,2026-07-30,27.5,-0.55,-1.96,16765310000,0,綠增,是,否,27.75,27.81,27.98,27.8,-0.4091,-0.3655,-0.1107
00768B,復華20年美債,2026-07-30,49.67,-0.98,-1.93,1866738000,0,綠增,是,否,50.13,50.23,50.59,50.2,-0.3894,-0.4321,-0.082
00772B,中信高評級公司債,2026-07-30,33.03,-0.4,-1.2,3707544000,0,綠增,否,否,33.3,33.43,33.75,33.64,-0.7806,-0.8982,-0.3631
