股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-07,46.19,-2.27,-4.68,314009000,0,綠增,否,是,47.66,47.83,47.64,45.33,-0.7083,0.3546,-1.0572
00679B,元大美債20年,2026-07-07,27.03,-0.13,-0.48,21997519000,0,紅縮,否,是,27.13,27.17,26.88,26.78,-0.3307,0.7527,0.7042
00687B,國泰20年美債,2026-07-07,28.16,-0.09,-0.32,13063806000,0,紅縮,否,是,28.23,28.27,28.08,27.92,-0.3108,0.4869,0.4598
00687C,國泰20年美債+櫃U,2026-07-07,9.37,-0.02,-0.21,25000000,0,綠增,否,是,9.42,9.46,9.4,9.34,-0.8212,0.2756,0.2827
00694B,富邦美債1-3,2026-07-07,42.38,0.04,0.09,132017000,0,紅增,否,是,42.16,42.02,41.8,41.66,0.6926,0.613,0.465
00695B,富邦美債7-10,2026-07-07,35.75,0.02,0.06,210264000,0,紅縮,否,是,35.63,35.53,35.27,35.22,0.5135,0.7256,0.5086
00696B,富邦美債20年,2026-07-07,29.48,-0.1,-0.34,1474939000,0,紅縮,否,是,29.57,29.62,29.31,29.08,-0.3639,0.7585,0.6836
00697B,元大美債7-10,2026-07-07,35.98,0.0,0.0,247987000,0,紅增,否,是,35.87,35.77,35.66,35.67,0.5269,0.3169,0.3165
00719B,元大美債1-3,2026-07-07,31.49,0.05,0.16,2279454000,0,紅增,否,是,31.32,31.21,31.06,31.0,0.7333,0.5834,0.4463
00720B,元大投資級公司債,2026-07-07,33.7,-0.09,-0.27,4897912000,0,紅縮,否,是,33.72,33.7,33.46,33.16,0.1069,0.5369,0.5499
00722B,群益投資級電信債,2026-07-07,36.37,-0.14,-0.38,3067424000,0,紅轉綠,否,是,36.43,36.51,36.31,36.1,-0.3937,0.2829,0.3039
00723B,群益投資級科技債,2026-07-07,31.28,-0.05,-0.16,597200000,0,紅轉綠,是,是,31.27,31.3,31.12,30.9,-0.1724,0.3978,0.3434
00724B,群益投資級金融債,2026-07-07,34.44,-0.11,-0.32,2003504000,0,紅縮,否,是,34.43,34.39,34.09,33.84,0.2096,0.7293,0.5946
00725B,國泰投資級公司債,2026-07-07,35.8,-0.11,-0.31,7014135000,0,紅縮,否,是,35.81,35.79,35.54,35.21,0.1398,0.5422,0.5133
00726B,國泰新興投等債,2026-07-07,33.52,0.04,0.12,198962000,0,紅縮,否,是,33.39,33.32,33.07,32.98,0.4211,0.7255,0.5579
00727B,國泰優選非投等債,2026-07-07,40.24,0.09,0.22,150903000,0,紅增,否,是,40.04,39.92,39.71,39.53,0.603,0.5592,0.5062
00734B,台新JPM新興債,2026-07-07,16.13,0.03,0.19,2140000,0,紅縮,否,是,16.07,16.04,15.91,15.8,0.4626,0.7477,0.7504
00740B,富邦全球投等債,2026-07-07,39.16,-0.13,-0.33,2051927000,0,紅縮,否,是,39.16,39.13,38.94,38.73,0.1381,0.4131,0.3712
00741B,富邦全球非投等債,2026-07-07,37.75,0.06,0.16,115871000,0,紅增,否,是,37.56,37.42,37.3,37.34,0.7727,0.4456,0.3714
00746B,富邦A級公司債,2026-07-07,36.17,-0.07,-0.19,1489166000,0,紅縮,是,是,36.15,36.11,35.84,35.64,0.2551,0.6383,0.5189
00749B,凱基新興債10+,2026-07-07,32.34,-0.01,-0.03,106000000,0,紅縮,否,是,32.29,32.26,32.01,31.77,0.211,0.6615,0.6303
00750B,凱基科技債10+,2026-07-07,33.7,-0.06,-0.18,106001000,0,紅縮,否,是,33.67,33.65,33.44,33.19,0.0951,0.5348,0.4175
00751B,元大AAA至A公司債,2026-07-07,31.85,-0.11,-0.34,5781224000,0,綠增,否,是,31.91,31.91,31.91,31.77,-0.0564,-0.197,0.1318
00754B,群益AAA-AA公司債,2026-07-07,33.81,-0.1,-0.29,115000000,0,紅縮,否,是,33.84,33.84,33.66,33.66,-0.0355,0.4154,0.3293
00755B,群益投資級公用債,2026-07-07,33.38,-0.11,-0.33,102008000,0,紅縮,否,是,33.4,33.36,33.04,32.91,0.2762,0.813,0.6166
00756B,群益投等新興公債,2026-07-07,32.09,-0.07,-0.22,205489000,0,紅縮,否,是,32.11,32.05,31.77,31.59,0.3375,0.7101,0.7995
00758B,復華能源債,2026-07-07,52.35,0.05,0.1,100000000,0,紅縮,否,是,52.3,52.3,51.95,51.72,0.0,0.4996,0.4738
00759B,復華製藥債,2026-07-07,55.65,0.05,0.09,100000000,0,紅縮,否,是,55.61,55.58,55.09,54.76,0.108,0.7158,0.6486
00760B,復華新興企業債,2026-07-07,54.7,0.0,0.0,112959000,0,紅縮,否,是,54.54,54.5,54.06,53.9,0.1469,0.6928,0.6236
00761B,國泰A級公司債,2026-07-07,34.97,-0.09,-0.26,1027416000,0,紅縮,是,是,34.97,34.97,34.73,34.63,0.0343,0.5174,0.4687
00764B,群益25年美債,2026-07-07,28.07,-0.1,-0.35,2530408000,0,紅縮,否,是,28.15,28.18,28.01,27.88,-0.2481,0.4491,0.4249
00768B,復華20年美債,2026-07-07,50.75,-0.2,-0.39,353043000,0,紅縮,否,是,50.93,51.0,50.44,50.41,-0.2546,0.8304,0.6908
00772B,中信高評級公司債,2026-07-07,34.06,-0.13,-0.38,2734700000,0,紅縮,否,是,34.1,34.08,33.9,33.78,0.0998,0.4332,0.3716
00773B,中信優先金融債,2026-07-07,36.42,-0.11,-0.3,644379000,0,紅縮,否,是,36.41,36.36,36.12,35.92,0.2368,0.5781,0.4645
00777B,凱基AAA至A公司債,2026-07-07,33.09,-0.06,-0.18,100275000,0,紅縮,否,是,33.08,33.07,32.88,32.74,0.0181,0.4465,0.3846
00778B,凱基金融債20+,2026-07-07,35.06,-0.11,-0.31,110298000,0,紅縮,否,是,35.07,35.08,34.82,34.55,-0.0798,0.5589,0.4761
00779B,凱基美債25+,2026-07-07,28.48,-0.03,-0.11,490029000,0,紅縮,否,是,28.51,28.55,28.37,28.25,-0.2589,0.461,0.3999
00780B,國泰A級金融債,2026-07-07,37.82,-0.05,-0.13,119258000,0,紅縮,否,是,37.72,37.61,37.32,37.35,0.5385,0.7608,0.5374
00781B,國泰A級科技債,2026-07-07,28.52,-0.08,-0.28,127080000,0,綠增,否,否,28.57,28.57,28.65,28.67,-0.021,-0.1956,-0.1307
00782B,國泰A級公用債,2026-07-07,31.09,-0.12,-0.38,260554000,0,紅縮,否,是,31.14,31.08,30.8,30.57,0.3804,0.8142,0.6405
00785B,富邦金融投等債,2026-07-07,35.72,-0.06,-0.17,73000000,0,紅縮,否,是,35.67,35.61,35.31,35.05,0.2981,0.7497,0.5682
00786B,元大10年IG銀行債,2026-07-07,33.36,-0.02,-0.06,30000000,0,紅縮,否,是,33.29,33.24,32.95,32.79,0.2772,0.7303,0.6091
