股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00411A,主動統一前沿科技,2026-09-04,9.81,0.33,3.48,21603993000,0,,是,,9.62,9.64,,,-0.5583,-0.5568,
006201,元大富櫃50,2026-09-04,44.18,0.84,1.94,210326000,0,紅縮,否,,44.17,43.93,42.19,,1.0895,6.1755,-0.4894
00679B,元大美債20年,2026-09-04,25.78,0.01,0.04,12295123000,0,綠縮,否,,25.74,25.94,26.34,,-1.5305,-1.7799,-0.9999
00687B,國泰20年美債,2026-09-04,27.12,0.01,0.04,9274313000,0,綠縮,否,,27.07,27.19,27.51,,-0.8787,-1.242,-0.7183
00687C,國泰20年美債+櫃U,2026-09-04,9.09,-0.01,-0.11,25000000,0,紅增,否,,9.08,9.09,9.13,,-0.2417,-0.3071,-0.4147
00694B,富邦美債1-3,2026-09-04,41.73,0.02,0.05,227053000,0,綠縮,否,,41.74,41.9,42.16,,-0.7703,-0.8237,-0.3663
00695B,富邦美債7-10,2026-09-04,34.62,0.04,0.12,221598000,0,綠縮,是,,34.62,34.83,35.13,,-1.2044,-1.1439,-0.6688
00696B,富邦美債20年,2026-09-04,28.09,0.02,0.07,1850593000,0,綠縮,否,,28.03,28.15,28.49,,-0.8559,-1.2557,-0.9527
00697B,元大美債7-10,2026-09-04,35.17,0.01,0.03,145879000,0,綠縮,否,,35.19,35.4,35.68,,-1.1907,-1.1008,-0.452
00719B,元大美債1-3,2026-09-04,31.04,0.02,0.06,1449943000,0,綠縮,否,,31.05,31.17,31.34,,-0.7924,-0.7293,-0.3609
00720B,元大投資級公司債,2026-09-04,31.82,0.03,0.09,4006644000,0,綠縮,否,,31.79,31.9,32.25,,-0.7121,-1.0146,-1.0949
00722B,群益投資級電信債,2026-09-04,34.21,0.03,0.09,3309080000,0,綠縮,否,,34.15,34.26,34.63,,-0.6053,-0.9455,-1.1178
00723B,群益投資級科技債,2026-09-04,29.28,0.01,0.03,127000000,0,綠縮,否,,29.24,29.39,29.66,,-0.982,-1.0872,-1.1101
00724B,群益投資級金融債,2026-09-04,32.7,0.04,0.12,5422515000,0,綠縮,是,,32.69,32.87,33.21,,-1.1013,-1.2201,-0.9293
00725B,國泰投資級公司債,2026-09-04,33.92,0.04,0.12,1771319000,0,綠縮,否,,33.87,34.01,34.33,,-0.7909,-1.0072,-0.9792
00726B,國泰新興投等債,2026-09-04,32.14,0.04,0.12,160797000,0,綠縮,否,,32.15,32.3,32.67,,-0.9244,-0.835,-0.9024
00727B,國泰優選非投等債,2026-09-04,39.25,0.02,0.05,117952000,0,綠縮,否,,39.24,39.37,39.55,,-0.628,-0.6687,-0.577
00734B,台新JPM新興債,2026-09-04,15.35,-0.01,-0.07,20000000,0,綠縮,否,,15.4,15.48,15.65,,-0.9645,-1.0169,-1.034
00740B,富邦全球投等債,2026-09-04,37.31,0.07,0.19,874931000,0,綠縮,否,,37.24,37.41,37.83,,-0.9364,-1.2067,-0.9025
00741B,富邦全球非投等債,2026-09-04,37.11,-0.02,-0.05,107256000,0,綠縮,否,,37.14,37.32,37.61,,-0.9335,-1.0159,-0.3972
00746B,富邦A級公司債,2026-09-04,34.36,0.02,0.06,472053000,0,綠縮,否,,34.34,34.51,34.87,,-1.0148,-1.1854,-0.9276
00749B,凱基新興債10+,2026-09-04,30.76,0.06,0.2,103000000,0,綠縮,否,,30.72,30.88,31.17,,-1.0119,-1.0036,-1.0068
