股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-04,13.57,0.65,5.03,75829963,1016764295,紅增,否,是,12.98,12.77,12.35,12.06,3.4263,4.1531,2.1923
00401A,主動摩根台灣鑫收,2026-05-04,12.48,0.45,3.74,24539160,304021758,紅增,是,是,12.06,11.89,11.64,11.46,2.9362,2.8641,1.5048
0050,元大台灣50,2026-05-04,94.6,4.1,4.53,125270935,11748311547,紅增,否,是,91.67,90.0,87.09,85.13,3.7813,4.3115,2.2062
0051,元大中型100,2026-05-04,128.75,2.0,1.58,96067,12364404,紅增,否,是,126.64,125.31,123.37,121.99,2.1455,2.0648,1.0939
0052,富邦科技,2026-05-04,55.4,2.75,5.22,51424584,2817380681,紅增,否,是,53.51,52.56,51.26,50.45,3.6654,3.5764,1.7163
0053,元大電子,2026-05-04,218.1,8.85,4.23,36912,8016240,紅增,否,是,211.11,206.88,199.5,194.4,4.1695,4.7439,2.4733
0055,元大MSCI金融,2026-05-04,33.14,-0.11,-0.33,321568,10690601,綠增,否,否,33.28,33.25,33.35,33.4,0.1987,-0.255,-0.1093
0056,元大高股息,2026-05-04,41.92,1.02,2.49,105581914,4415116767,綠轉紅,否,是,41.15,41.28,41.16,41.04,-0.6374,0.0897,0.1046
0057,富邦摩台,2026-05-04,281.2,10.7,3.96,29378,8207887,紅增,否,是,272.88,267.94,258.92,252.77,3.7567,4.4397,2.2894
0061,元大寶滬深,2026-05-04,24.62,0.22,0.9,432180,10638592,紅增,是,是,24.38,24.3,24.16,24.07,0.7021,0.7004,0.3759
006203,元大MSCI台灣,2026-05-04,172.7,7.75,4.7,20089,3449075,紅增,否,是,167.38,164.43,159.14,155.51,3.6601,4.2446,2.1963
006204,永豐臺灣加權,2026-05-04,202.2,5.7,2.9,16019,3192681,紅增,否,是,197.82,195.21,191.15,188.38,2.7103,2.7989,1.4354
006205,富邦上証,2026-05-04,41.13,0.34,0.83,586205,24129040,紅增,否,是,40.71,40.44,40.27,40.15,1.3896,0.755,0.3889
006206,元大上證50,2026-05-04,37.72,0.5,1.34,100899,3794517,紅增,否,是,37.2,36.93,36.79,36.68,1.4839,0.731,0.3916
006207,復華滬深,2026-05-04,33.2,0.35,1.07,105942,3509742,紅增,否,是,32.8,32.67,32.52,32.41,0.799,0.6469,0.3409
006208,富邦台50,2026-05-04,219.2,9.45,4.51,7117247,1547577040,紅增,否,是,212.46,208.63,201.8,197.17,3.7402,4.3463,2.2303
