股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
6945,圓祥生技,2026-07-08,118.0,3.5,3.06,1507220000,0,紅增,是,否,106.34,102.51,102.08,147.02,7.7625,2.8391,-4.683
6953,家碩,2026-07-08,227.0,-2.0,-0.87,48298000,0,紅縮,否,否,235.9,232.95,231.35,245.45,2.5652,0.4961,-0.9102
6961,旅天下,2026-07-08,53.7,-0.2,-0.37,7826000,0,綠縮,否,否,53.98,54.2,56.08,57.72,-0.8085,-1.3649,-2.6471
6967,汎瑋材料,2026-07-08,69.6,-0.8,-1.14,53713000,0,紅縮,否,否,71.34,71.26,71.03,72.73,0.2248,-0.1541,0.2541
6968,萬達寵物,2026-07-08,43.3,-0.15,-0.35,26375000,0,紅增,否,否,43.16,42.85,43.06,43.79,1.4575,-0.6607,0.2503
6971,惠民實業,2026-07-08,27.4,0.5,1.86,1000000,0,紅縮,否,否,27.48,27.76,27.39,28.06,-1.9971,0.6709,0.2838
6982,大井泵浦,2026-07-08,52.8,0.6,1.15,32870000,0,綠縮,否,否,53.28,54.03,56.48,55.31,-2.7382,-4.5912,-1.4826
6983,華洋精機,2026-07-08,349.0,2.0,0.58,39477000,0,紅縮,否,否,356.6,358.55,355.12,403.82,-1.0818,1.0285,-1.0449
6986,和迅,2026-07-08,47.55,-2.0,-4.04,179729000,0,綠縮,否,否,48.52,49.13,54.17,59.1,-2.4331,-7.9453,-5.7911
6996,力領科技,2026-07-08,200.0,-2.5,-1.23,138180000,0,紅增,否,是,198.2,197.1,195.78,187.66,1.1224,1.2067,0.837
6997,博弘,2026-07-08,72.4,0.0,0.0,5000000,0,綠縮,否,否,72.3,72.59,74.08,75.55,-0.7958,-2.5638,0.2775
700020,佳邦統一5C購01,2026-07-08,0.52,0.0,0.0,13000000,0,,是,,0.59,0.63,0.77,,-11.9048,-12.2222,
700021,長佳智統一5C購02,2026-07-08,0.25,-0.03,-10.71,25000000,0,,否,,0.25,0.24,,,4.2017,,
700022,華星光統一5C購01,2026-07-08,2.63,0.13,5.2,32000000,0,,是,,2.63,2.79,3.22,,-11.1562,-16.2519,-11.7317
700023,新應材統一5B購02,2026-07-08,0.2,-0.03,-13.04,20000000,0,,是,,0.24,0.26,0.31,,-13.7681,-17.3633,-20.5959
700024,新應材統一64購02,2026-07-08,0.34,-0.02,-5.56,767000000,0,,是,,0.36,0.36,0.39,,0.0,-5.5409,-12.0495
700025,雙鴻統一5B購01,2026-07-08,0.24,-0.09,-27.27,25000000,0,,是,,0.38,0.43,0.5,,-20.4167,-19.7393,
700043,新應材永豐59購01,2026-07-08,0.23,0.06,35.29,27000000,0,,否,,0.21,0.27,0.47,,-36.9048,-37.4429,
700047,宏捷科凱基59購01,2026-07-08,0.73,0.04,5.8,12000000,0,,是,,0.9,1.13,1.37,,-34.2105,-17.5273,
700065,系統電統一5A購01,2026-07-08,0.13,-0.01,-7.14,40000000,0,,是,,0.14,0.15,0.22,,-9.0909,-22.6316,-17.7903
700103,中光電元大5A購01,2026-07-08,0.2,-0.01,-4.76,148000000,0,,是,,0.22,0.18,,,60.2941,68.5714,
700113,雙鴻元大5A購01,2026-07-08,0.6,-0.12,-16.67,50000000,0,,是,,0.82,0.97,,,-27.9152,-24.9615,
700155,中光電元大5A購02,2026-07-08,0.28,0.03,12.0,126000000,0,,是,,0.23,0.18,0.13,,69.1176,74.2857,
700173,雙鴻元大5A購02,2026-07-08,0.85,-0.28,-24.78,17000000,0,,否,,1.5,2.06,2.33,,-42.4521,-22.8807,
700176,中光電群益5A購01,2026-07-08,0.46,0.25,119.05,1000000,0,,是,,0.25,,,,,,
700185,中光電統一59購04,2026-07-08,0.08,0.02,33.33,410000000,0,,否,,0.12,,,,,,
700186,中光電統一6A購01,2026-07-08,0.4,0.1,33.33,346000000,0,,是,,0.32,0.28,0.22,,36.4407,38.1188,17.5393
700187,中美晶統一58購02,2026-07-08,2.4,0.33,15.94,35000000,0,,否,,1.88,1.66,,,30.2778,22.8148,
700188,中美晶統一5A購02,2026-07-08,2.42,0.34,16.35,176000000,0,,是,,2.26,1.72,1.36,,91.511,33.411,25.9379
700189,協易機統一5A購01,2026-07-08,0.47,-0.11,-18.97,3000000,0,,否,,0.58,,,,,,
700190,昇達科統一65購01,2026-07-08,4.72,0.2,4.42,69000000,0,,是,,4.65,4.72,5.03,,-2.924,-5.9035,-6.3384
700191,朋程統一5A購01,2026-07-08,0.6,0.01,1.69,1000000,0,,否,,0.72,0.77,0.69,,-11.0837,10.2011,
700192,朋程統一6A購01,2026-07-08,0.72,-0.01,-1.37,171000000,0,,否,,0.77,0.76,0.74,,1.5831,-1.0363,-1.4066
700194,長聖統一61購01,2026-07-08,0.37,-0.05,-11.9,91000000,0,,否,,0.33,0.31,,,18.4397,15.7895,
700195,家登統一5A購01,2026-07-08,1.02,-0.1,-8.93,40000000,0,,是,,1.25,1.3,1.32,,-7.2593,1.6406,
700196,振曜統一5A購01,2026-07-08,0.06,0.02,50.0,19000000,0,,是,,0.05,0.04,,,4.5455,,
700197,晶宏統一5A購01,2026-07-08,0.75,-0.11,-12.79,7000000,0,,否,,0.92,0.87,0.9,,10.628,5.314,
700198,智冠統一5C購01,2026-07-08,0.25,-0.02,-7.41,2000000,0,,否,,0.27,0.29,0.3,,-10.4575,-5.8442,
700200,萬潤統一58購04,2026-07-08,5.25,-0.2,-3.67,10000000,0,,否,,5.66,5.99,,,-10.5845,-7.4131,
700201,萬潤統一6A購01,2026-07-08,3.0,0.13,4.53,28000000,0,,否,,3.07,3.1,2.96,,-2.2321,4.4811,0.3736
700202,鈺太統一5A購01,2026-07-08,0.38,-0.01,-2.56,20000000,0,,是,,0.49,0.53,,,-15.625,,
700203,聰泰統一5A購01,2026-07-08,0.21,-0.02,-8.7,26000000,0,,否,,0.27,0.31,0.34,,-21.8391,-8.284,
700204,雙鴻統一5A購01,2026-07-08,0.25,-0.05,-16.67,10000000,0,,否,,0.35,0.44,0.56,,-33.5849,-20.1087,
700205,雙鴻統一61購01,2026-07-08,0.4,-0.05,-11.11,121000000,0,,是,,0.46,0.49,0.54,,-12.5954,-11.5315,-9.858
700206,雙鴻統一61購02,2026-07-08,0.35,-0.04,-10.26,246000000,0,,是,,0.42,0.44,0.5,,-7.4236,-8.5062,
700207,雙鴻統一6A購01,2026-07-08,0.48,-0.06,-11.11,1094000000,0,,是,,0.56,0.58,0.63,,-6.3545,-8.6751,-8.2242
700208,騰雲統一6A購01,2026-07-08,0.85,0.03,3.66,10000000,0,,否,,0.87,0.79,0.84,,24.5014,1.8088,-0.5322
700228,系微元大59購02,2026-07-08,0.72,-0.03,-4.0,1000000,0,,否,,0.74,0.72,0.62,,7.2046,22.6962,
700258,大綜統一6A購01,2026-07-08,0.62,0.0,0.0,156000000,0,,否,,0.73,0.96,1.0,,-38.0068,-21.1997,
700261,宜鼎統一6A購01,2026-07-08,5.3,-0.4,-7.02,15000000,0,,是,,5.76,6.03,6.45,,-8.5714,-8.7746,
700263,旺矽統一6A購01,2026-07-08,4.3,0.11,2.63,10000000,0,,是,,4.61,4.53,4.4,,3.8271,1.3205,3.5075
700264,長聖統一6A購01,2026-07-08,0.43,0.01,2.38,381000000,0,,是,,0.37,0.35,,,12.8049,12.945,
700267,建榮統一6A購01,2026-07-08,1.09,-0.03,-2.68,5000000,0,,否,,1.33,,,,,,
700269,昱展統一6A購01,2026-07-08,0.18,-0.02,-10.0,130000000,0,,是,,0.2,,,,,,
700275,雙鴻統一6A購02,2026-07-08,0.59,-0.11,-15.71,2000000,0,,是,,0.69,0.72,0.77,,-9.0186,-4.3825,
700343,中光電統一6A購02,2026-07-08,0.39,0.1,34.48,28000000,0,,否,,0.32,,,,,,
700346,良維統一6A購01,2026-07-08,1.69,-0.08,-4.52,20000000,0,,是,,1.71,1.73,,,-1.8328,-9.5661,
700352,新鉅科統一5A購01,2026-07-08,0.09,0.0,0.0,223000000,0,,是,,0.11,0.15,0.19,,-42.268,-33.7662,-3.0303
700354,聖暉*統一6A購01,2026-07-08,1.06,-0.18,-14.52,10000000,0,,否,,1.22,1.16,1.05,,10.5072,9.8299,12.3523
700355,撼訊統一6A購01,2026-07-08,0.27,-0.02,-6.9,5000000,0,,是,,0.29,0.3,,,-8.9172,-16.6667,
700385,中光電元富5A購01,2026-07-08,0.47,0.16,51.61,285000000,0,,是,,0.33,0.22,,,203.6364,96.4602,
700410,中光電統一5C購01,2026-07-08,0.31,0.04,14.81,32000000,0,,否,,0.24,0.17,,,157.4468,,
700414,長聖統一6A購02,2026-07-08,0.72,0.0,0.0,10000000,0,,否,,0.65,0.62,,,11.9863,11.5315,
700416,高技統一5A購01,2026-07-08,0.32,0.02,6.67,37000000,0,,否,,0.33,0.34,0.43,,-2.3392,-16.129,
700417,聰泰統一6A購02,2026-07-08,0.46,-0.01,-2.13,525000000,0,,否,,0.5,0.52,0.54,,-6.367,-6.3406,-5.9233
700418,力旺元大58購01,2026-07-08,1.53,-0.52,-25.37,11000000,0,,是,,1.99,,,,,,
700469,中光電凱基59購01,2026-07-08,0.35,0.1,40.0,73000000,0,,是,,0.28,0.18,,,263.1579,,
700576,鈊象元大57購01,2026-07-08,0.1,-0.09,-47.37,5000000,0,,是,,0.29,0.3,,,-3.3113,-38.6364,
700582,弘塑國票59購01,2026-07-08,4.78,-1.02,-17.59,11000000,0,,是,,6.62,,,,,,
700585,神盾國票58購01,2026-07-08,0.04,0.01,33.33,10000000,0,,否,,0.08,0.18,,,-71.9424,-41.2541,
700594,原相元大5A購01,2026-07-08,0.95,-0.15,-13.64,30000000,0,,是,,1.06,1.02,0.95,,7.7393,10.0324,-2.1649
700638,原相元大5A購02,2026-07-08,0.53,-0.09,-14.52,110000000,0,,否,,0.6,0.61,0.57,,-1.9608,6.8783,-6.5074
