股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-02,48.5,0.68,1.42,427977000,0,綠縮,否,是,47.0,48.01,47.9,44.84,-4.1288,0.4393,-1.2788
00679B,元大美債20年,2026-07-02,26.96,-0.09,-0.33,15078039000,0,紅縮,否,是,27.27,27.1,26.82,26.79,1.2326,1.2478,0.9086
00687B,國泰20年美債,2026-07-02,28.03,-0.13,-0.46,17527053000,0,紅縮,否,是,28.37,28.2,28.04,27.93,1.2059,0.7684,0.6787
00687C,國泰20年美債+櫃U,2026-07-02,9.39,-0.02,-0.21,25000000,0,紅縮,否,是,9.48,9.46,9.4,9.34,0.4874,0.8743,0.5727
00694B,富邦美債1-3,2026-07-02,42.03,0.01,0.02,365070000,0,紅縮,否,是,42.04,41.87,41.71,41.65,0.7912,0.492,0.396
00695B,富邦美債7-10,2026-07-02,35.44,-0.04,-0.11,214343000,0,紅縮,否,是,35.61,35.41,35.2,35.23,1.1017,0.8286,0.5355
00696B,富邦美債20年,2026-07-02,29.38,-0.12,-0.41,1950963000,0,紅縮,否,是,29.72,29.55,29.24,29.08,1.2122,1.2404,0.9162
00697B,元大美債7-10,2026-07-02,35.69,-0.04,-0.11,176394000,0,紅縮,否,是,35.83,35.71,35.6,35.67,0.7082,0.3964,0.3029
00719B,元大美債1-3,2026-07-02,31.24,0.03,0.1,2040460000,0,紅縮,否,是,31.22,31.11,30.99,31.0,0.7292,0.4619,0.3627
00720B,元大投資級公司債,2026-07-02,33.57,-0.01,-0.03,7062150000,0,紅縮,否,是,33.77,33.63,33.4,33.15,0.8721,0.8336,0.6738
00722B,群益投資級電信債,2026-07-02,36.23,-0.05,-0.14,1217078000,0,紅縮,否,是,36.57,36.46,36.28,36.11,0.6052,0.6654,0.4931
00723B,群益投資級科技債,2026-07-02,31.07,-0.07,-0.22,638400000,0,紅縮,是,是,31.34,31.23,31.09,30.9,0.6682,0.664,0.5237
00724B,群益投資級金融債,2026-07-02,34.26,-0.02,-0.06,4043225000,0,紅縮,否,是,34.46,34.28,34.01,33.83,1.0202,1.0046,0.6764
00725B,國泰投資級公司債,2026-07-02,35.63,-0.05,-0.14,3118091000,0,紅縮,否,是,35.85,35.7,35.48,35.2,0.8608,0.799,0.6411
00726B,國泰新興投等債,2026-07-02,33.26,-0.01,-0.03,116399000,0,紅縮,否,是,33.36,33.21,33.0,32.96,0.8831,0.8411,0.6374
00727B,國泰優選非投等債,2026-07-02,39.91,-0.02,-0.05,120576000,0,紅縮,否,是,39.94,39.8,39.62,39.53,0.711,0.4949,0.4729
00734B,台新JPM新興債,2026-07-02,16.03,0.03,0.19,741000000,0,紅縮,是,是,16.06,15.99,15.86,15.79,0.8669,0.8516,0.8198
00740B,富邦全球投等債,2026-07-02,38.96,-0.02,-0.05,2131672000,0,紅縮,否,是,39.2,39.03,38.89,38.72,0.8439,0.5487,0.4936
00741B,富邦全球非投等債,2026-07-02,37.44,-0.01,-0.03,122888000,0,紅縮,否,是,37.43,37.3,37.23,37.34,0.6941,0.2715,0.2734
00746B,富邦A級公司債,2026-07-02,35.97,-0.01,-0.03,755103000,0,紅縮,否,是,36.19,36.01,35.77,35.63,1.0385,0.8882,0.6288
00749B,凱基新興債10+,2026-07-02,32.17,-0.01,-0.03,100000000,0,紅縮,否,是,32.31,32.18,31.94,31.75,0.8237,0.9505,0.7699
00750B,凱基科技債10+,2026-07-02,33.48,-0.03,-0.09,121000000,0,紅縮,否,是,33.7,33.56,33.39,33.19,0.8377,0.7565,0.5556
00751B,元大AAA至A公司債,2026-07-02,31.76,-0.03,-0.09,3979459000,0,紅轉綠,否,否,31.98,31.94,31.9,31.78,0.2445,0.1379,0.2797
00754B,群益AAA-AA公司債,2026-07-02,33.66,-0.02,-0.06,122000000,0,紅縮,否,否,33.89,33.78,33.63,33.67,0.6653,0.6675,0.4661
00755B,群益投資級公用債,2026-07-02,33.25,-0.02,-0.06,125944000,0,紅縮,否,是,33.44,33.24,32.97,32.9,1.1557,1.1009,0.7256
00756B,群益投等新興公債,2026-07-02,31.97,-0.13,-0.4,115270000,0,紅縮,否,是,32.08,31.99,31.69,31.57,0.6084,1.0106,0.9493
00758B,復華能源債,2026-07-02,52.05,0.0,0.0,100000000,0,紅縮,否,是,52.42,52.19,51.87,51.71,0.8853,0.7821,0.6012
00759B,復華製藥債,2026-07-02,55.3,-0.05,-0.09,100017000,0,紅縮,否,是,55.71,55.44,54.96,54.74,0.9971,1.0389,0.7701
00760B,復華新興企業債,2026-07-02,54.25,-0.1,-0.18,109809000,0,紅縮,否,是,54.5,54.34,53.93,53.87,0.5906,0.8912,0.7237
00761B,國泰A級公司債,2026-07-02,34.77,-0.04,-0.11,353358000,0,紅縮,否,是,35.04,34.89,34.67,34.62,0.8636,0.8265,0.6167
00764B,群益25年美債,2026-07-02,27.97,-0.09,-0.32,3642054000,0,紅縮,否,是,28.27,28.1,27.97,27.89,1.2244,0.6807,0.6277
00768B,復華20年美債,2026-07-02,50.65,-0.15,-0.3,697387000,0,紅縮,否,是,51.19,50.85,50.32,50.43,1.3262,1.327,0.9225
00772B,中信高評級公司債,2026-07-02,33.9,-0.06,-0.18,2193401000,0,紅縮,否,是,34.15,34.0,33.85,33.77,0.916,0.6215,0.4972
