股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-08-14,44.95,-0.72,-1.58,380019000,0,紅增,否,否,42.9,41.32,43.14,45.97,7.9354,0.2961,-2.3329
00679B,元大美債20年,2026-08-14,26.26,-0.09,-0.34,21951451000,0,綠增,否,否,26.5,26.62,26.76,26.67,-0.9124,-0.6568,-0.7897
00687B,國泰20年美債,2026-08-14,27.33,-0.1,-0.36,11056060000,0,綠增,否,否,27.57,27.7,27.84,27.81,-0.9129,-0.6172,-0.7912
00687C,國泰20年美債+櫃U,2026-08-14,9.1,0.02,0.22,25000000,0,綠縮,否,否,9.11,9.13,9.2,9.28,-0.437,-0.5553,-1.0748
00694B,富邦美債1-3,2026-08-14,42.13,-0.17,-0.4,405971000,0,綠增,是,是,42.34,42.37,42.36,41.83,-0.1556,-0.0825,0.1821
00695B,富邦美債7-10,2026-08-14,35.16,-0.07,-0.2,176752000,0,綠增,否,否,35.33,35.35,35.47,35.2,-0.13,-0.3411,-0.2152
00696B,富邦美債20年,2026-08-14,28.3,-0.09,-0.32,843659000,0,綠增,否,否,28.55,28.69,28.95,28.93,-0.9506,-0.8982,-1.0848
00697B,元大美債7-10,2026-08-14,35.75,-0.06,-0.17,219893000,0,綠增,否,是,35.89,35.91,35.9,35.66,-0.1113,-0.0863,0.0279
00719B,元大美債1-3,2026-08-14,31.35,-0.12,-0.38,3010080000,0,綠增,否,是,31.47,31.46,31.47,31.09,0.0318,-0.165,0.2133
00720B,元大投資級公司債,2026-08-14,32.13,-0.07,-0.22,4960753000,0,綠縮,否,否,32.35,32.42,32.87,32.98,-0.4493,-1.1403,-1.1101
00722B,群益投資級電信債,2026-08-14,34.43,-0.05,-0.15,2595728000,0,綠縮,否,否,34.68,34.82,35.33,35.75,-0.8294,-1.1581,-1.3953
00723B,群益投資級科技債,2026-08-14,29.7,-0.07,-0.24,172060000,0,綠縮,否,否,29.89,29.85,30.27,30.62,0.2617,-0.7614,-1.251
00724B,群益投資級金融債,2026-08-14,33.18,-0.09,-0.27,3775702000,0,綠增,否,否,33.41,33.45,33.74,33.73,-0.2687,-0.5589,-0.8084
00725B,國泰投資級公司債,2026-08-14,34.29,-0.08,-0.23,2146814000,0,綠縮,否,否,34.5,34.54,34.94,35.06,-0.2429,-0.7356,-0.9989
00726B,國泰新興投等債,2026-08-14,32.53,-0.06,-0.18,235004000,0,綠縮,否,否,32.6,32.85,33.12,32.9,-1.4986,-1.1941,-0.5778
00727B,國泰優選非投等債,2026-08-14,39.57,-0.16,-0.4,122188000,0,綠增,否,是,39.74,39.71,39.89,39.56,0.1865,-0.2863,-0.1227
00740B,富邦全球投等債,2026-08-14,37.85,-0.08,-0.21,659838000,0,綠增,否,否,38.08,38.11,38.43,38.56,-0.1468,-0.5921,-0.7617
00741B,富邦全球非投等債,2026-08-14,37.74,-0.14,-0.37,159574000,0,綠增,否,是,37.87,37.9,37.82,37.41,-0.1635,0.0766,0.3077
00746B,富邦A級公司債,2026-08-14,34.8,-0.09,-0.26,287500000,0,綠增,否,否,35.06,35.11,35.43,35.47,-0.3071,-0.6451,-0.8285
00749B,凱基新興債10+,2026-08-14,31.24,0.01,0.03,116000000,0,綠縮,否,否,31.28,31.36,31.69,31.67,-0.5026,-0.907,-0.8276
00750B,凱基科技債10+,2026-08-14,32.13,0.0,0.0,100000000,0,綠縮,否,否,32.23,32.27,32.71,32.95,-0.2105,-0.9303,-1.1589
00751B,元大AAA至A公司債,2026-08-14,30.67,-0.05,-0.16,3412860000,0,綠增,否,否,30.91,30.99,31.25,31.54,-0.5213,-0.6794,-0.8958
00754B,群益AAA-AA公司債,2026-08-14,32.23,-0.06,-0.19,126100000,0,綠增,否,否,32.49,32.57,32.93,33.28,-0.4656,-0.8373,-1.1053
00755B,群益投資級公用債,2026-08-14,32.3,-0.08,-0.25,173139000,0,綠增,否,否,32.57,32.68,32.89,32.81,-0.6406,-0.6264,-0.6825
00756B,群益投等新興公債,2026-08-14,31.36,-0.04,-0.13,207074000,0,綠縮,否,否,31.42,31.47,31.68,31.53,-0.2919,-0.5813,-0.54
00758B,復華能源債,2026-08-14,51.1,0.1,0.2,109490000,0,綠增,否,否,51.33,51.46,51.7,51.62,-0.4847,-0.5028,-0.5817
00759B,復華製藥債,2026-08-14,53.75,0.0,0.0,100001000,0,綠增,否,否,54.09,54.27,54.68,54.59,-0.6794,-0.7407,-0.7982
00760B,復華新興企業債,2026-08-14,53.75,0.05,0.09,122247000,0,綠縮,否,否,53.71,53.79,54.09,53.86,-0.3155,-0.5454,-0.3822
00761B,國泰A級公司債,2026-08-14,33.83,-0.05,-0.15,163958000,0,綠增,否,否,34.09,34.16,34.39,34.44,-0.4032,-0.5387,-0.7404
00764B,群益25年美債,2026-08-14,27.25,-0.08,-0.29,4146799000,0,綠增,否,否,27.48,27.62,27.76,27.76,-0.9586,-0.6833,-0.7809
00768B,復華20年美債,2026-08-14,49.24,-0.12,-0.24,435865000,0,綠增,否,否,49.64,49.89,50.17,50.1,-0.9774,-0.6828,-0.8332
00772B,中信高評級公司債,2026-08-14,32.93,-0.08,-0.24,1972658000,0,綠增,否,否,33.17,33.23,33.49,33.59,-0.4024,-0.5922,-0.7793
00773B,中信優先金融債,2026-08-14,35.38,-0.07,-0.2,235310000,0,綠增,否,否,35.64,35.7,35.89,35.85,-0.2909,-0.3851,-0.5899
00777B,凱基AAA至A公司債,2026-08-14,31.71,-0.01,-0.03,106000000,0,綠縮,否,否,31.84,31.95,32.3,32.5,-0.6924,-0.8748,-1.0403
00778B,凱基金融債20+,2026-08-14,33.7,-0.09,-0.27,100000000,0,綠增,否,否,34.06,34.13,34.36,34.45,-0.4152,-0.4202,-0.8454
00779B,凱基美債25+,2026-08-14,27.6,-0.04,-0.14,389000000,0,綠增,否,否,27.79,27.92,28.09,28.11,-0.927,-0.7219,-0.8193
00780B,國泰A級金融債,2026-08-14,37.42,-0.1,-0.27,115159000,0,綠增,否,是,37.58,37.6,37.63,37.33,-0.1063,-0.0532,-0.0744
00781B,國泰A級科技債,2026-08-14,27.38,-0.06,-0.22,141458000,0,綠增,否,否,27.6,27.68,27.95,28.36,-0.5333,-0.7958,-0.9604
00782B,國泰A級公用債,2026-08-14,29.63,-0.08,-0.27,138953000,0,綠增,否,否,29.88,30.01,30.38,30.41,-0.8165,-1.0519,-1.0892
00785B,富邦金融投等債,2026-08-14,34.4,-0.17,-0.49,119230000,0,綠增,否,否,34.67,34.71,35.0,34.96,-0.2302,-0.5301,-0.7472
00786B,元大10年IG銀行債,2026-08-14,32.51,-0.07,-0.21,27321000,0,綠增,否,否,32.72,32.76,32.9,32.77,-0.2317,-0.2466,-0.4675
00787B,元大10年IG醫療債,2026-08-14,32.09,-0.02,-0.06,2303000,0,綠增,否,否,32.27,32.34,32.54,32.58,-0.3951,-0.5505,-0.6366
00788B,元大10年IG電能債,2026-08-14,29.41,-0.04,-0.14,22014000,0,綠增,否,否,29.63,29.72,30.06,29.98,-0.6372,-1.0487,-0.9228
00789B,復華公司債A3,2026-08-14,46.62,0.05,0.11,204000000,0,綠縮,是,否,46.83,46.98,47.73,48.12,-0.6492,-1.348,-1.3353
00791B,復華信用債1-5,2026-08-14,57.25,-0.2,-0.35,102999000,0,綠增,否,是,57.38,57.46,57.58,56.89,-0.2954,-0.3986,0.0434
00792B,群益A級公司債,2026-08-14,31.02,-0.06,-0.19,230330000,0,綠增,否,否,31.29,31.36,31.57,31.73,-0.4582,-0.6054,-0.7559
00793B,群益AAA-A醫療債,2026-08-14,29.99,-0.16,-0.53,60164000,0,綠增,是,否,30.33,30.44,30.67,30.75,-0.7397,-0.7046,-0.7556
00795B,中信美國公債20年,2026-08-14,26.43,-0.09,-0.34,5486969000,0,綠增,否,否,26.67,26.8,26.94,26.86,-0.9582,-0.6562,-0.7937
00799B,國泰A級醫療債,2026-08-14,29.16,-0.05,-0.17,227181000,0,綠增,否,否,29.41,29.49,29.68,29.66,-0.5613,-0.5464,-0.7258
00834B,第一金金融債10+,2026-08-14,33.3,-0.23,-0.69,219000000,0,綠增,是,否,33.63,33.76,34.12,34.12,-0.7495,-1.058,-0.8298
00836B,永豐10年A公司債,2026-08-14,28.17,-0.05,-0.18,166484000,0,綠增,是,否,28.33,28.41,28.64,28.82,-0.5756,-0.7303,-0.8465
00840B,凱基IG精選15+,2026-08-14,29.12,-0.1,-0.34,100000000,0,綠增,否,否,29.37,29.47,29.77,29.93,-0.6225,-0.8246,-1.0305
00841B,凱基AAA-AA公司債,2026-08-14,28.02,0.0,0.0,101033000,0,綠增,否,否,28.23,28.34,28.64,28.88,-0.7664,-0.9092,-1.1185
00842B,台新美元銀行債,2026-08-14,29.67,-0.05,-0.17,339726000,0,綠縮,否,否,29.86,29.94,30.37,30.44,-0.5064,-0.8084,-1.0668
00844B,台新15年IG金融債,2026-08-14,31.34,0.12,0.38,138000000,0,綠縮,否,否,31.45,31.55,31.73,31.65,-0.613,-0.4072,-0.5563
00845B,富邦新興投等債,2026-08-14,33.3,-0.13,-0.39,141000000,0,綠增,否,否,33.44,33.54,33.62,33.36,-0.559,-0.4305,-0.147
00846B,富邦歐洲銀行債,2026-08-14,36.11,-0.12,-0.33,100100000,0,綠增,否,是,36.3,36.34,36.36,36.03,-0.2199,-0.0742,-0.0536
00847B,中信美國市政債,2026-08-14,25.13,-0.12,-0.48,523002000,0,綠增,是,否,25.33,25.45,25.62,25.55,-0.9154,-0.892,-0.6726
00848B,中信新興亞洲債,2026-08-14,33.74,-0.1,-0.3,521001000,0,綠縮,是,否,33.84,33.97,34.26,34.21,-0.7742,-0.913,-0.6179
00849B,中信EM主權債0-5,2026-08-14,37.58,-0.18,-0.48,510896000,0,綠增,是,是,37.77,37.81,37.83,37.41,-0.2166,-0.1742,0.1151
