股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-06-30,47.33,1.73,3.79,157219000,0,綠縮,否,是,47.31,47.86,48.02,44.3,-2.3007,0.8173,-0.5684
00679B,元大美債20年,2026-06-30,27.44,-0.01,-0.04,46596066000,0,紅縮,否,是,27.31,27.06,26.75,26.8,1.8952,1.55,1.0253
00687B,國泰20年美債,2026-06-30,28.55,0.0,0.0,127617612000,0,紅縮,是,是,28.41,28.2,27.99,27.94,1.5076,1.0715,0.8502
00687C,國泰20年美債+櫃U,2026-06-30,9.54,0.01,0.1,35300000,0,紅縮,否,是,9.52,9.46,9.39,9.34,1.1695,1.2088,0.8489
00694B,富邦美債1-3,2026-06-30,42.05,-0.02,-0.05,129853000,0,紅縮,否,是,41.96,41.8,41.64,41.66,0.7734,0.4325,0.318
00695B,富邦美債7-10,2026-06-30,35.73,0.03,0.08,115993000,0,紅增,否,是,35.56,35.35,35.14,35.24,1.2067,0.8819,0.5235
00696B,富邦美債20年,2026-06-30,29.91,0.0,0.0,2356836000,0,紅縮,否,是,29.78,29.5,29.17,29.09,1.9098,1.5457,1.0951
00697B,元大美債7-10,2026-06-30,35.95,0.03,0.08,228534000,0,紅增,否,是,35.78,35.7,35.57,35.69,0.4943,0.4361,0.2847
00719B,元大美債1-3,2026-06-30,31.23,0.0,0.0,2333437000,0,紅增,否,是,31.15,31.05,30.94,31.01,0.6462,0.3977,0.282
00720B,元大投資級公司債,2026-06-30,33.97,0.09,0.27,6602279000,0,紅增,否,是,33.79,33.61,33.33,33.14,1.0831,1.0586,0.7999
00722B,群益投資級電信債,2026-06-30,36.78,0.01,0.03,4447152000,0,紅縮,否,是,36.67,36.48,36.25,36.12,1.0194,0.9631,0.6847
00723B,群益投資級科技債,2026-06-30,31.52,0.09,0.29,219189000,0,紅增,否,是,31.4,31.24,31.06,30.89,1.062,0.9044,0.7085
00724B,群益投資級金融債,2026-06-30,34.6,0.03,0.09,4321633000,0,紅縮,否,是,34.46,34.23,33.94,33.81,1.3352,1.1734,0.7525
00725B,國泰投資級公司債,2026-06-30,36.04,0.09,0.25,3948853000,0,紅增,否,是,35.86,35.68,35.41,35.19,1.0425,0.9993,0.7554
00726B,國泰新興投等債,2026-06-30,33.42,0.01,0.03,147101000,0,紅縮,否,是,33.32,33.14,32.94,32.95,1.0862,0.8552,0.6817
00727B,國泰優選非投等債,2026-06-30,39.98,0.04,0.1,116568000,0,紅縮,否,是,39.88,39.74,39.55,39.53,0.7173,0.5186,0.4228
00734B,台新JPM新興債,2026-06-30,16.1,0.02,0.12,151000000,0,紅縮,否,是,16.03,15.95,15.82,15.78,0.9573,0.9044,0.7932
00740B,富邦全球投等債,2026-06-30,39.4,0.08,0.2,1939753000,0,紅增,否,是,39.21,39.04,38.84,38.7,0.8747,0.7224,0.6087
00741B,富邦全球非投等債,2026-06-30,37.48,0.08,0.21,133526000,0,紅增,否,是,37.33,37.27,37.18,37.35,0.3279,0.2313,0.1657
00746B,富邦A級公司債,2026-06-30,36.41,0.1,0.28,1144638000,0,紅增,是,是,36.19,35.97,35.71,35.63,1.2364,1.0564,0.7136
00749B,凱基新興債10+,2026-06-30,32.43,0.03,0.09,100000000,0,紅縮,否,是,32.29,32.13,31.86,31.74,1.0198,1.0314,0.8514
00750B,凱基科技債10+,2026-06-30,33.89,0.09,0.27,100000000,0,紅增,否,是,33.73,33.55,33.34,33.18,1.0969,0.9387,0.7052
00751B,元大AAA至A公司債,2026-06-30,32.17,0.07,0.22,4657631000,0,紅增,否,是,32.01,32.01,31.89,31.77,-0.0125,0.3605,0.4298
00754B,群益AAA-AA公司債,2026-06-30,34.13,0.13,0.38,101000000,0,紅增,否,是,33.94,33.79,33.6,33.67,0.9457,0.8748,0.6381
00755B,群益投資級公用債,2026-06-30,33.62,0.09,0.27,127086000,0,紅增,否,是,33.42,33.19,32.9,32.89,1.414,1.2693,0.826
00756B,群益投等新興公債,2026-06-30,32.22,0.21,0.66,257444000,0,紅縮,否,是,32.06,31.91,31.59,31.55,0.9192,1.1601,1.0719
00758B,復華能源債,2026-06-30,52.75,0.15,0.29,102006000,0,紅增,否,是,52.47,52.16,51.79,51.69,1.1762,0.9971,0.7049
00759B,復華製藥債,2026-06-30,56.15,0.3,0.54,101004000,0,紅增,否,是,55.76,55.35,54.84,54.72,1.4741,1.2622,0.8923
00760B,復華新興企業債,2026-06-30,54.7,0.1,0.18,103405000,0,紅縮,否,是,54.54,54.25,53.81,53.83,1.0749,1.043,0.8055
00761B,國泰A級公司債,2026-06-30,35.25,0.07,0.2,296407000,0,紅增,否,是,35.07,34.87,34.62,34.62,1.1653,1.046,0.7568
00764B,群益25年美債,2026-06-30,28.46,0.02,0.07,13518659000,0,紅增,是,是,28.31,28.11,27.93,27.9,1.4257,0.9407,0.7739
00768B,復華20年美債,2026-06-30,51.5,0.0,0.0,1615907000,0,紅縮,否,是,51.24,50.75,50.19,50.47,1.9499,1.5792,1.0875
00772B,中信高評級公司債,2026-06-30,34.37,0.1,0.29,2483234000,0,紅增,否,是,34.17,34.0,33.81,33.77,1.0109,0.8154,0.6234
00773B,中信優先金融債,2026-06-30,36.6,0.04,0.11,245102000,0,紅增,否,是,36.43,36.23,36.0,35.89,1.1214,0.9305,0.6431
00777B,凱基AAA至A公司債,2026-06-30,33.32,0.06,0.18,100249000,0,紅增,否,是,33.17,32.99,32.8,32.73,1.0542,0.8744,0.6613
00778B,凱基金融債20+,2026-06-30,35.32,0.0,0.0,100000000,0,紅縮,否,是,35.19,34.97,34.71,34.52,1.301,1.0782,0.7504
00779B,凱基美債25+,2026-06-30,28.82,0.01,0.03,317170000,0,紅增,否,是,28.68,28.48,28.3,28.28,1.4502,0.9429,0.7638
00780B,國泰A級金融債,2026-06-30,37.79,0.02,0.05,129367000,0,紅增,否,是,37.63,37.41,37.16,37.35,1.1832,0.9418,0.571
00781B,國泰A級科技債,2026-06-30,28.81,0.16,0.56,190550000,0,綠轉紅,否,是,28.66,28.63,28.69,28.69,0.1678,-0.1569,0.1518
00782B,國泰A級公用債,2026-06-30,31.39,0.09,0.29,458424000,0,紅增,是,是,31.15,30.92,30.66,30.56,1.4989,1.231,0.8205
00785B,富邦金融投等債,2026-06-30,35.84,0.02,0.06,92027000,0,紅縮,否,是,35.67,35.44,35.16,35.02,1.3466,1.1243,0.7305
00786B,元大10年IG銀行債,2026-06-30,33.43,0.0,0.0,6082000,0,紅縮,否,是,33.29,33.08,32.81,32.76,1.2655,1.1621,0.7508
00787B,元大10年IG醫療債,2026-06-30,33.23,0.11,0.33,14380000,0,紅增,否,是,33.04,32.99,32.82,32.65,0.2914,0.567,0.6147
00788B,元大10年IG電能債,2026-06-30,30.9,0.13,0.42,34033000,0,紅增,否,是,30.68,30.46,30.2,30.04,1.4348,1.2294,0.8701
00789B,復華公司債A3,2026-06-30,49.61,0.13,0.26,121678000,0,紅增,否,是,49.37,49.07,48.72,48.54,1.2013,1.0335,0.7641
00791B,復華信用債1-5,2026-06-30,57.35,0.0,0.0,110100000,0,紅增,否,是,57.19,56.94,56.68,56.7,0.8998,0.5563,0.4252
00792B,群益A級公司債,2026-06-30,32.37,0.04,0.12,184309000,0,紅增,否,是,32.2,32.07,31.99,31.84,0.8203,0.4353,0.46
00793B,群益AAA-A醫療債,2026-06-30,31.47,0.11,0.35,4109000,0,紅增,否,是,31.26,31.09,30.99,30.86,1.1192,0.5466,0.5515
00795B,中信美國公債20年,2026-06-30,27.62,0.02,0.07,9868676000,0,紅縮,否,是,27.49,27.23,26.93,27.01,1.9279,1.5324,1.0619
00799B,國泰A級醫療債,2026-06-30,30.39,0.05,0.16,185114000,0,紅增,否,是,30.22,30.01,29.76,29.79,1.3688,1.1868,0.89
