股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00666R,富邦恒生國企反1,2026-05-12,8.77,-0.02,-0.23,29620,258636,綠增,否,否,8.79,8.88,8.9,8.92,-2.0717,-0.9255,-0.3861
00668,國泰美國道瓊,2026-05-12,56.95,0.25,0.44,177434,10101882,紅增,否,是,56.87,56.69,56.54,56.18,0.6549,0.2831,0.3862
00668K,國泰美國道瓊+U,2026-05-12,18.16,0.04,0.22,200,3632,紅增,否,是,18.13,18.02,17.98,17.82,1.1833,0.3787,0.5425
00669R,國泰美國道瓊反1,2026-05-12,5.52,-0.03,-0.54,323242,1785186,綠增,否,否,5.53,5.57,5.59,5.64,-1.4617,-0.4647,-0.5873
00670L,富邦NASDAQ正2,2026-05-12,204.8,-0.6,-0.29,1546693,317380378,紅增,否,是,199.29,190.22,181.48,172.26,10.0199,6.4259,4.5573
00671R,富邦NASDAQ反1,2026-05-12,2.48,0.02,0.81,3747048,9259818,綠縮,否,否,2.51,2.58,2.64,2.71,-4.9962,-3.1215,-2.221
00673R,期元大S&P原油反1,2026-05-12,12.19,0.07,0.58,9372818,114397537,綠縮,否,否,12.34,12.05,12.83,13.55,4.9855,-3.2758,-2.9688
00674R,期元大S&P黃金反1,2026-05-12,26.21,-0.2,-0.76,176268,4602004,,是,,26.33,26.7,,,-2.7123,0.1388,
00675L,富邦臺灣加權正2,2026-05-12,281.9,-1.75,-0.62,2053581,580472151,紅縮,否,是,282.22,269.8,252.32,231.91,9.6468,7.4278,6.3787
00676R,富邦臺灣加權反1,2026-05-12,6.17,0.02,0.33,4366328,26912346,綠縮,否,否,6.17,6.33,6.57,6.87,-4.9337,-3.8017,-3.1464
00678,群益那斯達克生技,2026-05-12,35.65,0.07,0.2,330835,11788641,紅增,否,否,35.77,35.45,35.89,36.32,1.816,-0.3402,-0.5266
00680L,元大美債20正2,2026-05-12,6.89,-0.05,-0.72,14416879,99193799,綠增,否,否,6.94,6.93,6.99,7.01,0.1732,-0.7301,-0.2852
00681R,元大美債20反1,2026-05-12,21.11,0.08,0.38,19000,401080,紅增,否,是,21.01,21.05,20.98,20.97,-0.4171,0.3766,0.0477
00682U,期元大美元指數,2026-05-12,20.04,,,33200,665477,紅轉綠,是,是,20.09,20.11,20.03,19.98,-0.1094,0.3594,0.1801
00683L,期元大美元指正2,2026-05-12,20.79,0.02,0.1,5000,103930,綠縮,否,否,20.75,20.88,20.86,20.81,-1.3129,-0.3864,-0.0527
00685L,群益臺灣加權正2,2026-05-12,254.7,-1.25,-0.49,1159291,295828222,紅縮,否,是,254.84,243.52,227.67,209.36,9.7549,7.486,6.383
00686R,群益臺灣加權反1,2026-05-12,1.11,0.0,0.0,3699200,4104434,綠縮,否,否,1.11,1.14,1.18,1.23,-4.7945,-3.3898,-2.8442
00688L,國泰20年美債正2,2026-05-12,6.87,-0.06,-0.87,6209051,42633739,綠增,否,否,6.93,6.92,6.98,6.99,0.4348,-0.7036,-0.2503
00689R,國泰20年美債反1,2026-05-12,21.94,0.06,0.27,532000,11677110,綠縮,是,是,21.88,21.96,21.88,21.89,-0.753,0.1779,-0.0251
00690,兆豐藍籌30,2026-05-12,74.8,-0.25,-0.33,819307,61348846,紅縮,否,是,73.74,71.14,67.16,62.49,7.5868,6.1474,5.3286
00692,富邦公司治理,2026-05-12,84.5,-0.15,-0.18,2196034,185263037,紅縮,是,是,84.61,82.56,79.43,75.68,5.0795,3.9142,3.5223
00693U,期街口S&P黃豆,2026-05-12,22.56,0.01,0.04,1399270,31548254,紅增,否,是,22.35,22.38,22.16,21.98,-0.3123,0.8335,0.517
00700,富邦恒生國企,2026-05-12,17.84,0.13,0.73,301393,5384574,紅增,否,是,17.74,17.63,17.67,17.75,1.2785,0.5876,-0.0651
00701,國泰股利精選30,2026-05-12,31.45,-0.16,-0.51,1781635,56256452,紅縮,否,是,31.46,30.83,30.45,30.16,4.1107,2.3704,1.193
00702,國泰標普低波高息,2026-05-12,23.73,-0.05,-0.21,106402,2524799,紅縮,否,是,23.81,23.78,23.73,23.71,0.2526,0.4053,0.1202
00703,台新MSCI中國,2026-05-12,20.6,0.03,0.15,116229,2399067,紅增,是,否,20.57,20.43,20.52,20.71,1.4,0.4376,-0.2794
00706L,期元大S&P日圓正2,2026-05-12,19.69,-0.14,-0.71,501290,9871008,紅縮,否,是,19.88,19.65,19.5,19.41,2.442,1.4405,0.6762
00707R,期元大S&P日圓反1,2026-05-12,31.57,,,1000,31570,,否,,31.48,31.71,,,-1.4401,,
00708L,期元大S&P黃金正2,2026-05-12,98.1,1.8,1.87,2412329,238719440,紅增,否,否,97.16,94.91,97.62,101.04,4.8565,-0.5866,-1.4113
00709,富邦歐洲,2026-05-12,38.01,-0.21,-0.55,75922,2886376,紅縮,否,否,38.27,38.02,38.1,38.32,1.34,0.489,-0.1062
00710B,復華彭博非投等債,2026-05-12,18.85,0.0,0.0,249264,4698585,綠增,否,否,18.85,18.9,18.89,18.91,-0.5276,-0.0529,-0.0899
00711B,復華彭博新興債,2026-05-12,16.01,-0.01,-0.06,113450,1815186,綠增,否,否,16.05,16.07,16.09,16.09,-0.199,-0.1864,-0.0621
00712,復華富時不動產,2026-05-12,8.97,-0.05,-0.55,26064606,233744296,綠增,是,是,9.03,9.07,9.05,8.97,-0.9217,-0.2309,0.2771
00713,元大台灣高息低波,2026-05-12,54.8,-0.4,-0.72,19574040,1077979960,紅增,否,是,54.56,53.79,53.75,53.92,2.9046,1.09,0.2611
00714,群益道瓊美國地產,2026-05-12,21.58,0.15,0.7,328362,7075205,紅增,是,是,21.48,21.41,21.4,21.39,0.6371,0.4079,0.1193
00715L,期街口布蘭特正2,2026-05-12,62.2,-0.35,-0.56,5314985,331623396,綠增,否,是,61.84,66.1,59.14,52.63,-12.1216,4.618,5.5602
00717,富邦美國特別股,2026-05-12,15.15,0.0,0.0,382252,5787128,紅增,否,是,15.12,15.09,15.08,15.14,0.4117,0.2591,-0.0828
00728,第一金工業30,2026-05-12,59.7,1.45,2.49,233843,13824345,紅增,否,是,57.86,56.23,54.41,52.67,5.9901,4.4783,2.8643
00730,富邦臺灣優質高息,2026-05-12,26.8,-0.17,-0.63,460951,12293444,紅縮,否,是,26.57,25.97,25.59,25.05,4.7705,2.2482,1.7841
00731,復華富時高息低波,2026-05-12,74.4,-1.0,-1.33,637914,47696481,紅縮,否,是,74.76,73.75,73.26,72.92,2.777,1.4303,0.6907
00733,富邦臺灣中小,2026-05-12,68.7,0.4,0.59,1496473,102615395,紅增,否,是,66.66,65.52,63.84,62.88,3.5415,3.9093,1.6965
00735,國泰臺韓科技,2026-05-12,100.0,-0.7,-0.7,4205987,421620582,紅縮,否,是,97.95,92.44,86.54,80.55,12.6898,8.8816,6.2625
00736,國泰新興市場,2026-05-12,30.84,-0.01,-0.03,116289,3575782,紅縮,否,是,30.87,30.38,30.07,29.82,3.2308,1.8777,0.9875
00737,國泰AI機器人,2026-05-12,37.22,-0.16,-0.43,306897,11441394,紅縮,否,是,36.88,36.13,35.47,34.8,4.2279,2.6244,1.7351
00738U,期元大道瓊白銀,2026-05-12,69.45,4.5,6.93,17421578,1217488073,紅增,是,是,64.6,61.95,62.42,63.64,8.9376,2.5662,0.1404
00739,元大MSCI A股,2026-05-12,29.32,0.1,0.34,106462,3123705,紅增,否,是,29.04,28.72,28.32,28.01,2.261,1.8768,1.0579
00752,中信中國50,2026-05-12,24.26,0.1,0.41,1912022,46491289,紅增,否,否,24.23,24.06,24.27,24.56,1.4147,0.2333,-0.4819
00753L,中信中國50正2,2026-05-12,10.92,0.1,0.92,11714275,128342433,紅增,否,否,10.85,10.66,10.76,10.93,3.7469,1.0524,-0.3841
00757,統一FANG+,2026-05-12,127.25,-0.6,-0.47,1621884,206736312,紅增,否,是,125.72,123.67,121.15,118.75,3.3712,2.5669,1.7149
00762,元大全球AI,2026-05-12,111.15,0.95,0.86,401230,44682097,紅增,否,是,108.65,104.95,100.15,95.25,7.3086,5.6154,4.1197
00763U,期街口道瓊銅,2026-05-12,34.74,0.93,2.75,2185799,75820858,紅增,是,是,33.48,32.7,32.68,32.7,4.9004,1.342,0.5926
00770,國泰北美科技,2026-05-12,64.15,0.25,0.39,657079,42172404,紅增,否,是,62.97,61.23,59.37,57.42,5.8319,3.9202,2.823
00771,元大US高息特別股,2026-05-12,16.03,-0.07,-0.43,18676,299446,紅縮,否,否,16.06,16.05,16.05,16.1,0.1496,0.1498,-0.0903
00775B,新光投等債15+,2026-05-12,32.3,0.0,0.0,80063,2586006,綠增,否,否,32.34,32.35,32.37,32.36,-0.0124,-0.0587,-0.0046
00783,富邦中証500,2026-05-12,30.67,0.04,0.13,150592,4620918,紅增,否,是,30.28,29.78,29.32,29.0,3.4012,2.5374,1.243
00830,國泰費城半導體,2026-05-12,83.4,1.1,1.34,10382947,868024831,紅增,否,是,80.44,76.7,72.51,67.57,10.2371,6.6458,5.5845
00850,元大臺灣ESG永續,2026-05-12,82.75,-0.45,-0.54,1910429,158316022,紅縮,是,是,82.33,79.91,76.39,72.3,6.246,4.8688,4.116
00851,台新全球AI,2026-05-12,64.15,-0.1,-0.16,40682,2609006,紅增,否,是,63.5,62.23,61.35,60.28,4.1838,2.0166,1.5518
00852L,國泰美國道瓊正2,2026-05-12,31.45,0.26,0.83,321896,10111588,紅增,否,是,31.39,31.08,30.99,30.6,2.0279,0.5239,0.8084
00861,元大全球未來通訊,2026-05-12,83.8,0.95,1.15,281032,23506646,紅增,是,是,82.1,79.17,76.69,74.0,7.6863,4.4528,3.1785
00865B,國泰US短期公債,2026-05-12,47.8,0.14,0.29,2957389,141189508,綠縮,否,是,47.72,47.85,47.8,47.79,-0.5336,-0.0334,-0.0345
00875,國泰網路資安,2026-05-12,42.8,-0.15,-0.35,148284,6342562,紅縮,否,是,42.51,41.54,40.72,39.93,4.7664,2.9464,1.8571
00876,元大全球5G,2026-05-12,86.1,1.55,1.83,232852,20092204,紅增,否,是,83.34,79.64,76.58,73.33,9.7445,5.5953,3.9499
00878,國泰永續高股息,2026-05-12,28.13,-0.15,-0.53,99945296,2819283905,紅縮,否,是,27.89,26.83,25.74,24.62,8.2602,5.6683,3.8642
00881,國泰台灣科技龍頭,2026-05-12,50.95,0.15,0.3,15959493,810729254,紅縮,否,是,50.6,49.13,46.71,43.94,6.1648,5.2736,4.4943
00882,中信中國高股息,2026-05-12,16.28,0.13,0.8,12120004,197159869,紅增,否,是,16.05,15.9,15.79,15.68,1.8018,1.119,0.663
00885,富邦越南,2026-05-12,19.19,-0.39,-1.99,5291729,102088646,紅縮,否,是,19.26,19.04,18.88,18.69,2.3053,1.2387,0.895
00891,中信關鍵半導體,2026-05-12,35.19,0.18,0.51,56935120,2000528677,紅縮,否,是,34.5,33.12,31.36,29.26,8.7031,6.3078,5.2771
00892,富邦台灣半導體,2026-05-12,42.86,0.3,0.7,1868620,80163531,紅縮,否,是,42.07,40.59,38.95,37.02,7.5574,5.2506,4.0123
00893,國泰智能電動車,2026-05-12,45.37,0.32,0.71,950311,43222099,紅增,否,是,44.2,42.7,40.78,38.75,7.2458,5.5333,4.1207
00894,中信小資高價30,2026-05-12,48.17,0.48,1.01,4071954,195931373,紅縮,否,是,47.51,46.23,44.21,41.88,5.6626,4.7581,3.9915
00895,富邦未來車,2026-05-12,49.8,0.51,1.03,820300,40805574,紅增,否,是,48.59,47.31,45.92,44.32,5.5254,3.5725,2.8365
00896,中信綠能及電動車,2026-05-12,27.11,-0.03,-0.11,2351271,63853029,紅縮,否,是,26.83,26.02,25.06,24.11,6.4593,4.8014,3.289
00897,富邦基因免疫生技,2026-05-12,9.76,-0.03,-0.31,992871,9685355,綠縮,否,否,9.8,9.75,9.93,10.09,1.135,-1.1059,-0.9183
00898,國泰基因免疫革命,2026-05-12,8.07,0.01,0.12,686022,5536546,綠轉紅,否,否,8.11,8.04,8.19,8.34,1.5281,-0.8382,-0.9193
00899,FT潔淨能源,2026-05-12,27.26,0.73,2.75,157853,4299429,紅增,否,是,26.66,26.25,25.48,24.81,3.1574,3.2608,2.186
00900,富邦特選高股息30,2026-05-12,17.25,-0.01,-0.06,18575165,319131777,紅增,否,是,16.9,16.23,15.7,15.28,8.6096,5.4019,3.0076
00901,永豐智能車供應鏈,2026-05-12,42.47,0.11,0.26,647857,27463875,紅縮,否,是,41.77,40.13,37.9,35.37,8.5226,6.5113,5.3261
00902,中信電池及儲能,2026-05-12,16.92,-0.34,-1.97,3080764,52263834,紅縮,是,是,17.29,17.13,16.66,16.17,1.8379,2.7714,2.0805
00903,富邦元宇宙,2026-05-12,21.05,0.1,0.48,284867,6003052,紅增,否,是,20.37,19.64,18.76,17.99,7.7224,5.9344,3.826
00904,新光臺灣半導體30,2026-05-12,39.41,-0.02,-0.05,3558035,140065827,紅縮,否,是,38.93,37.36,35.35,33.02,8.8089,6.4058,5.2748
00905,FT臺灣Smart,2026-05-12,25.14,0.01,0.04,2147338,54017660,紅縮,否,是,24.91,24.18,23.28,22.57,6.1546,4.8833,2.981
00907,永豐優息存股,2026-05-12,14.85,-0.12,-0.8,1453649,21643854,紅縮,否,是,14.85,14.65,14.67,14.79,2.7685,1.1113,-0.0034
00908,富邦入息REITs+,2026-05-12,14.32,-0.02,-0.14,48586,695791,紅增,否,是,14.28,14.18,14.15,14.17,1.4057,0.8532,0.1841
00909,國泰數位支付服務,2026-05-12,48.68,0.79,1.65,3971093,193512887,紅增,否,是,47.81,45.3,44.28,44.3,11.7114,5.6656,2.0147
00910,第一金太空衛星,2026-05-12,73.55,2.05,2.87,3238610,238696051,紅增,否,是,69.59,67.66,68.7,70.73,5.8564,1.2267,-0.78
00911,兆豐洲際半導體,2026-05-12,56.6,1.0,1.8,695484,39323553,紅增,否,是,54.42,51.59,48.46,44.86,11.6033,7.5754,6.226
00912,中信臺灣智慧50,2026-05-12,31.05,0.25,0.81,1250446,38610915,紅縮,否,是,30.7,29.93,28.91,28.04,5.2888,4.141,2.7524
00913,兆豐台灣晶圓製造,2026-05-12,45.2,0.33,0.74,1888948,85172560,紅縮,否,是,44.16,41.94,39.61,37.18,11.1883,7.7259,5.4605
00915,凱基優選高股息30,2026-05-12,26.56,-0.11,-0.41,12938713,344269876,紅縮,否,是,26.34,25.66,25.18,24.79,5.4781,3.2809,1.7581
00916,國泰全球品牌50,2026-05-12,27.5,-0.11,-0.4,703435,19320238,紅縮,是,是,27.55,27.35,27.1,26.88,1.4809,1.2889,0.723
00917,中信特選金融,2026-05-12,21.4,-0.05,-0.23,567216,12144332,綠增,否,否,21.57,21.61,21.7,21.73,-0.4524,-0.4376,-0.2116
00918,大華優利高填息30,2026-05-12,25.49,0.11,0.43,44319148,1126797436,紅增,否,是,25.04,24.27,23.86,23.56,6.5895,3.4224,1.7372
00919,群益台灣精選高息,2026-05-12,25.73,-0.02,-0.08,201467132,5169905339,紅縮,否,是,25.46,24.64,24.09,23.65,6.8676,4.0409,2.1502
00920,富邦ESG綠色電力,2026-05-12,26.27,0.12,0.46,658238,17357219,紅縮,是,是,26.34,26.29,25.53,24.46,0.4193,1.6747,2.421
00921,兆豐龍頭等權重,2026-05-12,21.72,-0.07,-0.32,558646,12162613,紅縮,否,是,21.53,21.04,20.62,20.35,4.7285,3.2787,1.6115
00922,國泰台灣領袖50,2026-05-12,36.6,-0.08,-0.22,11390841,417498278,紅縮,否,是,36.49,35.5,34.02,32.25,5.7381,4.4369,3.9064
00923,群益台ESG低碳50,2026-05-12,38.71,-0.07,-0.18,3973299,153716112,紅縮,否,是,38.47,37.27,35.53,33.52,6.7062,5.1466,4.3808
00924,復華S&P500成長,2026-05-12,31.83,0.08,0.25,1920555,61136173,紅增,否,是,31.52,31.07,30.57,30.06,2.9193,2.0763,1.4251
00926,凱基全球菁英55,2026-05-12,24.88,0.06,0.24,2670594,66377123,紅縮,是,是,24.81,24.65,24.32,24.05,1.2902,1.5741,0.9316
00927,群益半導體收益,2026-05-12,35.87,0.02,0.06,23520359,843676941,紅縮,否,是,34.97,32.82,30.71,29.05,14.0416,9.7405,5.8161
00929,復華台灣科技優息,2026-05-12,26.03,0.04,0.15,54646591,1418669337,紅增,否,是,25.32,23.98,22.94,21.89,11.8671,6.878,4.5104
00930,永豐ESG低碳高息,2026-05-12,21.87,-0.04,-0.18,3092988,67487455,紅縮,否,是,21.51,20.57,19.76,18.93,9.566,5.8451,3.9315
00932,兆豐永續高息等權,2026-05-12,16.8,-0.08,-0.47,2416413,40538038,紅縮,否,是,16.65,16.29,16.05,15.82,4.4291,2.7107,1.4799
00934,中信成長高股息,2026-05-12,26.03,-0.2,-0.76,5577209,145652070,紅縮,否,是,25.67,24.7,23.97,23.28,8.1929,4.7009,2.9438
00935,野村臺灣新科技50,2026-05-12,55.6,-0.05,-0.09,11317504,631589448,紅縮,否,是,54.8,52.97,49.96,46.46,7.1484,6.2841,5.3179
00936,台新永續高息中小,2026-05-12,19.91,-0.12,-0.6,3309408,65928011,紅縮,否,是,19.71,19.32,18.96,18.57,4.0655,2.5961,1.7846
00938,凱基優選30,2026-05-12,21.01,-0.22,-1.04,844219,17776443,紅縮,否,是,21.17,20.81,20.4,19.93,3.4908,2.3609,1.845
00939,統一台灣高息動能,2026-05-12,18.04,-0.11,-0.61,8365710,151389977,紅縮,否,是,18.08,17.56,17.11,16.7,6.0535,4.0706,2.3631
00940,元大台灣價值高息,2026-05-12,11.27,-0.04,-0.35,57587114,648107453,紅增,否,是,11.12,10.78,10.56,10.39,6.4343,3.6838,1.9698
00941,中信上游半導體,2026-05-12,25.25,0.14,0.56,2339697,59095193,紅增,否,是,25.02,24.48,24.28,23.99,4.5633,1.5475,1.2323
00943,兆豐電子高息等權,2026-05-12,19.47,0.14,0.72,278496,5411958,紅增,否,是,18.96,18.32,17.79,17.39,7.2641,5.0103,2.5514
00944,野村趨勢動能高息,2026-05-12,18.75,-0.07,-0.37,4369542,81824302,紅縮,是,是,18.6,17.98,17.56,17.19,7.1198,4.1418,2.3254
00945B,凱基美國非投等債,2026-05-12,14.42,0.01,0.07,4997638,71973116,綠縮,否,否,14.42,14.45,14.46,14.52,-0.4143,0.0138,-0.2174
00946,群益科技高息成長,2026-05-12,13.09,-0.02,-0.15,8446211,110209274,紅縮,否,是,12.89,12.33,11.9,11.45,9.4631,5.5746,3.6053
00947,台新臺灣IC設計,2026-05-12,37.49,-0.48,-1.26,18113495,681879436,紅縮,否,是,36.42,34.25,31.44,28.29,13.5083,10.3838,8.3642
00949,復華日本龍頭,2026-05-12,19.73,0.08,0.41,1489715,29450350,紅增,否,是,19.76,19.51,19.53,19.68,2.5745,1.1298,0.0154
00951,台新日本半導體,2026-05-12,17.07,-0.03,-0.18,2230168,38128631,紅縮,否,是,16.94,16.28,15.84,15.38,8.439,4.3264,2.9007
00952,凱基台灣AI50,2026-05-12,17.86,0.17,0.96,4167175,73913057,紅增,否,是,17.48,16.88,16.32,15.63,7.4625,4.5409,3.475
00953B,群益優選非投等債,2026-05-12,9.55,0.0,0.0,28474541,272064694,綠增,否,否,9.57,9.62,9.63,9.64,-1.0959,-0.3935,-0.2175
00954,中信日本半導體,2026-05-12,18.2,-0.03,-0.16,2277254,41601542,紅縮,否,是,18.04,17.34,16.88,16.39,8.4025,4.2325,2.8893
00956,中信日經高股息,2026-05-12,12.35,0.1,0.82,662387,8176359,紅增,否,是,12.27,12.1,12.07,12.25,2.8835,1.7745,-0.1365
