股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-14,44.51,-1.41,-3.07,367150000,0,綠增,否,否,46.47,46.73,47.27,45.86,-1.1235,-2.6578,-1.3215
00679B,元大美債20年,2026-07-14,26.73,-0.03,-0.11,31649324000,0,綠增,是,否,26.9,27.08,26.93,26.76,-1.3569,-0.0701,0.3934
00687B,國泰20年美債,2026-07-14,27.78,-0.05,-0.18,35932148000,0,綠增,是,否,27.99,28.18,28.08,27.89,-1.3255,-0.0674,0.1534
00687C,國泰20年美債+櫃U,2026-07-14,9.2,-0.04,-0.43,38100000,0,綠增,否,否,9.29,9.39,9.38,9.33,-2.0034,-0.761,-0.1224
00694B,富邦美債1-3,2026-07-14,42.36,0.08,0.19,117785000,0,紅縮,否,是,42.34,42.19,41.93,41.67,0.7136,0.7523,0.5239
00695B,富邦美債7-10,2026-07-14,35.51,0.03,0.08,115446000,0,紅縮,否,是,35.62,35.61,35.37,35.2,0.0337,0.5648,0.4759
00696B,富邦美債20年,2026-07-14,29.11,-0.01,-0.03,1860132000,0,綠增,否,是,29.3,29.51,29.35,29.05,-1.4197,-0.1117,0.3573
00697B,元大美債7-10,2026-07-14,35.73,0.01,0.03,411961000,0,紅縮,否,是,35.84,35.84,35.7,35.65,0.0279,0.3669,0.2809
00719B,元大美債1-3,2026-07-14,31.46,0.03,0.1,3847954000,0,紅縮,否,是,31.44,31.33,31.15,31.0,0.7239,0.7266,0.505
00720B,元大投資級公司債,2026-07-14,33.02,-0.08,-0.24,11531153000,0,綠增,是,否,33.43,33.6,33.48,33.14,-1.0185,-0.0773,0.2411
00722B,群益投資級電信債,2026-07-14,35.58,-0.16,-0.45,5155300000,0,綠增,是,否,36.08,36.32,36.27,36.05,-1.3508,-0.3758,-0.0179
00723B,群益投資級科技債,2026-07-14,30.49,-0.08,-0.26,71672000,0,綠增,否,否,30.93,31.14,31.08,30.86,-1.2829,-0.3106,-0.0418
00724B,群益投資級金融債,2026-07-14,33.92,-0.08,-0.24,3687543000,0,綠增,否,是,34.22,34.34,34.14,33.82,-0.6907,0.1604,0.3778
00725B,國泰投資級公司債,2026-07-14,35.14,-0.09,-0.26,8549514000,0,綠增,否,否,35.54,35.7,35.56,35.19,-0.8702,-0.0084,0.2297
00726B,國泰新興投等債,2026-07-14,33.29,0.03,0.09,150740000,0,紅縮,否,是,33.4,33.38,33.15,32.98,0.1199,0.4998,0.4712
00727B,國泰優選非投等債,2026-07-14,40.35,0.12,0.3,135294000,0,紅縮,否,是,40.24,40.09,39.85,39.53,0.7561,0.7336,0.5716
00734B,台新JPM新興債,2026-07-14,16.15,0.16,1.0,1000000,0,紅增,否,是,16.08,16.07,15.96,15.82,0.1495,0.5067,0.602
00740B,富邦全球投等債,2026-07-14,38.49,-0.03,-0.08,856579000,0,綠增,否,否,38.88,39.04,38.93,38.7,-0.796,0.0205,0.1016
00741B,富邦全球非投等債,2026-07-14,37.71,-0.02,-0.05,116092000,0,紅縮,否,是,37.71,37.57,37.39,37.33,0.7587,0.7265,0.4325
00746B,富邦A級公司債,2026-07-14,35.54,-0.07,-0.2,554254000,0,綠增,否,否,35.9,36.05,35.87,35.61,-0.8068,0.1111,0.2866
00749B,凱基新興債10+,2026-07-14,31.97,-0.08,-0.25,102044000,0,綠增,否,是,32.17,32.24,32.06,31.77,-0.4456,0.1864,0.3836
