股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-11,13.86,-0.11,-0.79,51445359,709387912,綠增,否,是,14.28,14.54,14.13,13.03,-3.4613,-0.2539,0.5658
00401A,主動摩根台灣鑫收,2026-06-11,13.26,0.05,0.38,11615999,152431058,綠增,是,是,13.46,13.58,13.22,12.23,-1.7234,0.2807,1.3449
00402A,主動安聯美國科技,2026-06-11,9.42,-0.05,-0.53,38947024,365435846,,否,,9.61,,,,,,
00403A,主動統一升級50,2026-06-11,9.99,-0.05,-0.5,769629485,7633146743,綠增,否,,10.2,10.46,10.32,,-4.8881,-1.5903,-0.2175
00404A,主動聯博動能50,2026-06-11,9.55,-0.04,-0.42,30616868,290094714,,是,,9.72,9.86,,,-2.6827,,
00405A,主動富邦台灣龍耀,2026-06-11,8.91,-0.31,-3.36,431651095,3849116186,,是,,9.22,9.44,,,-4.5568,,
00406A,主動中信台灣收益,2026-06-11,9.64,-0.05,-0.52,118560040,1142089507,,,,,,,,,,
0050,元大台灣50,2026-06-11,99.85,-0.4,-0.4,299040372,29602350093,綠增,否,是,102.13,103.53,100.32,91.94,-2.6777,1.1331,1.3487
0051,元大中型100,2026-06-11,136.7,0.55,0.4,139136,18798748,綠增,否,是,139.51,141.5,137.68,128.73,-2.7737,0.408,1.1256
0052,富邦科技,2026-06-11,58.15,-0.1,-0.17,41628656,2406315725,綠增,否,是,59.54,60.69,58.96,54.19,-3.7348,0.5217,1.1191
0053,元大電子,2026-06-11,227.7,0.4,0.18,112979,25603777,綠增,是,是,233.56,237.94,231.42,211.11,-3.619,0.2845,1.0855
0055,元大MSCI金融,2026-06-11,39.66,0.11,0.28,1132815,44658483,紅縮,否,是,39.31,37.76,35.89,34.27,8.5616,7.0663,3.8674
0056,元大高股息,2026-06-11,49.59,-0.03,-0.06,68453424,3366129469,綠增,否,是,50.51,51.01,48.58,44.0,-1.9299,2.6441,2.8038
0057,富邦摩台,2026-06-11,295.3,1.6,0.54,82737,24391152,綠增,是,是,301.84,306.34,297.59,273.2,-2.8954,0.9208,0.9952
0061,元大寶滬深,2026-06-11,24.27,0.01,0.04,63350,1539446,綠增,否,否,24.47,24.8,24.86,24.47,-2.6106,-0.8991,-0.6534
006203,元大MSCI台灣,2026-06-11,181.05,-2.45,-1.34,6496,1169844,綠增,否,是,185.73,188.04,182.38,167.65,-2.4271,1.0479,1.2463
