股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-01,14.95,0.12,0.81,59165872,886604300,紅增,否,是,14.8,14.14,13.93,12.73,9.9035,4.3475,3.3843
00401A,主動摩根台灣鑫收,2026-06-01,13.74,0.07,0.51,5925398,81774248,紅縮,否,是,13.67,13.2,12.92,11.98,7.2516,4.0422,3.2064
00403A,主動統一升級50,2026-06-01,10.82,0.12,1.12,582755183,6327243035,,否,,10.68,10.36,,,6.458,2.3214,
0050,元大台灣50,2026-06-01,105.5,0.1,0.09,135817122,14329024058,紅增,否,是,103.3,99.6,97.84,89.69,7.7051,3.9447,3.0629
0051,元大中型100,2026-06-01,145.0,3.1,2.18,158894,22959374,紅增,否,是,141.34,137.22,134.45,126.37,6.1829,3.5856,2.8102
0052,富邦科技,2026-06-01,62.05,0.55,0.89,34779344,2171771751,紅增,否,是,60.77,58.67,57.56,52.96,7.4054,3.9692,3.2556
0053,元大電子,2026-06-01,244.75,3.55,1.47,37450,9185088,紅增,否,是,239.48,230.53,226.14,205.83,8.0735,3.9593,3.2379
0055,元大MSCI金融,2026-06-01,35.9,0.81,2.31,501145,17764968,紅增,否,是,35.12,34.53,34.16,33.64,3.4763,2.2533,1.3651
0056,元大高股息,2026-06-01,51.9,1.7,3.39,58919831,3033987774,紅增,否,是,50.04,47.84,46.25,42.8,9.6499,5.6024,5.0478
0057,富邦摩台,2026-06-01,313.4,3.8,1.23,19770,6187598,紅增,否,是,306.2,295.54,291.35,266.66,7.4801,3.2616,2.9433
0061,元大寶滬深,2026-06-01,24.98,-0.22,-0.87,435149,10888049,綠增,否,是,25.01,24.9,24.96,24.38,0.8713,-0.3323,0.6288
006203,元大MSCI台灣,2026-06-01,192.05,2.0,1.05,12435,2379304,紅增,否,是,187.55,181.15,178.13,163.66,7.3309,3.7575,2.9132
006204,永豐臺灣加權,2026-06-01,228.3,3.85,1.72,37377,8528500,紅增,否,是,222.42,215.07,210.86,196.34,7.0717,3.7781,3.0042
006205,富邦上証,2026-06-01,40.63,-0.46,-1.12,605620,24683010,綠增,否,是,40.91,41.01,41.28,40.55,-0.4671,-0.9731,0.1213
006206,元大上證50,2026-06-01,36.35,-0.33,-0.9,163990,5971769,綠縮,否,否,36.47,36.65,37.19,36.87,-0.9667,-1.7005,-0.4896
006207,復華滬深,2026-06-01,33.5,-0.32,-0.95,264802,8878889,綠增,否,是,33.58,33.38,33.46,32.78,1.1934,-0.2629,0.5831
006208,富邦台50,2026-06-01,243.9,2.65,1.1,5023840,1226106712,紅增,否,是,238.7,230.3,226.41,207.69,7.571,3.8534,2.9839
00631L,元大台灣50正2,2026-06-01,37.78,0.84,2.27,250870299,9482738270,紅增,否,是,36.13,33.88,32.92,28.52,14.2342,6.9953,5.5022
00632R,元大台灣50反1,2026-06-01,10.22,-0.13,-1.26,168580833,1723118348,綠增,否,否,10.46,10.87,11.09,12.05,-7.3352,-3.9484,-3.0054
00633L,富邦上証正2,2026-06-01,52.75,-1.6,-2.94,6200953,329529868,紅縮,否,是,52.9,52.06,52.55,51.35,3.2598,-0.4779,0.5982
00634R,富邦上証反1,2026-06-01,3.05,0.04,1.33,354000,1071440,綠縮,否,否,3.05,3.07,3.06,3.11,-1.8053,0.0977,-0.4714
00635U,期元大S&P黃金,2026-06-01,47.22,0.12,0.25,3300840,155952940,綠縮,否,否,46.84,47.1,47.93,49.38,-1.098,-1.9588,-0.7074
00636,國泰中國A50,2026-06-01,28.73,-0.42,-1.44,533304,15334279,紅縮,否,是,28.75,28.52,28.61,28.28,1.6333,-0.1855,0.3912
00636K,國泰中國A50+U,2026-06-01,9.21,-0.08,-0.86,200,1842,紅縮,否,是,9.2,9.11,9.11,8.95,2.0173,0.3413,0.5963
00637L,元大滬深300正2,2026-06-01,21.75,-0.65,-2.9,44614298,978748258,紅縮,否,是,21.8,21.47,21.68,21.19,3.0638,-0.5557,0.5613
00638R,元大滬深300反1,2026-06-01,6.45,0.07,1.1,340088,2189454,綠增,否,否,6.47,6.55,6.54,6.65,-2.2054,-0.1677,-0.6612
00639,富邦深100,2026-06-01,18.17,-0.41,-2.21,1630241,29759570,紅縮,否,是,18.34,18.03,17.89,17.26,3.4063,1.0252,1.6445
00640L,富邦日本正2,2026-06-01,100.85,-2.7,-2.61,181954,18468586,紅縮,否,是,100.88,99.46,98.03,95.03,2.8968,1.2109,2.4453
00641R,富邦日本反1,2026-06-01,3.86,0.06,1.58,845108,3246640,綠縮,否,否,3.86,3.9,3.93,3.99,-1.9319,-0.7641,-1.3317
00642U,期元大S&P石油,2026-06-01,28.24,0.56,2.02,6913896,195353204,綠縮,否,否,28.58,29.92,30.21,28.51,-8.5371,-3.8532,-2.1884
00643,群益深証中小,2026-06-01,19.84,-0.5,-2.46,4248163,84270781,綠增,否,是,20.26,20.24,20.29,19.51,0.1681,-0.516,0.7122
00643K,群益深証中小+R,2026-06-01,4.33,,,1000,4330,綠增,是,是,4.34,4.38,4.38,4.02,-1.6772,-1.0405,3.2327
00645,富邦日本,2026-06-01,55.3,-0.6,-1.07,525549,29265810,紅縮,否,是,55.21,54.81,54.4,53.54,1.4517,0.6057,1.2847
00646,元大S&P500,2026-06-01,74.95,0.25,0.33,3626592,271692117,紅增,否,是,74.49,74.2,73.59,71.26,0.7984,0.6512,1.1372
00647L,元大S&P500正2,2026-06-01,137.55,0.6,0.44,366963,50400087,紅增,是,是,135.72,134.23,132.25,124.47,2.2373,1.4013,2.3034
00648R,元大S&P500反1,2026-06-01,3.93,-0.02,-0.51,626551,2459333,綠增,否,否,3.96,3.99,4.03,4.17,-1.5897,-0.9425,-1.3106
00650L,復華香港正2,2026-06-01,16.79,0.13,0.78,5223482,87134498,綠縮,否,否,16.6,16.91,17.4,17.57,-3.5552,-3.7514,-1.2596
00651R,復華香港反1,2026-06-01,5.26,-0.05,-0.94,409399,2156496,紅縮,是,是,5.31,5.27,5.2,5.19,1.3369,1.7371,0.4542
