股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00411A,主動統一前沿科技,2026-09-17,9.91,0.25,2.59,16513681000,0,紅增,是,,9.72,9.78,9.7,,-1.2393,0.5034,-0.2108
006201,元大富櫃50,2026-09-17,44.34,0.07,0.16,260946000,0,紅縮,是,,44.27,44.49,43.27,,-0.9752,1.2378,1.8718
00679B,元大美債20年,2026-09-17,25.52,0.12,0.47,14963348000,0,綠縮,否,,25.41,25.55,25.92,,-1.0513,-1.2065,-1.3267
00687B,國泰20年美債,2026-09-17,26.54,0.15,0.57,10320652000,0,綠縮,否,,26.61,26.81,27.13,,-1.5101,-1.2194,-1.1621
00687C,國泰20年美債+櫃U,2026-09-17,8.98,0.01,0.11,25000000,0,綠縮,否,,8.99,9.03,9.07,,-0.9694,-0.6489,-0.5264
00694B,富邦美債1-3,2026-09-17,41.73,0.11,0.26,121846000,0,綠縮,否,,41.56,41.61,41.9,,-0.2352,-0.5045,-0.4904
00695B,富邦美債7-10,2026-09-17,34.23,0.09,0.26,197272000,0,綠縮,否,,34.17,34.34,34.76,,-1.0254,-1.1456,-0.884
00696B,富邦美債20年,2026-09-17,27.8,0.13,0.47,795316000,0,綠縮,否,,27.69,27.83,28.12,,-1.0437,-0.9714,-1.0659
00697B,元大美債7-10,2026-09-17,34.79,0.08,0.23,433522000,0,綠縮,否,,34.74,34.92,35.32,,-1.0088,-1.1355,-0.8505
00719B,元大美債1-3,2026-09-17,31.07,0.1,0.32,2315247000,0,綠縮,否,,30.91,30.95,31.16,,-0.2646,-0.5335,-0.4202
00720B,元大投資級公司債,2026-09-17,31.79,0.22,0.7,2979158000,0,綠轉紅,否,,31.53,31.63,31.89,,-0.6679,-0.6688,-0.8379
00722B,群益投資級電信債,2026-09-17,34.16,0.27,0.8,2546754000,0,紅增,否,,33.87,33.99,34.25,,-0.6861,-0.649,-0.9043
00723B,群益投資級科技債,2026-09-17,29.29,0.19,0.65,153009000,0,紅增,否,,29.08,29.14,29.39,,-0.4314,-0.6139,-0.7178
00724B,群益投資級金融債,2026-09-17,32.46,0.19,0.59,3548730000,0,綠縮,否,,32.28,32.45,32.82,,-0.9997,-1.0551,-0.973
00725B,國泰投資級公司債,2026-09-17,33.88,0.26,0.77,2121315000,0,綠轉紅,否,,33.6,33.71,33.99,,-0.6447,-0.6807,-0.7967
00726B,國泰新興投等債,2026-09-17,31.82,0.1,0.32,165607000,0,綠縮,否,,31.78,31.94,32.23,,-0.9968,-0.955,-1.132
00727B,國泰優選非投等債,2026-09-17,39.32,0.17,0.43,127464000,0,綠縮,否,,39.11,39.15,39.37,,-0.1787,-0.3893,-0.3619
00734B,台新JPM新興債,2026-09-17,15.31,0.11,0.72,248012000,0,綠縮,是,,15.26,15.32,15.46,,-0.8061,-0.7901,-0.929
00740B,富邦全球投等債,2026-09-17,37.05,0.26,0.71,1704367000,0,綠縮,否,,36.87,37.03,37.4,,-0.8391,-0.8117,-0.9127
00741B,富邦全球非投等債,2026-09-17,36.96,0.05,0.14,118318000,0,綠縮,否,,36.91,37.0,37.32,,-0.5014,-0.6338,-0.6906
00746B,富邦A級公司債,2026-09-17,34.15,0.21,0.62,232137000,0,綠縮,否,,33.96,34.11,34.48,,-0.8758,-0.9525,-0.941
00749B,凱基新興債10+,2026-09-17,30.56,0.28,0.92,101064000,0,綠縮,否,,30.42,30.56,30.84,,-0.925,-0.8436,-0.9015
00750B,凱基科技債10+,2026-09-17,31.63,0.21,0.67,100000000,0,綠轉紅,否,,31.38,31.46,31.73,,-0.5388,-0.6191,-0.8377
00751B,元大AAA至A公司債,2026-09-17,30.26,0.21,0.7,3835850000,0,綠轉紅,否,,30.02,30.13,30.42,,-0.7209,-0.7903,-0.9523
00754B,群益AAA-AA公司債,2026-09-17,31.38,0.25,0.8,104008000,0,綠轉紅,否,,31.09,31.15,31.59,,-0.3525,-0.7741,-1.3444
00755B,群益投資級公用債,2026-09-17,31.41,0.24,0.77,134245000,0,綠縮,否,,31.18,31.29,31.75,,-0.7196,-0.9684,-1.324
00756B,群益投等新興公債,2026-09-17,29.89,0.12,0.4,179913000,0,綠縮,否,,29.88,30.04,30.54,,-1.0793,-1.2815,-1.4044
00758B,復華能源債,2026-09-17,49.98,0.49,0.99,100000000,0,綠縮,否,,49.58,49.75,50.28,,-0.6811,-0.7244,-1.0498
00759B,復華製藥債,2026-09-17,52.35,0.35,0.67,101999000,0,綠縮,否,,51.99,52.21,52.9,,-0.8581,-0.9861,-1.2276
00760B,復華新興企業債,2026-09-17,51.8,0.3,0.58,122777000,0,綠縮,否,,51.57,51.8,52.51,,-0.8841,-1.1545,-1.1529
00761B,國泰A級公司債,2026-09-17,32.83,0.25,0.77,263171000,0,綠縮,否,,32.59,32.72,33.2,,-0.7733,-0.9985,-1.3006
00764B,群益25年美債,2026-09-17,26.45,0.12,0.46,3472730000,0,綠縮,否,,26.52,26.72,27.03,,-1.4493,-1.191,-1.188
00768B,復華20年美債,2026-09-17,47.5,0.18,0.38,1447360000,0,綠縮,是,,47.31,47.58,48.33,,-1.1036,-1.1654,-1.506
00772B,中信高評級公司債,2026-09-17,32.11,0.24,0.75,1421287000,0,綠縮,否,,31.96,32.13,32.52,,-1.0035,-1.029,-1.0919
00773B,中信優先金融債,2026-09-17,34.3,0.24,0.7,1741586000,0,綠縮,否,,34.18,34.4,34.89,,-1.2651,-1.2571,-1.1658
00777B,凱基AAA至A公司債,2026-09-17,31.01,0.25,0.81,102000000,0,綠縮,否,,30.8,30.93,31.27,,-0.837,-0.9224,-1.1005
00778B,凱基金融債20+,2026-09-17,32.88,0.19,0.58,102000000,0,綠縮,否,,32.75,32.9,33.33,,-0.9498,-1.0317,-1.1491
00779B,凱基美債25+,2026-09-17,26.71,0.1,0.38,318000000,0,綠縮,否,,26.81,27.01,27.33,,-1.5064,-1.2213,-1.1876
00780B,國泰A級金融債,2026-09-17,36.0,0.15,0.42,116003000,0,綠縮,否,,35.87,36.04,36.62,,-0.95,-1.236,-1.2034
00781B,國泰A級科技債,2026-09-17,26.54,0.12,0.45,314584000,0,綠縮,是,,26.67,26.85,27.14,,-1.3247,-1.0723,-1.106
00782B,國泰A級公用債,2026-09-17,29.2,0.2,0.69,320174000,0,綠縮,否,,29.01,29.13,29.43,,-0.8274,-0.8578,-1.0075
00785B,富邦金融投等債,2026-09-17,33.54,0.18,0.54,50527000,0,綠縮,否,,33.37,33.56,34.0,,-1.1201,-1.1983,-1.0534
