股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-06-26,45.74,-2.88,-5.92,399426000,0,綠增,是,是,48.53,47.62,48.34,43.87,3.8789,0.0904,1.2228
00679B,元大美債20年,2026-06-26,27.44,0.07,0.26,63124809000,0,紅增,是,是,27.09,26.88,26.64,26.79,1.6053,1.1441,0.8767
00687B,國泰20年美債,2026-06-26,28.54,0.05,0.18,49264160000,0,紅增,是,是,28.19,28.07,27.9,27.92,0.8732,0.6527,0.7966
00687C,國泰20年美債+櫃U,2026-06-26,9.55,0.01,0.1,35000000,0,紅增,否,是,9.48,9.41,9.36,9.33,1.4561,0.7928,0.9548
00694B,富邦美債1-3,2026-06-26,42.02,0.03,0.07,344221000,0,紅增,否,是,41.78,41.72,41.58,41.66,0.3121,0.3415,0.1614
00695B,富邦美債7-10,2026-06-26,35.68,0.1,0.28,204510000,0,紅增,否,是,35.34,35.2,35.05,35.24,0.747,0.5685,0.378
00696B,富邦美債20年,2026-06-26,29.92,0.06,0.2,3708980000,0,紅增,否,是,29.54,29.3,29.05,29.08,1.6656,1.1286,1.0507
00697B,元大美債7-10,2026-06-26,35.88,0.12,0.34,473443000,0,紅增,否,是,35.64,35.62,35.52,35.69,0.1124,0.2618,0.2045
00719B,元大美債1-3,2026-06-26,31.18,0.03,0.1,5104297000,0,紅增,是,是,31.04,31.0,30.9,31.02,0.2584,0.3139,0.1458
00720B,元大投資級公司債,2026-06-26,33.87,0.03,0.09,13083961000,0,紅增,是,是,33.59,33.44,33.23,33.11,0.8709,0.7289,0.8024
00722B,群益投資級電信債,2026-06-26,36.79,0.03,0.08,4292429000,0,紅增,否,是,36.47,36.32,36.15,36.1,0.835,0.5649,0.7118
00723B,群益投資級科技債,2026-06-26,31.52,0.03,0.1,143000000,0,紅增,否,是,31.24,31.11,30.98,30.87,0.8458,0.4683,0.7317
00724B,群益投資級金融債,2026-06-26,34.58,0.08,0.23,2901396000,0,紅增,否,是,34.24,34.05,33.84,33.79,1.146,0.8202,0.7008
00725B,國泰投資級公司債,2026-06-26,35.97,0.05,0.14,8484236000,0,紅增,是,是,35.66,35.51,35.31,35.16,0.8427,0.6519,0.7533
00726B,國泰新興投等債,2026-06-26,33.42,0.08,0.24,199981000,0,紅增,否,是,33.16,33.01,32.84,32.94,0.8701,0.6064,0.585
00727B,國泰優選非投等債,2026-06-26,39.95,0.05,0.13,117072000,0,紅增,否,是,39.73,39.66,39.48,39.53,0.3891,0.4356,0.3024
00734B,台新JPM新興債,2026-06-26,16.07,0.02,0.12,971221000,0,紅增,是,是,15.96,15.88,15.76,15.77,0.9617,0.723,0.6384
00740B,富邦全球投等債,2026-06-26,39.32,0.04,0.1,5443834000,0,紅增,是,是,38.99,38.9,38.75,38.67,0.4483,0.3612,0.5919
00741B,富邦全球非投等債,2026-06-26,37.38,0.08,0.21,116756000,0,紅增,否,是,37.22,37.23,37.14,37.35,-0.043,0.156,0.062
00746B,富邦A級公司債,2026-06-26,36.3,0.08,0.22,563952000,0,紅增,否,是,35.95,35.79,35.6,35.61,0.8925,0.6723,0.6503
00749B,凱基新興債10+,2026-06-26,32.39,0.11,0.34,116000000,0,紅增,否,是,32.14,31.97,31.75,31.71,1.0882,0.7628,0.8272
00750B,凱基科技債10+,2026-06-26,33.84,0.05,0.15,100001000,0,紅增,否,是,33.54,33.4,33.25,33.16,0.8358,0.5267,0.7209
00751B,元大AAA至A公司債,2026-06-26,32.09,0.03,0.09,12865730000,0,紅增,是,是,31.92,31.95,31.84,31.75,-0.1564,0.1505,0.5272
00754B,群益AAA-AA公司債,2026-06-26,33.99,-0.03,-0.09,63136002000,0,紅增,是,是,33.76,33.63,33.51,33.66,0.77,0.439,0.6789
00755B,群益投資級公用債,2026-06-26,33.51,0.05,0.15,110531000,0,紅增,否,是,33.19,32.99,32.79,32.87,1.2261,0.8221,0.8024
00756B,群益投等新興公債,2026-06-26,32.11,-0.01,-0.03,90202558000,0,紅縮,是,是,31.96,31.76,31.46,31.52,1.2803,0.9537,1.1153
00758B,復華能源債,2026-06-26,52.65,0.0,0.0,100219000,0,紅增,否,是,52.14,51.93,51.64,51.64,0.8121,0.6493,0.6187
00759B,復華製藥債,2026-06-26,55.9,-0.1,-0.18,102063000,0,紅增,否,是,55.37,55.04,54.64,54.67,1.1879,0.9074,0.7932
00760B,復華新興企業債,2026-06-26,54.6,0.15,0.28,112524000,0,紅增,否,是,54.32,54.0,53.64,53.79,1.1923,0.7933,0.6852
00761B,國泰A級公司債,2026-06-26,35.19,0.04,0.11,674523000,0,紅增,否,是,34.86,34.7,34.51,34.6,0.9148,0.6526,0.7429
00764B,群益25年美債,2026-06-26,28.44,0.05,0.18,19058543000,0,紅增,是,是,28.09,27.99,27.85,27.89,0.7171,0.5243,0.7107
00768B,復華20年美債,2026-06-26,51.5,0.15,0.29,2836092000,0,紅增,是,是,50.82,50.39,49.98,50.46,1.7092,1.1075,0.9493
