股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-07,13.88,0.09,0.65,80912301,1124745248,紅增,否,是,13.55,13.17,12.63,12.16,6.025,5.1434,3.3346
00401A,主動摩根台灣鑫收,2026-05-07,12.73,0.12,0.95,13755065,174785742,紅增,否,是,12.48,12.18,11.82,11.52,5.0522,3.8465,2.3945
0050,元大台灣50,2026-05-07,97.7,1.95,2.04,117152238,11472448704,紅增,否,是,94.63,92.93,88.88,85.72,3.7155,5.1777,3.0375
0051,元大中型100,2026-05-07,131.65,1.75,1.35,58060,7629743,紅增,否,是,129.22,127.11,124.71,122.44,3.376,2.3801,1.6133
0052,富邦科技,2026-05-07,57.55,1.45,2.58,40445236,2323724205,紅增,否,是,55.42,54.41,52.21,50.77,3.7633,5.284,2.6392
0053,元大電子,2026-05-07,225.5,5.8,2.64,47918,10790483,紅增,是,是,217.77,213.67,203.8,195.83,3.9128,5.3704,3.2841
0055,元大MSCI金融,2026-05-07,34.22,0.36,1.06,467289,15953174,紅增,是,是,33.56,33.4,33.4,33.42,0.9445,0.2792,0.0974
0056,元大高股息,2026-05-07,44.72,0.86,1.96,74924610,3334452575,紅增,否,是,42.8,41.88,41.57,41.18,4.5071,1.5371,1.1091
0057,富邦摩台,2026-05-07,291.7,7.65,2.69,11497,3338171,紅增,否,是,281.77,276.59,264.32,254.57,3.8171,5.2033,3.1281
0061,元大寶滬深,2026-05-07,24.92,-0.03,-0.12,129123,3219994,紅增,否,是,24.7,24.47,24.28,24.11,1.8392,1.0822,0.7008
006203,元大MSCI台灣,2026-05-07,178.25,4.4,2.53,16861,2998719,紅增,否,是,172.57,169.66,162.34,156.58,3.4965,5.0203,2.9929
006204,永豐臺灣加權,2026-05-07,208.5,3.9,1.91,33589,7005526,紅增,否,是,202.93,199.62,193.9,189.3,3.3722,3.5186,2.097
006205,富邦上証,2026-05-07,41.43,-0.11,-0.26,310711,12880720,紅增,否,是,41.16,40.76,40.45,40.21,1.972,1.2267,0.667
006206,元大上證50,2026-05-07,37.74,-0.21,-0.55,45607,1727402,紅縮,否,是,37.65,37.26,36.96,36.74,2.088,1.305,0.6933
006207,復華滬深,2026-05-07,33.36,0.03,0.09,644836,21599801,紅增,否,是,33.15,32.86,32.65,32.46,1.7621,0.9555,0.607
006208,富邦台50,2026-05-07,226.8,4.8,2.16,5675876,1286219497,紅增,否,是,219.47,215.51,205.99,198.56,3.7438,5.2192,3.08
00625K,富邦上証+R,2026-05-07,8.97,0.07,0.79,20000,179100,,否,,,,,,,,
00631L,元大台灣50正2,2026-05-07,33.06,1.17,3.67,222404775,7328271638,紅增,否,是,31.13,30.04,28.02,26.4,7.5159,8.4907,5.1972
