股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-21,13.46,0.74,5.82,35269710,470576474,綠縮,否,是,13.03,13.48,13.32,12.42,-6.5835,-1.9059,1.4542
00401A,主動摩根台灣鑫收,2026-05-21,12.72,0.55,4.52,5430378,68862062,綠縮,否,是,12.35,12.56,12.37,11.72,-3.2273,-0.4833,1.6019
00403A,主動統一升級50,2026-05-21,10.01,0.35,3.62,429569029,4283182876,,否,,9.85,,,,,,
0050,元大台灣50,2026-05-21,95.85,3.35,3.62,62215954,5942503747,綠縮,否,是,94.35,95.41,94.17,87.6,-2.1874,-0.1465,2.4116
0051,元大中型100,2026-05-21,132.55,4.35,3.39,58960,7792107,綠縮,否,是,129.38,131.46,129.28,124.13,-3.1152,0.0609,1.1877
0052,富邦科技,2026-05-21,56.4,1.95,3.58,21841577,1228793937,綠縮,否,是,55.49,56.11,55.27,51.78,-2.203,0.0624,2.5667
0053,元大電子,2026-05-21,222.25,10.0,4.71,24562,5416997,綠縮,否,是,217.25,220.27,216.97,200.57,-2.7006,-0.1179,2.5112
0055,元大MSCI金融,2026-05-21,33.99,0.02,0.06,192094,6525476,紅增,否,是,33.8,33.83,33.62,33.49,-0.1359,0.362,0.3208
0056,元大高股息,2026-05-21,45.44,1.4,3.18,50081662,2265991289,綠轉紅,否,是,44.49,44.89,43.39,41.83,-1.7882,1.9114,1.7304
0057,富邦摩台,2026-05-21,285.1,10.45,3.8,34595,9812192,綠縮,否,是,281.02,285.11,280.85,260.48,-2.8251,-0.1314,2.4262
0061,元大寶滬深,2026-05-21,24.99,0.2,0.81,307281,7714310,綠縮,否,是,24.85,25.03,24.75,24.28,-1.4439,0.3006,0.6855
006203,元大MSCI台灣,2026-05-21,175.35,6.6,3.91,59647,10424843,綠縮,否,是,171.64,173.88,171.77,159.94,-2.5493,-0.2667,2.276
006204,永豐臺灣加權,2026-05-21,207.5,7.0,3.49,45492,9426608,綠縮,是,是,203.59,205.96,202.79,192.46,-2.2705,0.1605,1.7856
006205,富邦上証,2026-05-21,41.51,0.19,0.46,402920,16791634,綠縮,否,是,41.18,41.54,41.15,40.45,-1.7373,0.0169,0.6124
006206,元大上證50,2026-05-21,37.08,0.07,0.19,54173,2024666,綠增,否,是,37.02,37.49,37.38,36.88,-2.4864,-0.8279,0.2239
006207,復華滬深,2026-05-21,33.37,0.19,0.57,143528,4797757,綠增,否,是,33.24,33.53,33.2,32.65,-1.7382,0.1374,0.5406
006208,富邦台50,2026-05-21,221.55,7.45,3.48,2478368,547310332,綠縮,否,是,218.22,220.81,218.16,202.89,-2.3187,-0.2822,2.3613
00625K,富邦上証+R,2026-05-21,9.02,,,10000,90200,,否,,9.03,,,,,,
00631L,元大台灣50正2,2026-05-21,31.58,2.07,7.01,171707061,5363545151,綠縮,否,是,30.64,31.46,30.75,27.38,-5.122,-0.7726,3.5455
00632R,元大台灣50反1,2026-05-21,11.29,-0.44,-3.75,163879770,1862499942,紅縮,否,否,11.52,11.38,11.53,12.3,2.5271,0.2732,-2.1018
00633L,富邦上証正2,2026-05-21,51.95,0.9,1.76,2070439,108374402,綠縮,否,是,51.61,52.61,52.25,51.13,-3.7306,-0.792,0.2831
00634R,富邦上証反1,2026-05-21,3.08,-0.03,-0.96,635229,1943869,紅縮,否,否,3.09,3.06,3.08,3.12,2.1122,0.3605,-0.1946
00635U,期元大S&P黃金,2026-05-21,47.37,0.51,1.09,2326773,110712590,綠縮,否,否,47.49,48.37,48.45,49.78,-3.5736,-0.8913,-1.3219
00636,國泰中國A50,2026-05-21,28.48,0.17,0.6,311247,8889278,綠縮,否,是,28.41,28.64,28.49,28.22,-1.566,-0.2021,0.2305
00636K,國泰中國A50+U,2026-05-21,9.08,0.07,0.78,200,1816,綠縮,否,是,9.06,9.1,9.05,8.92,-0.8319,0.1982,0.5164
00637L,元大滬深300正2,2026-05-21,21.48,0.33,1.56,27865801,601175952,綠縮,否,是,21.34,21.72,21.56,21.1,-3.4739,-0.6721,0.328
00638R,元大滬深300反1,2026-05-21,6.53,-0.14,-2.1,42050,275433,紅縮,否,否,6.6,6.55,6.58,6.68,1.7565,0.1836,-0.2953
00639,富邦深100,2026-05-21,17.89,0.33,1.88,1044344,18745656,綠縮,否,是,17.73,17.83,17.52,17.1,-1.1156,1.0085,1.0236
00640L,富邦日本正2,2026-05-21,98.35,4.85,5.19,282567,27698135,紅增,否,是,96.57,97.42,94.78,94.26,-1.7299,2.0853,0.9775
00641R,富邦日本反1,2026-05-21,3.93,-0.11,-2.72,2537917,9971882,綠增,否,否,3.96,3.95,4.0,4.01,0.8656,-1.0038,-0.4233
00642U,期元大S&P石油,2026-05-21,31.36,-1.43,-4.36,4354047,135934258,紅縮,否,是,32.07,31.08,30.81,28.29,6.594,1.8315,4.3561
00643,群益深証中小,2026-05-21,20.39,0.28,1.39,3443598,70348677,綠縮,否,是,20.19,20.38,20.06,19.36,-1.8184,0.5327,1.2826
00645,富邦日本,2026-05-21,54.55,1.4,2.63,228976,12467557,紅增,否,是,54.02,54.25,53.45,53.32,-0.8261,1.1656,0.5219
00646,元大S&P500,2026-05-21,74.0,0.8,1.09,5259195,388292415,紅增,是,是,73.57,73.36,72.37,70.72,0.5742,1.0886,1.1886
00647L,元大S&P500正2,2026-05-21,132.75,2.7,2.08,68299,9025910,紅增,否,是,131.52,131.38,128.03,122.63,0.2057,2.003,2.0607
00648R,元大S&P500反1,2026-05-21,4.03,-0.05,-1.23,649300,2618525,紅縮,否,否,4.05,4.05,4.1,4.2,0.0989,-1.0027,-1.0016
00650L,復華香港正2,2026-05-21,17.18,0.01,0.06,3061486,53037969,綠增,否,否,17.32,17.72,17.65,17.68,-4.414,-1.1324,-0.6922
00651R,復華香港反1,2026-05-21,5.23,-0.02,-0.38,336799,1757934,紅增,否,是,5.22,5.16,5.17,5.17,2.554,0.5854,0.3201
00652,富邦印度,2026-05-21,32.21,0.22,0.69,512087,16506188,綠縮,是,否,32.17,32.28,32.67,33.58,-0.6791,-1.2661,-1.3082
00653L,富邦印度正2,2026-05-21,45.31,0.58,1.3,228816,10423690,綠縮,否,否,45.14,45.26,46.07,47.22,-0.5025,-1.8925,-1.5965
00654R,富邦印度反1,2026-05-21,6.88,-0.06,-0.86,14010,96028,紅縮,否,是,6.9,6.88,6.82,6.75,0.4661,1.1018,0.7755
00655L,國泰中國A50正2,2026-05-21,36.19,0.56,1.57,1098493,39871722,綠縮,否,是,35.98,36.66,36.42,35.64,-3.6472,-0.7714,0.2519
00656R,國泰中國A50反1,2026-05-21,5.84,-0.04,-0.68,26000,150960,紅縮,否,否,5.85,5.8,5.82,5.89,1.9861,0.4505,-0.1545
00657,國泰日經225,2026-05-21,72.75,2.65,3.78,55895,4062908,綠縮,否,是,71.63,72.86,71.77,70.05,-3.3203,0.1856,0.7828
00657K,國泰日經225+U,2026-05-21,23.1,0.89,4.01,200,4620,綠縮,否,是,22.84,23.22,22.71,22.26,-3.2124,1.615,0.7742
00660,元大歐洲50,2026-05-21,43.35,0.88,2.07,66942,2910906,綠轉紅,是,是,42.59,42.69,42.66,42.96,-0.4721,-0.18,-0.3108
00661,元大日經225,2026-05-21,80.0,3.0,3.9,112726,8997837,綠縮,否,是,78.69,79.91,78.78,76.95,-2.9956,0.2761,0.7578
00662,富邦NASDAQ,2026-05-21,119.2,1.85,1.58,6724075,800063547,紅縮,否,是,118.07,118.0,114.8,109.55,0.1272,2.116,2.3035
00663L,國泰臺灣加權正2,2026-05-21,90.55,6.1,7.22,7768924,697878763,綠縮,否,是,87.83,90.23,88.18,78.46,-5.1717,-0.7917,3.5525
00664R,國泰臺灣加權反1,2026-05-21,1.84,-0.05,-2.65,22647801,41623740,紅縮,否,否,1.86,1.84,1.86,1.99,2.6432,0.3272,-2.0751
00665L,富邦恒生國企正2,2026-05-21,9.66,-0.05,-0.51,18586410,180793908,綠增,否,否,9.78,10.05,10.03,10.11,-5.3264,-1.5187,-1.0599
00666R,富邦恒生國企反1,2026-05-21,9.09,0.02,0.22,223000,2015520,紅增,是,是,9.04,8.91,8.93,8.92,3.0773,0.7577,0.4615
00668,國泰美國道瓊,2026-05-21,57.6,0.6,1.05,397727,22893323,紅增,是,是,57.15,57.08,56.83,56.32,0.2632,0.3869,0.2823
