股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-13,13.95,-0.19,-1.34,66013476,916509571,紅縮,否,是,13.96,13.66,13.04,12.29,4.5216,5.0123,4.0742
00401A,主動摩根台灣鑫收,2026-05-13,12.81,-0.07,-0.54,12467980,159046842,紅縮,否,是,12.76,12.55,12.1,11.61,3.4047,4.0385,2.9474
00403A,主動統一升級50,2026-05-13,10.18,-0.62,-5.74,3902221403,39942652316,,,,,,,,,,
0050,元大台灣50,2026-05-13,95.5,-1.35,-1.39,130654061,12419149243,紅縮,否,是,96.79,94.99,91.36,86.55,3.8631,3.4749,3.5829
0051,元大中型100,2026-05-13,133.75,-0.85,-0.63,76810,10199275,紅縮,否,是,133.38,130.81,127.21,123.27,4.0081,3.6037,2.4318
0052,富邦科技,2026-05-13,56.15,-0.75,-1.32,33153615,1854019982,紅縮,否,是,56.93,55.69,53.55,51.22,4.5738,3.7061,3.3183
0053,元大電子,2026-05-13,221.4,-3.5,-1.56,26841,5906614,紅縮,否,是,223.62,219.07,210.06,197.92,4.242,3.8714,3.9297
0055,元大MSCI金融,2026-05-13,33.75,0.3,0.9,178455,5999051,紅縮,否,是,33.96,33.66,33.5,33.45,1.7862,1.1083,0.3986
0056,元大高股息,2026-05-13,45.15,-0.43,-0.94,70167910,3158478868,紅縮,否,是,45.21,43.63,42.44,41.47,7.5452,5.1888,2.5566
0057,富邦摩台,2026-05-13,293.3,4.45,1.54,54631,15611850,紅縮,是,是,290.11,283.82,272.32,257.24,4.5328,3.9177,3.8526
0061,元大寶滬深,2026-05-13,25.42,0.12,0.47,446258,11308336,紅增,否,是,25.13,24.86,24.52,24.19,2.1714,1.8519,1.1407
006203,元大MSCI台灣,2026-05-13,174.15,-3.3,-1.86,87178,15112900,紅縮,是,是,176.75,173.33,166.88,158.09,4.0257,3.4065,3.5767
006204,永豐臺灣加權,2026-05-13,206.1,-4.25,-2.02,45486,9374124,紅縮,是,是,208.34,204.44,198.16,190.72,3.8947,3.4145,2.7668
006205,富邦上証,2026-05-13,42.3,0.15,0.36,525019,22173343,紅增,否,是,41.79,41.41,40.8,40.33,1.8326,1.9122,1.05
006206,元大上證50,2026-05-13,38.15,-0.11,-0.29,71043,2709811,紅縮,否,是,37.91,37.73,37.22,36.83,0.9642,1.5751,0.8644
006207,復華滬深,2026-05-13,34.12,0.17,0.5,308703,10495698,紅增,否,是,33.69,33.37,32.94,32.55,1.9549,1.7813,1.0214
006208,富邦台50,2026-05-13,221.2,-3.35,-1.49,7653280,1685368739,紅縮,否,是,224.26,220.16,211.74,200.48,3.7952,3.4392,3.5972
00631L,元大台灣50正2,2026-05-13,31.85,-0.67,-2.06,226957150,7152150801,紅縮,否,是,32.51,31.38,29.38,26.85,7.5203,6.7395,6.2585
