股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-08-25,42.69,0.12,0.28,168632000,0,紅縮,否,否,43.19,42.04,42.22,45.86,5.5892,2.5514,-2.4696
00679B,元大美債20年,2026-08-25,25.89,0.06,0.23,9768377000,0,綠縮,否,否,26.04,26.29,26.56,26.62,-1.9286,-1.4432,-0.8937
00687B,國泰20年美債,2026-08-25,27.25,0.09,0.33,7425027000,0,綠縮,否,否,27.27,27.45,27.67,27.78,-1.2743,-1.1061,-0.7371
00687C,國泰20年美債+櫃U,2026-08-25,9.1,0.01,0.11,25000000,0,綠縮,否,否,9.11,9.11,9.16,9.27,0.022,-0.4046,-0.6942
00694B,富邦美債1-3,2026-08-25,41.95,0.08,0.19,200367000,0,綠縮,否,是,41.98,42.2,42.29,41.86,-1.0091,-0.4764,-0.1334
00695B,富邦美債7-10,2026-08-25,34.88,0.06,0.17,293824000,0,綠縮,否,否,34.96,35.17,35.33,35.18,-1.1479,-0.6273,-0.441
00696B,富邦美債20年,2026-08-25,28.21,0.1,0.36,1061406000,0,綠縮,否,否,28.23,28.42,28.71,28.89,-1.3005,-1.1582,-1.0238
00697B,元大美債7-10,2026-08-25,35.46,0.07,0.2,1657381000,0,綠縮,是,否,35.54,35.73,35.83,35.65,-1.0579,-0.5705,-0.2006
00719B,元大美債1-3,2026-08-25,31.21,0.04,0.13,809606000,0,綠縮,否,是,31.24,31.37,31.44,31.11,-0.8379,-0.3082,-0.089
00720B,元大投資級公司債,2026-08-25,31.89,0.08,0.25,2908708000,0,綠縮,否,否,31.95,32.16,32.54,32.92,-1.2485,-1.0036,-1.2415
00722B,群益投資級電信債,2026-08-25,34.26,0.09,0.26,2535417000,0,綠縮,否,否,34.31,34.51,34.94,35.65,-1.101,-1.1545,-1.3732
00723B,群益投資級科技債,2026-08-25,29.3,0.06,0.21,118050000,0,綠縮,否,否,29.44,29.64,29.93,30.54,-1.3603,-0.8197,-1.3792
00724B,群益投資級金融債,2026-08-25,32.89,0.06,0.18,1867080000,0,綠縮,否,否,32.98,33.2,33.46,33.69,-1.3404,-0.8926,-0.9971
00725B,國泰投資級公司債,2026-08-25,33.97,0.08,0.24,1983042000,0,綠縮,否,否,34.06,34.28,34.6,35.0,-1.2696,-0.9106,-1.1613
00726B,國泰新興投等債,2026-08-25,32.3,0.03,0.09,166315000,0,綠縮,否,否,32.4,32.51,32.91,32.87,-0.7049,-1.3053,-0.7359
00727B,國泰優選非投等債,2026-08-25,39.38,0.06,0.15,192903000,0,綠縮,否,否,39.42,39.59,39.74,39.57,-0.8751,-0.3348,-0.4135
00734B,台新JPM新興債,2026-08-25,15.45,0.03,0.19,18000000,0,綠縮,否,,15.5,15.61,15.78,,-1.3491,-1.0649,-0.8699
00740B,富邦全球投等債,2026-08-25,37.35,0.06,0.16,520416000,0,綠縮,否,否,37.48,37.78,38.1,38.49,-1.5913,-1.0114,-1.0055
00741B,富邦全球非投等債,2026-08-25,37.3,0.07,0.19,112073000,0,綠增,否,否,37.38,37.63,37.74,37.41,-1.32,-0.7464,-0.1508
00746B,富邦A級公司債,2026-08-25,34.55,0.1,0.29,55598000,0,綠縮,否,否,34.61,34.85,35.14,35.42,-1.3453,-0.9296,-0.9974
00749B,凱基新興債10+,2026-08-25,30.77,-0.01,-0.03,146000000,0,綠縮,否,否,30.94,31.11,31.42,31.62,-1.0743,-0.9583,-1.0129
00750B,凱基科技債10+,2026-08-25,31.52,-0.06,-0.19,175000000,0,綠增,是,否,31.77,31.99,32.34,32.87,-1.3353,-1.0518,-1.3348
00751B,元大AAA至A公司債,2026-08-25,30.43,0.07,0.23,3325599000,0,綠縮,否,否,30.5,30.71,30.99,31.47,-1.3839,-1.1108,-1.0045
00754B,群益AAA-AA公司債,2026-08-25,31.36,0.1,0.32,103389000,0,綠縮,否,否,31.58,32.03,32.49,33.13,-2.7889,-1.8927,-1.5546
00755B,群益投資級公用債,2026-08-25,31.67,0.1,0.32,104012000,0,綠縮,否,否,31.79,32.2,32.57,32.73,-2.5264,-1.6672,-1.1234
00756B,群益投等新興公債,2026-08-25,30.46,0.02,0.07,137254000,0,綠縮,否,否,30.66,31.03,31.37,31.44,-2.3816,-1.5231,-1.0924
00758B,復華能源債,2026-08-25,50.05,0.14,0.28,100000000,0,綠縮,否,否,50.3,50.82,51.3,51.53,-2.0218,-1.3663,-0.8638
00759B,復華製藥債,2026-08-25,52.85,0.25,0.48,102800000,0,綠縮,否,否,53.03,53.59,54.18,54.49,-2.0683,-1.4618,-1.0636
00760B,復華新興企業債,2026-08-25,52.5,0.1,0.19,103941000,0,綠縮,否,否,52.78,53.23,53.7,53.75,-1.6583,-1.1515,-0.7807
00761B,國泰A級公司債,2026-08-25,33.08,0.08,0.24,115378000,0,綠縮,否,否,33.25,33.68,34.04,34.34,-2.5154,-1.5924,-1.1427
00764B,群益25年美債,2026-08-25,27.13,0.08,0.3,2154577000,0,綠縮,否,否,27.16,27.35,27.59,27.72,-1.3438,-1.1851,-0.7571
00768B,復華20年美債,2026-08-25,48.24,0.14,0.29,176670000,0,綠縮,否,否,48.44,49.08,49.69,49.94,-2.6021,-1.834,-1.1165
00772B,中信高評級公司債,2026-08-25,32.54,0.07,0.22,1362132000,0,綠縮,否,否,32.63,32.91,33.21,33.52,-1.6753,-1.1534,-0.9885
00773B,中信優先金融債,2026-08-25,34.96,0.08,0.23,1330424000,0,綠縮,否,否,35.06,35.37,35.63,35.8,-1.7267,-1.0768,-0.8613
00777B,凱基AAA至A公司債,2026-08-25,31.25,0.1,0.32,106034000,0,綠縮,否,否,31.38,31.61,31.97,32.42,-1.4757,-1.2741,-1.1977
00778B,凱基金融債20+,2026-08-25,33.32,0.09,0.27,102000000,0,綠縮,否,否,33.43,33.77,34.05,34.38,-1.9647,-1.2632,-1.0835
00779B,凱基美債25+,2026-08-25,27.44,0.1,0.37,316000000,0,綠縮,否,否,27.48,27.65,27.9,28.06,-1.2649,-1.1546,-0.7876
00780B,國泰A級金融債,2026-08-25,36.54,0.04,0.11,103071000,0,綠增,否,否,36.77,37.19,37.41,37.27,-2.2648,-1.1718,-0.5992
00781B,國泰A級科技債,2026-08-25,27.17,0.05,0.18,140050000,0,綠縮,否,否,27.25,27.43,27.7,28.27,-1.2896,-1.139,-1.066
00782B,國泰A級公用債,2026-08-25,29.46,0.04,0.14,110000000,0,綠縮,否,否,29.51,29.73,30.07,30.36,-1.4625,-1.1537,-1.2317
00785B,富邦金融投等債,2026-08-25,34.08,0.05,0.15,51000000,0,綠縮,否,否,34.18,34.45,34.71,34.92,-1.5268,-0.9118,-0.9898
00786B,元大10年IG銀行債,2026-08-25,31.83,0.02,0.06,17541000,0,綠增,否,否,32.1,32.42,32.65,32.72,-1.973,-1.1887,-0.8427
00787B,元大10年IG醫療債,2026-08-25,31.81,0.07,0.22,7001000,0,綠縮,否,否,31.87,32.08,32.32,32.54,-1.3006,-0.9417,-0.8041
00788B,元大10年IG電能債,2026-08-25,29.17,0.07,0.24,25477000,0,綠縮,否,否,29.23,29.45,29.78,29.94,-1.4898,-1.1215,-1.1239
00789B,復華公司債A3,2026-08-25,46.1,0.2,0.44,119000000,0,綠縮,否,否,46.22,46.53,47.17,47.99,-1.3194,-1.1724,-1.4212
00791B,復華信用債1-5,2026-08-25,57.0,0.15,0.26,100000000,0,綠縮,否,是,57.06,57.26,57.48,56.92,-0.6961,-0.4174,-0.1823
00792B,群益A級公司債,2026-08-25,30.85,0.11,0.36,135365000,0,綠縮,否,否,30.88,31.1,31.35,31.67,-1.3606,-1.0406,-0.8538
00793B,群益AAA-A醫療債,2026-08-25,29.86,0.1,0.34,52000000,0,綠縮,否,否,29.91,30.16,30.43,30.69,-1.6509,-1.212,-1.0376
00795B,中信美國公債20年,2026-08-25,25.99,0.07,0.27,4376773000,0,綠縮,否,否,26.09,26.41,26.7,26.79,-2.3576,-1.6755,-1.0156
00799B,國泰A級醫療債,2026-08-25,28.55,0.06,0.21,260002000,0,綠縮,否,否,28.69,29.07,29.38,29.57,-2.5737,-1.6109,-1.1422
00834B,第一金金融債10+,2026-08-25,33.23,0.07,0.21,100000000,0,綠縮,否,否,33.3,33.51,33.86,34.08,-1.2221,-0.9782,-0.9508
00836B,永豐10年A公司債,2026-08-25,27.79,-0.02,-0.07,125327000,0,綠增,否,,28.01,28.22,28.46,,-1.4564,-1.0693,-0.9982
00840B,凱基IG精選15+,2026-08-25,28.76,0.07,0.24,100000000,0,綠縮,否,否,28.87,29.14,29.46,29.86,-1.8162,-1.3744,-1.2385
00841B,凱基AAA-AA公司債,2026-08-25,27.37,0.07,0.26,103214000,0,綠縮,否,否,27.56,27.9,28.29,28.76,-2.4428,-1.7985,-1.4544
00842B,台新美元銀行債,2026-08-25,29.34,0.01,0.03,43195000,0,綠縮,否,否,29.46,29.68,30.01,30.38,-1.5045,-1.0203,-1.4306
00844B,台新15年IG金融債,2026-08-25,30.57,0.1,0.33,1000000,0,綠縮,否,否,30.71,31.08,31.4,31.57,-2.3717,-1.6642,-1.1878
00845B,富邦新興投等債,2026-08-25,32.69,0.03,0.09,114000000,0,綠縮,否,否,32.83,33.16,33.43,33.31,-1.9884,-1.2683,-0.6213
00846B,富邦歐洲銀行債,2026-08-25,35.32,0.06,0.17,102302000,0,綠增,否,否,35.52,35.93,36.15,35.98,-2.2673,-1.2261,-0.6049
00847B,中信美國市政債,2026-08-25,24.7,0.08,0.32,202040000,0,綠縮,否,否,24.81,25.09,25.4,25.48,-2.2154,-1.6659,-1.0074
00848B,中信新興亞洲債,2026-08-25,33.51,0.01,0.03,207001000,0,綠縮,否,否,33.59,33.76,34.03,34.17,-1.002,-0.7788,-0.8131
00849B,中信EM主權債0-5,2026-08-25,37.37,0.07,0.19,256635000,0,綠縮,否,否,37.43,37.64,37.76,37.42,-1.0887,-0.5259,-0.2009
00853B,統一美債10年Aa-A,2026-08-25,26.75,0.04,0.15,1211168000,0,綠縮,否,否,26.84,27.03,27.27,27.6,-1.3741,-1.0687,-0.9444
00857B,永豐20年美公債,2026-08-25,22.62,0.07,0.31,611216000,0,綠縮,否,否,22.64,22.8,23.0,23.12,-1.3591,-1.1746,-0.7466
00858,永豐美國500大,2026-08-25,35.77,0.01,0.03,160057000,0,綠增,否,否,35.98,35.98,36.31,35.99,0.0389,-0.6215,-0.4128
00859B,群益0-1年美債,2026-08-25,41.18,0.09,0.22,2215531000,0,綠縮,否,是,41.19,41.41,41.44,41.09,-1.057,-0.4759,0.07
00860B,群益1-5Y投資級債,2026-08-25,38.04,0.1,0.26,100000000,0,綠增,否,否,38.16,38.53,38.66,38.2,-1.9124,-0.9129,-0.1717
00862B,中信投資級公司債,2026-08-25,30.65,0.0,0.0,232214000,0,綠縮,否,否,30.77,30.97,31.23,31.63,-1.2833,-1.0069,-0.9169
00863B,中信全球電信債,2026-08-25,30.87,0.18,0.59,202000000,0,綠縮,否,否,30.91,31.13,31.43,31.92,-1.4477,-1.1619,-0.9721
00864B,中信美國公債0-1,2026-08-25,46.12,0.09,0.2,872218000,0,綠增,否,否,46.25,46.72,46.89,46.31,-2.017,-0.9854,-0.1555
00867B,台新A-BBB電信債,2026-08-25,29.37,0.09,0.31,20030000,0,綠縮,否,,29.59,30.02,30.48,,-2.792,-1.9115,-1.7107
00870B,元大15年EM主權債,2026-08-25,27.41,-0.04,-0.15,27000000,0,綠縮,否,,27.58,27.72,28.11,,-1.0122,-1.1131,-1.2576
00877,復華中國5G,2026-08-25,36.82,0.73,2.02,2979636000,0,紅增,否,否,37.35,36.56,38.17,41.34,4.4402,-0.8005,-4.3389
00884B,中信低碳新興債,2026-08-25,28.76,0.02,0.07,201088000,0,綠縮,否,否,28.82,28.98,29.29,29.56,-1.071,-0.9774,-1.1043
00887,永豐中國科技50大,2026-08-25,16.09,0.16,1.0,5885779000,0,綠縮,否,否,16.4,16.59,17.12,17.52,-2.2535,-2.573,-4.4312
00888,永豐台灣ESG,2026-08-25,32.7,0.16,0.49,2850511000,0,綠縮,否,否,32.52,32.0,33.31,33.83,3.2711,-1.6231,-3.5011
00890B,凱基ESG BBB債15+,2026-08-25,31.1,0.0,0.0,117000000,0,綠縮,否,否,31.27,31.51,31.81,32.19,-1.4993,-1.0613,-1.1251
00928,中信上櫃ESG 30,2026-08-25,31.8,0.4,1.27,675515000,0,紅增,否,否,31.96,30.9,31.07,35.26,7.1472,4.062,-4.2827
00931B,統一美債20年,2026-08-25,13.1,0.05,0.38,1161780000,0,綠縮,否,否,13.11,13.19,13.33,13.41,-1.3251,-1.1685,-1.0172
00933B,國泰10Y+金融債,2026-08-25,15.65,0.03,0.19,4463033000,0,綠縮,否,否,15.71,15.83,15.93,15.99,-1.6161,-0.9384,-0.7939
00937B,群益ESG投等債20+,2026-08-25,14.32,0.04,0.28,29957558000,0,綠縮,否,否,14.37,14.49,14.63,14.79,-1.6696,-1.1055,-1.0989
00942B,台新美A公司債20+,2026-08-25,13.78,0.04,0.29,204796000,0,綠縮,否,否,13.81,13.93,14.07,14.25,-1.7641,-1.2473,-1.1245
