股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-08,13.7,-0.18,-1.3,76515661,1052416924,紅縮,否,是,13.71,13.26,12.72,12.19,6.9444,5.0709,3.6388
00401A,主動摩根台灣鑫收,2026-05-08,12.55,-0.18,-1.41,13639368,171492187,紅縮,否,是,12.58,12.25,11.88,11.54,5.4838,3.9182,2.6121
0050,元大台灣50,2026-05-08,97.0,-0.7,-0.72,131188123,12716275565,紅縮,否,是,95.93,93.64,89.52,85.94,5.0137,5.2194,3.4018
0051,元大中型100,2026-05-08,131.65,0.0,0.0,114062,15075661,紅增,否,是,130.2,127.92,125.22,122.61,3.6212,2.5862,1.8089
0052,富邦科技,2026-05-08,57.1,-0.45,-0.78,33899557,1931235133,紅縮,否,是,56.31,54.85,52.56,50.89,5.4494,5.6041,3.0688
0053,元大電子,2026-05-08,222.05,-3.45,-1.53,49753,11038489,紅縮,否,是,220.33,215.22,205.31,196.34,4.8691,5.2293,3.5926
0055,元大MSCI金融,2026-05-08,34.39,0.17,0.5,290682,9954311,紅增,否,是,33.79,33.53,33.45,33.44,1.5692,0.7059,0.2683
0056,元大高股息,2026-05-08,44.85,0.13,0.29,97813252,4385073972,紅增,否,是,43.59,42.27,41.76,41.24,6.4619,2.5025,1.5897
0057,富邦摩台,2026-05-08,288.35,-3.35,-1.15,8464,2441629,紅縮,否,是,285.34,278.55,266.25,255.22,4.9971,5.1172,3.4623
0061,元大寶滬深,2026-05-08,24.82,-0.1,-0.4,186776,4627028,紅縮,否,是,24.78,24.54,24.32,24.12,1.9669,1.2042,0.7873
006203,元大MSCI台灣,2026-05-08,177.15,-1.1,-0.62,8711,1541682,紅縮,否,是,175.01,170.99,163.51,156.97,4.8152,5.1146,3.3679
006204,永豐臺灣加權,2026-05-08,207.25,-1.25,-0.6,18894,3898853,紅縮,否,是,205.08,201.0,194.91,189.64,4.1385,3.7258,2.374
006205,富邦上証,2026-05-08,41.23,-0.2,-0.48,443012,18240531,紅縮,否,是,41.25,40.89,40.51,40.23,1.8016,1.351,0.7211
006206,元大上證50,2026-05-08,37.56,-0.18,-0.48,55117,2076089,紅縮,否,是,37.72,37.36,37.01,36.76,1.9406,1.3979,0.7391
006207,復華滬深,2026-05-08,33.29,-0.07,-0.21,152941,5081546,紅縮,否,是,33.24,32.95,32.7,32.47,1.7449,1.0798,0.6743
006208,富邦台50,2026-05-08,224.3,-2.5,-1.1,6091588,1368293504,紅縮,否,是,222.38,217.05,207.46,199.05,5.0399,5.2033,3.4313
00631L,元大台灣50正2,2026-05-08,32.47,-0.59,-1.78,240793509,7827827148,紅縮,否,是,31.9,30.44,28.37,26.52,10.0531,8.76,5.8883
00632R,元大台灣50反1,2026-05-08,11.19,0.1,0.9,103092898,1154162464,綠縮,否,否,11.3,11.59,12.07,12.5,-4.8973,-4.4192,-2.8343
00633L,富邦上証正2,2026-05-08,52.1,-0.75,-1.42,5061966,262523960,紅縮,是,是,52.56,51.98,51.41,50.8,2.2568,1.3453,1.0119
00634R,富邦上証反1,2026-05-08,3.07,0.02,0.66,869598,2669332,綠縮,否,否,3.06,3.09,3.11,3.13,-1.5424,-0.7712,-0.6078
00635U,期元大S&P黃金,2026-05-08,49.4,0.16,0.32,4168129,206027440,綠轉紅,否,否,48.68,48.56,49.36,50.12,0.4706,-1.14,-0.9155
00636,國泰中國A50,2026-05-08,28.42,-0.17,-0.59,146144,4153689,紅縮,否,是,28.55,28.37,28.24,28.13,1.2556,0.6992,0.4249
00636K,國泰中國A50+U,2026-05-08,9.11,0.02,0.22,200,1822,紅增,否,是,9.07,9.03,8.96,8.89,0.9346,0.815,0.6234
00637L,元大滬深300正2,2026-05-08,21.49,-0.25,-1.15,25237944,542148648,紅縮,否,是,21.68,21.43,21.21,20.96,2.2742,1.314,0.9953
00638R,元大滬深300反1,2026-05-08,6.59,0.08,1.23,2356000,15544080,綠縮,是,否,6.57,6.61,6.66,6.71,-1.4114,-0.7653,-0.6122
00639,富邦深100,2026-05-08,17.53,0.01,0.06,786119,13757450,紅增,否,是,17.43,17.27,17.11,16.96,1.9055,1.1953,0.816
00640L,富邦日本正2,2026-05-08,96.25,-1.65,-1.69,325825,31089368,紅增,否,是,93.67,92.67,92.94,93.75,2.1929,0.7612,-0.129
00641R,富邦日本反1,2026-05-08,3.98,0.05,1.27,1029097,4094444,綠增,否,否,4.02,4.04,4.04,4.02,-1.1313,-0.3205,0.062
00642U,期元大S&P石油,2026-05-08,28.91,0.0,0.0,6311042,182982592,紅轉綠,否,是,30.11,30.53,28.86,27.65,-2.7395,4.7952,2.7197
00643,群益深証中小,2026-05-08,20.21,0.01,0.05,1749067,35195063,紅縮,否,是,20.08,19.84,19.47,19.14,2.4492,2.2156,1.4301
00645,富邦日本,2026-05-08,53.9,-0.35,-0.65,334197,17933811,紅增,否,是,53.1,52.81,52.91,53.17,1.1236,0.3707,-0.0944
