股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-07-31,38.07,3.12,8.93,618354000,0,綠縮,否,否,38.65,40.56,43.65,45.81,-8.9817,-8.793,-5.6079
00679B,元大美債20年,2026-07-31,26.68,0.17,0.64,15544473000,0,綠縮,否,否,26.71,26.79,26.94,26.71,-0.5732,-0.3422,-0.2056
00687B,國泰20年美債,2026-07-31,27.73,0.13,0.47,17987964000,0,綠增,否,否,27.79,27.86,28.02,27.84,-0.5155,-0.354,-0.2101
00687C,國泰20年美債+櫃U,2026-07-31,9.11,0.05,0.55,25000000,0,綠縮,否,否,9.14,9.18,9.28,9.3,-0.7383,-0.8214,-0.7909
00694B,富邦美債1-3,2026-07-31,42.54,0.04,0.09,70734000,0,綠縮,否,是,42.42,42.42,42.31,41.78,-0.0094,0.0991,0.4237
00695B,富邦美債7-10,2026-07-31,35.5,0.13,0.37,455442000,0,綠縮,是,是,35.37,35.47,35.54,35.19,-0.5454,-0.3428,0.1099
00696B,富邦美債20年,2026-07-31,28.72,0.15,0.53,1834592000,0,綠縮,否,否,28.79,28.91,29.21,28.97,-0.8405,-0.8846,-0.4956
00697B,元大美債7-10,2026-07-31,36.02,0.11,0.31,380740000,0,綠縮,否,是,35.93,35.97,35.9,35.66,-0.2333,0.1141,0.2401
00719B,元大美債1-3,2026-07-31,31.55,0.01,0.03,1463512000,0,綠縮,否,是,31.47,31.52,31.43,31.06,-0.3294,0.0444,0.3833
00720B,元大投資級公司債,2026-07-31,32.39,0.23,0.72,3622378000,0,綠縮,否,否,32.44,32.74,33.17,33.01,-1.7922,-1.4896,-0.7793
00722B,群益投資級電信債,2026-07-31,34.68,0.15,0.43,459167000,0,綠縮,否,否,34.86,35.14,35.73,35.83,-1.5755,-1.7008,-1.0318
00723B,群益投資級科技債,2026-07-31,29.86,0.36,1.22,162694000,0,綠縮,否,否,29.79,30.01,30.57,30.67,-1.5013,-1.8766,-1.0854
00724B,群益投資級金融債,2026-07-31,33.5,0.23,0.69,2354300000,0,綠縮,否,否,33.47,33.6,33.97,33.75,-0.7768,-1.1097,-0.4717
00725B,國泰投資級公司債,2026-07-31,34.52,0.25,0.73,4315530000,0,綠縮,否,否,34.53,34.74,35.22,35.08,-1.179,-1.4329,-0.7161
00726B,國泰新興投等債,2026-07-31,32.66,0.0,0.0,437211000,0,綠增,是,否,32.94,33.18,33.28,32.94,-1.448,-0.6794,-0.0916
00727B,國泰優選非投等債,2026-07-31,39.8,0.12,0.3,139816000,0,綠縮,否,是,39.68,39.77,39.93,39.52,-0.4516,-0.7091,0.01
00734B,台新JPM新興債,2026-07-31,15.66,-0.01,-0.06,20000000,0,綠增,否,否,15.75,15.85,15.95,15.8,-1.2165,-0.9313,-0.194
00740B,富邦全球投等債,2026-07-31,38.11,0.25,0.66,447879000,0,綠縮,否,否,38.09,38.3,38.67,38.6,-1.0752,-1.026,-0.5005
00741B,富邦全球非投等債,2026-07-31,37.88,0.07,0.19,60272000,0,紅縮,否,是,37.9,37.89,37.73,37.38,0.0898,0.2487,0.4861
00746B,富邦A級公司債,2026-07-31,35.14,0.22,0.63,58476000,0,綠縮,否,否,35.13,35.3,35.67,35.5,-0.9922,-1.0871,-0.4854
00749B,凱基新興債10+,2026-07-31,31.26,0.03,0.1,102180000,0,綠縮,否,否,31.36,31.57,31.91,31.69,-1.3277,-1.2634,-0.5362
00750B,凱基科技債10+,2026-07-31,32.18,0.2,0.63,100000000,0,綠縮,否,否,32.24,32.5,33.01,33.0,-1.6235,-1.667,-0.8917
00751B,元大AAA至A公司債,2026-07-31,31.02,0.27,0.88,3743925000,0,綠縮,否,否,31.03,31.19,31.48,31.6,-1.0335,-0.874,-0.6924
