股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-19,15.12,0.25,1.68,43019553,648289555,綠轉紅,否,是,14.81,14.55,14.56,13.27,3.7395,0.0757,3.0468
00401A,主動摩根台灣鑫收,2026-06-19,13.99,0.17,1.23,4836099,67644156,綠縮,否,是,13.82,13.64,13.59,12.44,2.7047,0.4714,2.7524
00402A,主動安聯美國科技,2026-06-19,9.95,-0.02,-0.2,22102244,220128706,,否,,9.96,9.8,,,3.3824,-0.0612,
00403A,主動統一升級50,2026-06-19,11.03,0.28,2.6,741910645,8112615400,紅增,否,,10.75,10.47,10.55,,5.4531,0.153,2.1939
00404A,主動聯博動能50,2026-06-19,10.18,0.09,0.89,19928814,202188067,,否,,10.11,9.91,,,4.0774,0.7216,
00405A,主動富邦台灣龍耀,2026-06-19,9.64,0.25,2.66,126704707,1208251999,,否,,9.48,9.32,9.52,,3.2919,-0.5545,
00406A,主動中信台灣收益,2026-06-19,10.29,0.16,1.58,37874323,388666292,,否,,10.17,9.99,,,3.6901,,
0050,元大台灣50,2026-06-19,107.3,1.3,1.23,78557448,8411642386,綠縮,否,是,105.69,103.91,103.14,93.74,3.4858,0.3622,2.8161
0051,元大中型100,2026-06-19,147.7,3.4,2.36,117696,17336791,綠轉紅,否,是,144.67,142.09,141.51,130.68,3.6987,0.417,2.78
0052,富邦科技,2026-06-19,62.8,0.65,1.05,25192808,1577644053,綠縮,否,是,61.84,60.69,60.54,55.17,3.8629,-0.0082,2.6757
0053,元大電子,2026-06-19,244.95,2.95,1.22,25594,6267321,綠縮,否,是,241.53,237.55,237.41,215.25,3.4124,-0.1681,2.5895
0055,元大MSCI金融,2026-06-19,43.46,0.8,1.88,1453055,62985629,紅縮,否,是,42.26,40.78,38.02,35.01,7.4997,8.0089,5.9327
0056,元大高股息,2026-06-19,52.8,0.85,1.64,33652479,1772299362,綠縮,否,是,51.94,51.23,50.46,44.91,2.8271,0.4254,3.8645
0057,富邦摩台,2026-06-19,317.2,3.55,1.13,39622,12546863,綠縮,否,是,312.83,307.34,305.44,278.46,3.641,0.3248,2.6387
0061,元大寶滬深,2026-06-19,25.5,0.22,0.87,575061,14635038,紅增,是,是,25.28,24.88,24.95,24.57,3.2936,0.3024,0.364
006203,元大MSCI台灣,2026-06-19,194.0,2.75,1.44,16893,3293506,綠縮,否,是,191.5,188.62,187.35,170.8,3.1067,0.3058,2.7279
006204,永豐臺灣加權,2026-06-19,231.8,3.0,1.31,3070,709394,綠轉紅,否,是,228.42,224.84,222.89,204.08,3.236,0.5636,2.8435
006205,富邦上証,2026-06-19,41.54,0.47,1.14,747761,30929392,紅增,是,是,41.24,40.57,40.79,40.66,3.3532,0.381,-0.0233
006206,元大上證50,2026-06-19,37.38,0.38,1.03,98056,3659802,紅增,否,是,37.14,36.56,36.59,36.86,3.2696,0.833,-0.0478
006207,復華滬深,2026-06-19,34.2,0.38,1.12,276776,9417627,紅增,否,是,33.89,33.36,33.46,33.0,3.1975,0.2283,0.3855
006208,富邦台50,2026-06-19,249.1,2.8,1.14,4099902,1018182742,綠轉紅,否,是,245.19,240.83,238.75,217.08,3.6832,0.5973,2.8851
00631L,元大台灣50正2,2026-06-19,38.33,0.82,2.19,222547432,8480173989,綠轉紅,否,是,37.26,36.05,35.85,30.7,6.9518,-0.0028,4.7848
