股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00701,國泰股利精選30,2026-05-19,32.14,0.52,1.64,1295300,41815628,紅增,否,是,31.79,31.62,30.87,30.31,1.0554,2.5523,1.3776
00702,國泰標普低波高息,2026-05-19,23.84,0.22,0.93,19816,470726,綠縮,否,是,23.76,23.79,23.74,23.72,-0.2352,0.0084,0.0147
00703,台新MSCI中國,2026-05-19,20.07,0.04,0.2,7912,157876,綠增,否,否,20.32,20.45,20.39,20.67,-1.2056,0.0881,-0.6456
00706L,期元大S&P日圓正2,2026-05-19,19.32,-0.02,-0.1,382570,7396460,綠增,否,否,19.46,19.67,19.52,19.42,-2.1123,0.1374,0.0872
00708L,期元大S&P黃金正2,2026-05-19,90.55,-0.7,-0.77,2101142,191725985,綠增,否,否,93.95,95.55,95.51,100.31,-3.3038,0.6796,-2.1614
00709,富邦歐洲,2026-05-19,37.94,0.39,1.04,128977,4901948,綠縮,是,否,38.02,38.14,37.99,38.29,-0.6533,0.3367,-0.3031
00710B,復華彭博非投等債,2026-05-19,18.87,0.01,0.05,300472,5665284,綠縮,否,否,18.85,18.85,18.88,18.91,-0.0106,-0.2698,-0.0714
00711B,復華彭博新興債,2026-05-19,15.78,-0.04,-0.25,71288,1125693,綠增,否,否,15.91,15.98,16.04,16.07,-0.8847,-0.5415,-0.3294
00712,復華富時不動產,2026-05-19,8.77,0.0,0.0,30818357,270257378,綠增,否,否,8.84,8.93,9.01,8.96,-2.1262,-1.5212,-0.3758
00713,元大台灣高息低波,2026-05-19,55.3,0.35,0.64,12368124,685487496,紅縮,否,是,55.27,54.91,54.06,54.02,1.3013,2.0915,0.572
00714,群益道瓊美國地產,2026-05-19,21.3,0.28,1.33,46517,990573,綠縮,否,否,21.34,21.41,21.37,21.38,-0.6796,-0.0233,-0.1519
00715L,期街口布蘭特正2,2026-05-19,68.2,-0.95,-1.37,6341091,429506601,綠縮,否,是,65.83,63.83,63.51,54.0,6.4521,-3.4339,7.3946
00717,富邦美國特別股,2026-05-19,14.98,-0.04,-0.27,245215,3673137,紅轉綠,否,否,15.11,15.11,15.08,15.13,-0.0794,0.1657,0.0133
00728,第一金工業30,2026-05-19,56.55,-1.15,-1.99,187606,10642696,紅縮,否,是,57.73,57.79,55.8,53.16,-0.2247,2.7924,2.5686
00730,富邦臺灣優質高息,2026-05-19,26.1,,,191298,5023140,紅轉綠,否,是,26.38,26.48,25.94,25.18,-0.715,1.9639,1.3718
00731,復華富時高息低波,2026-05-19,75.15,0.7,0.94,664108,50239214,紅縮,否,是,74.82,74.79,73.75,73.09,0.0803,1.4102,0.6689
00733,富邦臺灣中小,2026-05-19,66.3,-0.9,-1.34,1159250,77961947,紅縮,否,是,67.53,67.09,65.08,63.31,1.3051,2.4038,1.9345
00735,國泰臺韓科技,2026-05-19,94.05,-2.85,-2.94,2407565,227854888,紅轉綠,否,是,97.61,97.78,91.34,82.22,-0.3471,5.7824,5.5467
00736,國泰新興市場,2026-05-19,29.85,-0.11,-0.37,151250,4519836,綠增,否,否,30.24,30.55,30.19,29.86,-2.0216,0.5628,0.4058
00737,國泰AI機器人,2026-05-19,36.72,0.01,0.03,83711,3080115,紅縮,否,是,36.83,36.86,36.03,35.0,-0.1247,2.0065,1.5787
00738U,期元大道瓊白銀,2026-05-19,61.45,0.4,0.66,4592063,285334239,紅縮,否,否,65.46,65.03,62.71,63.74,1.3313,4.9718,0.4686
00739,元大MSCI A股,2026-05-19,28.58,-0.16,-0.56,57502,1641519,紅轉綠,否,是,29.11,29.07,28.63,28.11,0.248,1.2433,1.075
00752,中信中國50,2026-05-19,23.86,0.09,0.38,945670,22569731,紅轉綠,否,否,24.09,24.16,24.08,24.5,-0.5778,0.4115,-0.7623
00753L,中信中國50正2,2026-05-19,10.25,0.04,0.39,9130005,93853347,綠增,否,否,10.55,10.7,10.62,10.9,-2.8377,0.3941,-1.3053
00757,統一FANG+,2026-05-19,126.6,-0.85,-0.67,2205556,279681731,紅縮,否,是,128.02,126.87,123.72,119.62,1.8295,2.5875,2.1255
00762,元大全球AI,2026-05-19,106.8,-1.2,-1.11,342328,36663947,紅縮,否,是,108.85,108.75,104.06,96.59,0.1841,3.6208,3.9067
00763U,期街口道瓊銅,2026-05-19,33.56,0.02,0.06,434366,14629983,紅縮,否,是,34.44,33.96,33.11,32.84,2.8614,3.8565,1.3359
00770,國泰北美科技,2026-05-19,63.35,-0.65,-1.02,378138,23986385,紅縮,否,是,64.13,63.55,61.24,58.06,1.8421,3.7805,3.1455
00771,元大US高息特別股,2026-05-19,16.07,0.0,0.0,39738,638680,紅縮,是,否,16.09,16.08,16.05,16.09,0.1992,0.1745,0.0093
00783,富邦中証500,2026-05-19,29.89,-0.02,-0.07,197614,5886419,紅縮,否,是,30.33,30.3,29.67,29.12,0.1585,1.7527,1.2022
00830,國泰費城半導體,2026-05-19,78.35,-2.7,-3.33,18248912,1436455078,紅縮,是,是,82.01,81.22,76.58,68.98,1.9518,5.8927,5.6098
00850,元大臺灣ESG永續,2026-05-19,78.85,-1.55,-1.93,1727705,137578326,綠增,否,是,80.76,81.54,78.87,73.17,-1.907,2.0461,3.2464
00851,台新全球AI,2026-05-19,63.5,-0.7,-1.09,6964,443122,紅縮,否,是,64.21,63.85,62.42,60.66,1.1181,2.6195,1.7481
00852L,國泰美國道瓊正2,2026-05-19,31.39,0.51,1.65,108287,3405533,紅轉綠,否,是,31.45,31.42,31.17,30.68,0.1847,1.0971,0.5938
00861,元大全球未來通訊,2026-05-19,81.55,-1.6,-1.92,312835,25605199,紅縮,否,是,83.47,82.78,79.29,74.9,1.6687,4.5661,3.3903
00865B,國泰US短期公債,2026-05-19,48.07,0.01,0.02,1767990,84983199,紅增,否,是,47.97,47.85,47.86,47.81,0.5113,-0.0125,0.1172
00875,國泰網路資安,2026-05-19,44.19,0.67,1.54,401482,17736146,紅增,是,是,43.27,42.89,41.62,40.25,1.7925,3.2448,2.2051
00876,元大全球5G,2026-05-19,80.25,-2.45,-2.96,366375,29697071,紅縮,否,是,83.43,83.38,79.4,74.31,0.108,4.7024,3.6823
00878,國泰永續高股息,2026-05-19,27.0,,,86741893,2366880490,紅縮,否,是,27.75,27.82,26.6,24.93,-0.4876,3.7128,3.3726
00881,國泰台灣科技龍頭,2026-05-19,48.0,-1.05,-2.14,15501805,751424733,綠增,否,是,49.3,49.95,48.31,44.5,-2.5654,1.6691,3.4179
00882,中信中國高股息,2026-05-19,15.98,0.0,0.0,4393105,70199289,紅縮,否,是,16.13,16.09,15.91,15.72,0.4986,1.1444,0.741
00885,富邦越南,2026-05-19,19.32,0.05,0.26,2729153,52768846,紅縮,否,是,19.28,19.27,19.04,18.75,0.1038,1.192,0.8314
00891,中信關鍵半導體,2026-05-19,31.3,,,75224948,2399928884,紅轉綠,否,是,33.66,34.08,32.62,29.71,-2.4233,2.9079,4.0018
00892,富邦台灣半導體,2026-05-19,39.88,-1.26,-3.06,4261075,170950255,紅轉綠,否,是,41.58,41.83,40.2,37.48,-1.1647,3.0375,3.199
00893,國泰智能電動車,2026-05-19,43.65,-0.57,-1.29,2439788,106838329,紅縮,否,是,44.89,44.54,42.5,39.35,1.5658,4.3065,4.2187
00894,中信小資高價30,2026-05-19,44.21,,,4362398,194244226,綠增,否,是,46.38,46.94,45.54,42.36,-2.3743,1.5335,3.0014
00895,富邦未來車,2026-05-19,48.68,-0.62,-1.26,494853,24135700,紅縮,否,是,49.78,49.18,47.43,44.84,2.4534,3.9481,3.2994
00896,中信綠能及電動車,2026-05-19,25.44,-0.51,-1.97,2693692,68944426,綠增,否,是,26.13,26.48,25.65,24.32,-2.6163,1.7795,2.3642
00897,富邦基因免疫生技,2026-05-19,9.43,-0.11,-1.15,866229,8171780,綠增,否,否,9.67,9.74,9.8,10.05,-1.3263,-0.1026,-1.3096
00898,國泰基因免疫革命,2026-05-19,7.8,-0.1,-1.27,346297,2706914,綠增,否,否,7.99,8.05,8.08,8.3,-1.3817,0.0622,-1.3429
00899,FT潔淨能源,2026-05-19,27.17,-0.25,-0.91,204621,5559053,紅縮,否,是,27.31,26.99,26.21,25.05,2.4531,2.7998,2.8595
00900,富邦特選高股息30,2026-05-19,16.48,,,6391293,106512648,紅縮,否,是,16.78,16.84,16.12,15.42,-0.7099,3.7575,2.6746
00901,永豐智能車供應鏈,2026-05-19,39.42,-1.19,-2.93,784554,31214051,紅轉綠,否,是,40.89,41.33,39.5,35.93,-2.1022,2.9931,4.2216
00902,中信電池及儲能,2026-05-19,15.99,-0.37,-2.26,2884799,46048571,綠增,否,否,16.58,16.93,16.8,16.23,-4.0838,-1.1499,0.8705
00903,富邦元宇宙,2026-05-19,21.24,-0.16,-0.75,187747,3991632,紅縮,否,是,21.49,20.93,19.73,18.31,5.519,6.5798,5.1532
00904,新光臺灣半導體30,2026-05-19,36.85,-1.35,-3.53,2939282,109388416,紅轉綠,否,是,38.28,38.61,36.86,33.55,-1.6849,3.3406,4.2778
00905,FT臺灣Smart,2026-05-19,23.69,-0.6,-2.47,2454271,58768278,紅轉綠,否,是,24.41,24.66,23.86,22.75,-2.0075,1.9517,2.4631
00907,永豐優息存股,2026-05-19,14.62,0.11,0.76,529926,7772160,紅轉綠,否,否,14.66,14.76,14.62,14.78,-1.2527,0.7305,-0.3646
00908,富邦入息REITs+,2026-05-19,14.22,0.17,1.21,484160,6876700,綠縮,是,是,14.18,14.23,14.15,14.17,-0.7561,0.3172,0.0
00909,國泰數位支付服務,2026-05-19,45.9,-1.12,-2.38,4300200,198225693,紅縮,否,是,47.95,47.88,45.38,44.6,0.3012,5.6907,2.4763
00910,第一金太空衛星,2026-05-19,75.75,-0.05,-0.07,3156673,240054678,紅縮,否,是,74.51,72.05,69.45,70.96,7.07,6.4805,1.0954
00911,兆豐洲際半導體,2026-05-19,52.8,-1.8,-3.3,840500,44643200,紅縮,是,是,55.09,54.75,51.36,45.86,1.2312,6.1329,5.9869
00912,中信臺灣智慧50,2026-05-19,29.37,-0.59,-1.97,1301230,38475501,紅轉綠,否,是,30.27,30.48,29.61,28.26,-1.4007,1.8579,2.4071
00913,兆豐台灣晶圓製造,2026-05-19,41.96,-1.55,-3.56,588996,24927996,紅轉綠,否,是,43.66,43.91,41.42,37.82,-1.1457,4.6946,4.5706
00915,凱基優選高股息30,2026-05-19,26.83,0.17,0.64,6630151,179454038,紅縮,否,是,26.66,26.5,25.67,24.96,1.2149,3.2897,1.9561
00916,國泰全球品牌50,2026-05-19,27.84,0.1,0.36,205840,5737929,紅縮,否,是,27.75,27.65,27.32,26.96,0.7405,1.108,0.847
00917,中信特選金融,2026-05-19,21.51,0.24,1.13,1267603,27279462,綠縮,是,否,21.43,21.5,21.6,21.71,-0.6121,-0.532,-0.4194
00918,大華優利高填息30,2026-05-19,25.51,0.0,0.0,19375048,497955462,紅縮,否,是,25.54,25.29,24.38,23.74,2.0128,4.2281,2.1475
00919,群益台灣精選高息,2026-05-19,25.76,0.12,0.47,107068776,2782441494,紅縮,否,是,25.72,25.59,24.64,23.84,1.0291,3.8515,2.2835
00920,富邦ESG綠色電力,2026-05-19,25.18,-0.47,-1.83,1240271,31442217,綠增,否,是,25.95,26.15,26.0,24.63,-1.4956,-0.5401,1.8429
00921,兆豐龍頭等權重,2026-05-19,20.76,-0.19,-0.91,420150,8759556,紅轉綠,否,是,21.2,21.37,20.87,20.43,-1.505,1.5398,1.2198
00922,國泰台灣領袖50,2026-05-19,35.04,-0.6,-1.68,10193463,359767939,綠增,否,是,35.77,36.13,35.06,32.62,-1.9624,1.7805,3.0496
00923,群益台ESG低碳50,2026-05-19,36.74,-0.81,-2.16,3775201,139975968,綠增,否,是,37.68,38.08,36.76,33.95,-2.0689,2.1763,3.4693
00924,復華S&P500成長,2026-05-19,31.99,-0.15,-0.47,2016394,64599452,紅縮,否,是,32.2,31.86,31.15,30.26,2.1512,2.5297,1.8957
00926,凱基全球菁英55,2026-05-19,25.31,0.04,0.16,720910,18252036,紅縮,否,是,25.27,25.04,24.65,24.16,1.8623,1.5781,1.363
00927,群益半導體收益,2026-05-19,33.65,-1.25,-3.58,19086789,652287704,紅縮,否,是,34.81,34.89,32.4,29.6,-0.4575,6.3165,5.4964
00929,復華台灣科技優息,2026-05-19,25.23,-0.47,-1.83,34616026,884836301,紅縮,否,是,25.7,25.51,23.97,22.25,1.485,6.3853,4.4966
00930,永豐ESG低碳高息,2026-05-19,21.18,-0.08,-0.38,3299699,70830708,紅縮,否,是,21.32,21.42,20.43,19.17,-0.874,4.1077,3.3653
00932,兆豐永續高息等權,2026-05-19,16.14,,,1119362,18116426,紅轉綠,否,是,16.41,16.53,16.2,15.88,-1.4178,1.4423,0.9317
00934,中信成長高股息,2026-05-19,24.44,,,5050930,124749833,紅轉綠,否,是,25.22,25.45,24.52,23.47,-1.7451,3.0283,2.2839
00935,野村臺灣新科技50,2026-05-19,51.3,-1.95,-3.66,17343156,899329094,綠增,否,是,53.35,54.08,51.96,47.18,-2.646,2.0822,4.0044
00936,台新永續高息中小,2026-05-19,18.92,-0.01,-0.05,4792552,91354746,綠增,否,是,19.29,19.5,19.17,18.65,-2.141,0.9004,1.0704
00938,凱基優選30,2026-05-19,20.64,,,4387603,90986699,綠增,是,是,20.86,21.02,20.67,20.02,-1.4361,0.9851,1.3556
00939,統一台灣高息動能,2026-05-19,18.08,0.04,0.22,9044536,164908896,紅縮,否,是,18.15,18.11,17.5,16.84,0.3872,3.1371,2.253
00940,元大台灣價值高息,2026-05-19,10.96,-0.02,-0.18,37190651,411795557,紅縮,否,是,11.05,11.08,10.74,10.45,-0.6297,2.7922,1.6903
00941,中信上游半導體,2026-05-19,24.09,-0.52,-2.11,1669200,40271583,紅轉綠,否,是,24.91,24.96,24.53,24.07,-0.4636,1.9938,1.0607
00943,兆豐電子高息等權,2026-05-19,19.66,,,979081,19380451,紅縮,是,是,19.45,19.2,18.32,17.58,2.5844,4.8422,3.0277
00944,野村趨勢動能高息,2026-05-19,18.33,,,3765102,70071812,紅縮,否,是,18.57,18.59,17.92,17.32,-0.1183,3.3763,2.0903
00945B,凱基美國非投等債,2026-05-19,14.37,,,5329673,76605982,紅轉綠,否,否,14.43,14.43,14.44,14.51,0.0416,-0.1868,-0.1349
00946,群益科技高息成長,2026-05-19,12.86,-0.01,-0.08,7540943,98335167,紅縮,否,是,12.93,12.91,12.29,11.59,0.357,4.7044,3.3328
00947,台新臺灣IC設計,2026-05-19,32.98,-2.27,-6.44,13150261,441383414,紅轉綠,否,是,35.45,35.94,33.48,29.02,-2.6525,4.9166,6.4831
00949,復華日本龍頭,2026-05-19,20.18,0.13,0.65,1060801,21387731,紅縮,否,是,20.18,19.97,19.63,19.71,2.1051,2.3368,0.5506
00951,台新日本半導體,2026-05-19,15.47,-0.67,-4.15,4459212,69630446,綠增,否,否,16.39,16.66,16.13,15.48,-3.2475,2.3592,1.8435
00952,凱基台灣AI50,2026-05-19,16.67,,,5811092,98166653,紅轉綠,否,是,17.26,17.37,16.76,15.8,-1.247,2.9511,2.6933
00953B,群益優選非投等債,2026-05-19,9.58,0.01,0.1,31597476,302771200,綠縮,否,否,9.57,9.57,9.61,9.64,0.0,-0.551,-0.218
00954,中信日本半導體,2026-05-19,16.45,-0.7,-4.08,3510945,58279404,綠增,否,否,17.44,17.74,17.19,16.5,-3.2823,2.3245,1.8188
00956,中信日經高股息,2026-05-19,12.34,0.04,0.33,351021,4337237,紅縮,否,是,12.44,12.36,12.12,12.26,1.3687,2.1154,0.4307
00960,野村全球航運龍頭,2026-05-19,17.5,0.18,1.04,583180,10204835,紅增,否,否,17.42,17.54,17.32,17.5,-1.4373,0.4466,-0.0721
