股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-02,14.76,-0.19,-1.27,61954642,911532230,紅縮,否,是,14.77,14.34,13.99,12.78,6.1665,5.262,3.0005
00401A,主動摩根台灣鑫收,2026-06-02,13.69,-0.05,-0.36,6683166,91158640,紅縮,否,是,13.65,13.36,12.98,12.02,4.5009,4.5309,2.8971
00403A,主動統一升級50,2026-06-02,10.7,-0.12,-1.11,506805353,5420446026,,否,,10.69,10.46,10.29,,4.6584,3.4531,1.6701
0050,元大台灣50,2026-06-02,105.7,0.2,0.19,117160979,12341210929,紅增,否,是,103.93,100.87,98.39,90.05,6.2679,4.6372,3.0747
0051,元大中型100,2026-06-02,145.2,0.2,0.14,121808,17598690,紅增,否,是,142.16,138.97,135.25,126.77,4.6988,4.3906,2.8106
0052,富邦科技,2026-06-02,62.7,0.65,1.05,38707885,2412233499,紅增,否,是,61.22,59.46,57.93,53.17,6.0821,4.7103,3.2943
0053,元大電子,2026-06-02,243.35,-1.4,-0.57,42054,10256886,紅縮,否,是,240.39,233.64,227.49,206.69,5.9454,4.7055,3.2122
0055,元大MSCI金融,2026-06-02,36.59,0.69,1.92,1212516,43549341,紅增,是,是,35.46,34.8,34.32,33.7,3.8781,2.6093,1.6061
0056,元大高股息,2026-06-02,52.8,0.9,1.73,69462828,3624312776,紅增,否,是,50.67,48.72,46.76,42.99,8.3611,6.5875,5.1849
0057,富邦摩台,2026-06-02,312.35,-1.05,-0.34,7634,2383132,紅縮,否,是,307.83,299.08,292.9,267.7,6.024,3.941,2.9146
0061,元大寶滬深,2026-06-02,25.28,0.3,1.2,406941,10223747,綠縮,否,是,25.05,24.96,25.0,24.4,0.7318,0.02,0.5996
006203,元大MSCI台灣,2026-06-02,191.9,-0.15,-0.08,63221,12069413,紅增,是,是,188.64,183.47,179.07,164.29,5.8051,4.5474,2.9167
006204,永豐臺灣加權,2026-06-02,227.2,-1.1,-0.48,137183,31167516,紅縮,是,是,223.59,217.69,212.08,197.01,5.5666,4.4877,3.0002
006205,富邦上証,2026-06-02,41.1,0.47,1.16,709356,28787092,綠縮,否,是,40.91,41.03,41.29,40.56,-0.5639,-0.6802,0.063
006206,元大上證50,2026-06-02,36.87,0.52,1.43,242547,8856129,綠縮,是,否,36.52,36.66,37.16,36.88,-0.75,-1.2392,-0.546
006207,復華滬深,2026-06-02,33.91,0.41,1.22,234923,7929545,綠轉紅,否,是,33.64,33.47,33.51,32.81,0.9968,0.1137,0.5551
006208,富邦台50,2026-06-02,244.55,0.65,0.27,3254566,793556509,紅增,否,是,240.09,233.19,227.66,208.51,6.0984,4.5414,2.9787
