股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-15,13.2,-0.59,-4.28,102543785,1380566057,紅轉綠,是,是,13.84,13.78,13.2,12.35,1.0069,3.876,3.7823
00401A,主動摩根台灣鑫收,2026-05-15,12.38,-0.4,-3.13,14775509,185349641,紅縮,否,是,12.73,12.66,12.22,11.65,1.2083,3.289,2.8654
00403A,主動統一升級50,2026-05-15,10.0,-0.24,-2.34,1856314715,18747747711,,否,,,,,,,,
0050,元大台灣50,2026-05-15,95.4,-0.65,-0.68,98132989,9472541597,紅縮,否,是,96.14,96.03,92.52,86.94,0.2189,2.5577,3.3485
0051,元大中型100,2026-05-15,129.1,-3.35,-2.53,139941,18275374,紅縮,否,是,133.03,131.62,128.16,123.59,2.1736,2.8845,2.3418
0052,富邦科技,2026-05-15,55.95,-0.65,-1.15,50888764,2896199057,紅縮,是,是,56.51,56.41,54.18,51.43,0.3552,2.8347,3.0726
0053,元大電子,2026-05-15,221.3,-2.5,-1.12,33809,7592505,紅縮,否,是,223.13,221.73,213.12,198.94,1.2708,3.0272,3.809
0055,元大MSCI金融,2026-05-15,33.66,0.0,0.0,308761,10482101,紅縮,否,是,33.7,33.75,33.52,33.46,-0.2486,0.6532,0.2048
0056,元大高股息,2026-05-15,44.45,-0.7,-1.55,59832884,2694919682,紅縮,否,是,45.22,44.41,42.82,41.59,3.7253,5.0507,2.5369
0057,富邦摩台,2026-05-15,286.45,-0.65,-0.23,14042,4055201,紅縮,否,是,288.81,287.07,276.03,258.48,1.2161,3.0605,3.6722
0061,元大寶滬深,2026-05-15,25.0,-0.34,-1.34,199777,5012208,紅縮,否,是,25.25,25.01,24.63,24.22,1.8805,1.9233,1.26
006203,元大MSCI台灣,2026-05-15,173.1,-2.05,-1.17,77036,13538554,紅縮,是,是,175.32,175.16,168.92,158.77,0.1771,2.4417,3.3056
006204,永豐臺灣加權,2026-05-15,205.15,-3.25,-1.56,4286,883743,紅縮,否,是,207.9,206.49,200.14,191.38,1.3751,2.7288,2.6807
006205,富邦上証,2026-05-15,41.23,-0.79,-1.88,872329,36200062,紅縮,否,是,41.9,41.58,40.96,40.38,1.5855,1.6926,1.1196
006206,元大上證50,2026-05-15,37.33,-0.71,-1.87,78895,2956691,紅縮,否,是,37.92,37.82,37.33,36.86,0.5409,1.234,0.8714
006207,復華滬深,2026-05-15,33.52,-0.52,-1.53,122655,4114854,紅縮,否,是,33.87,33.55,33.08,32.6,1.9196,1.833,1.1575
006208,富邦台50,2026-05-15,220.4,-2.1,-0.94,5273567,1179070251,紅縮,否,是,222.62,222.5,214.41,201.37,0.1079,2.5133,3.3464
00625K,富邦上証+R,2026-05-15,9.08,,,20000,181600,,是,,9.01,,,,,,
00631L,元大台灣50正2,2026-05-15,31.26,-0.7,-2.19,260114927,8362567648,紅縮,否,是,32.05,31.98,29.98,27.05,0.4702,5.0324,5.693
00632R,元大台灣50反1,2026-05-15,11.46,0.14,1.24,149413574,1682809428,綠縮,是,否,11.29,11.3,11.71,12.38,-0.0885,-2.5533,-2.9376
00633L,富邦上証正2,2026-05-15,52.65,-1.5,-2.77,3339281,177224911,紅縮,否,是,53.72,53.14,52.21,51.07,2.207,2.2316,1.5658
00634R,富邦上証反1,2026-05-15,3.06,0.04,1.32,1156999,3520036,綠縮,是,否,3.03,3.05,3.08,3.12,-1.1749,-1.3601,-0.9012
00635U,期元大S&P黃金,2026-05-15,48.05,-1.17,-2.38,6025890,291249220,紅縮,否,否,48.98,48.83,48.98,49.99,0.6245,0.5478,-0.7699
00636,國泰中國A50,2026-05-15,28.68,-0.39,-1.34,744436,21395030,紅縮,否,是,28.92,28.73,28.45,28.2,1.2891,1.2724,0.7489
00637L,元大滬深300正2,2026-05-15,21.75,-0.58,-2.6,32274395,707236155,紅縮,否,是,22.16,21.92,21.54,21.07,2.2329,2.2533,1.5561
00638R,元大滬深300反1,2026-05-15,6.52,0.07,1.09,217000,1409970,綠縮,否,否,6.48,6.52,6.59,6.68,-1.3707,-1.3912,-0.954
00639,富邦深100,2026-05-15,17.91,-0.24,-1.32,1683878,30152866,紅縮,是,是,18.0,17.72,17.39,17.05,3.2695,2.5939,1.6421
00640L,富邦日本正2,2026-05-15,97.4,-1.75,-1.77,357452,35159141,紅縮,否,是,98.5,96.09,94.03,94.11,5.1564,3.6907,1.1701
00641R,富邦日本反1,2026-05-15,3.94,0.04,1.03,2559740,10056760,綠縮,否,否,3.92,3.97,4.01,4.01,-2.4876,-1.8056,-0.5576
00642U,期元大S&P石油,2026-05-15,31.0,0.31,1.01,6009136,186256467,綠縮,否,是,30.51,30.31,29.72,27.94,1.3286,-0.7337,2.9942
00643,群益深証中小,2026-05-15,20.22,-0.39,-1.89,3720896,75608462,紅縮,否,是,20.57,20.32,19.87,19.28,2.4504,2.4498,2.0418
00645,富邦日本,2026-05-15,54.35,-0.4,-0.73,542135,29500200,紅縮,是,是,54.56,53.83,53.22,53.27,2.7495,1.9411,0.5954
00646,元大S&P500,2026-05-15,73.95,0.1,0.14,2677599,198431940,紅縮,否,是,73.43,72.87,71.72,70.47,1.5489,1.788,1.2637
00647L,元大S&P500正2,2026-05-15,133.45,0.3,0.23,75975,10175686,紅縮,否,是,132.04,129.88,126.13,121.88,3.3743,3.5518,2.4968
00648R,元大S&P500反1,2026-05-15,4.01,-0.01,-0.25,1321200,5278663,綠縮,是,否,4.03,4.07,4.13,4.22,-1.7057,-1.7624,-1.3493
00650L,復華香港正2,2026-05-15,17.69,-0.65,-3.54,6477681,116018185,紅縮,是,否,18.06,17.96,17.77,17.71,1.1084,1.883,0.5403
00651R,復華香港反1,2026-05-15,5.15,0.07,1.38,587300,3025863,綠縮,是,否,5.1,5.12,5.15,5.17,-0.6625,-1.1976,-0.3962
00652,富邦印度,2026-05-15,32.36,0.4,1.25,466099,15060260,綠縮,否,否,32.22,32.66,33.01,33.71,-2.6584,-1.2218,-1.3728
00653L,富邦印度正2,2026-05-15,45.76,1.37,3.09,425935,19379162,綠縮,否,否,45.07,46.12,46.72,47.4,-4.456,-1.7929,-1.4085
00654R,富邦印度反1,2026-05-15,6.85,-0.09,-1.3,57211,392676,紅縮,否,是,6.89,6.8,6.78,6.73,2.6504,0.7999,0.6835
00655L,國泰中國A50正2,2026-05-15,36.71,-1.03,-2.73,2615728,96725828,紅縮,否,是,37.43,37.03,36.41,35.6,2.1953,2.1943,1.5537
00656R,國泰中國A50反1,2026-05-15,5.78,0.03,0.52,894000,5135440,綠縮,是,否,5.73,5.76,5.82,5.9,-0.9672,-1.1325,-0.8776
00657,國泰日經225,2026-05-15,72.45,-1.65,-2.23,268930,19572849,紅縮,是,是,73.79,73.02,71.38,69.89,2.1315,2.6932,1.652
00660,元大歐洲50,2026-05-15,42.53,-0.17,-0.4,55201,2359898,紅轉綠,是,否,42.67,42.81,42.77,42.99,-0.6287,0.2694,-0.2484
00661,元大日經225,2026-05-15,79.4,-1.8,-2.22,139615,11180473,紅縮,否,是,80.81,79.99,78.35,76.78,2.0586,2.4789,1.5587
00662,富邦NASDAQ,2026-05-15,118.8,-0.65,-0.54,6097670,727923565,紅縮,否,是,118.52,116.38,112.82,108.81,3.7374,3.6514,2.6663
00663L,國泰臺灣加權正2,2026-05-15,89.8,-2.25,-2.44,10055815,927479653,紅縮,否,是,91.95,91.72,85.98,77.53,0.4918,5.0808,5.7339
00664R,國泰臺灣加權反1,2026-05-15,1.85,0.03,1.65,30872791,56393489,綠縮,是,否,1.82,1.82,1.89,2.0,-0.1095,-2.6147,-3.0225
00665L,富邦恒生國企正2,2026-05-15,9.98,-0.41,-3.95,20378003,205876626,紅縮,否,否,10.27,10.22,10.13,10.14,0.9638,1.7022,0.3118
00666R,富邦恒生國企反1,2026-05-15,8.93,0.18,2.06,95030,846424,綠縮,否,是,8.8,8.83,8.88,8.91,-0.6322,-1.0644,-0.3589
00668,國泰美國道瓊,2026-05-15,57.3,0.0,0.0,54056,3104390,紅增,否,是,57.09,56.97,56.73,56.24,0.4222,0.6359,0.4826
00669R,國泰美國道瓊反1,2026-05-15,5.53,0.02,0.36,1731733,9558548,綠縮,是,否,5.53,5.53,5.56,5.63,-0.3247,-0.7709,-0.5984
00670L,富邦NASDAQ正2,2026-05-15,206.6,-2.25,-1.08,1433601,298297778,紅縮,否,是,206.13,198.92,187.35,174.22,7.5274,7.4229,5.4126
00671R,富邦NASDAQ反1,2026-05-15,2.47,0.02,0.82,3882475,9544014,綠縮,否,否,2.47,2.51,2.6,2.7,-3.669,-3.6768,-2.6409
00673R,期元大S&P原油反1,2026-05-15,11.85,-0.12,-1.0,14907631,176691971,紅轉綠,否,否,12.03,12.14,12.53,13.45,-1.7636,-0.3039,-3.6104
00674R,期元大S&P黃金反1,2026-05-15,26.97,0.67,2.55,179740,4822066,,是,,26.44,26.53,,,-0.6986,-0.6367,
00675L,富邦臺灣加權正2,2026-05-15,271.05,-7.35,-2.64,2650597,738333785,紅縮,否,是,278.24,277.68,260.35,234.58,0.4078,5.0188,5.7409
00676R,富邦臺灣加權反1,2026-05-15,6.29,0.08,1.29,6249753,38782718,綠縮,否,否,6.21,6.22,6.46,6.83,-0.257,-2.783,-3.0415
00678,群益那斯達克生技,2026-05-15,35.97,-0.36,-0.99,438680,15790421,紅縮,否,否,35.99,35.86,35.85,36.3,0.7333,1.2108,-0.3738
