股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-29,14.83,0.43,2.99,49468303,730794312,紅增,否,是,14.73,13.95,13.86,12.68,11.8639,3.2729,3.5717
00401A,主動摩根台灣鑫收,2026-05-29,13.67,0.27,2.01,6660666,91000717,紅縮,否,是,13.64,13.07,12.86,11.94,9.1404,3.5836,3.4384
00403A,主動統一升級50,2026-05-29,10.7,0.23,2.2,466117885,4981120713,,否,,10.63,10.26,,,7.5663,,
0050,元大台灣50,2026-05-29,105.4,4.9,4.88,102355526,10636250508,紅增,否,是,102.36,98.55,97.29,89.34,8.0545,3.2588,2.9115
0051,元大中型100,2026-05-29,141.9,4.3,3.12,76016,10705225,紅增,否,是,140.47,135.66,133.64,125.98,7.3601,2.8196,2.8515
0052,富邦科技,2026-05-29,61.5,2.1,3.54,33405675,2044710043,紅增,否,是,60.28,58.06,57.23,52.76,7.9706,3.3559,3.0984
0053,元大電子,2026-05-29,241.2,7.35,3.14,28911,6956849,紅增,否,是,237.6,227.88,224.81,204.95,8.9109,3.279,3.1547
0055,元大MSCI金融,2026-05-29,35.09,0.24,0.69,656462,22931664,紅增,否,是,34.73,34.29,34.02,33.6,2.6055,1.5247,1.0906
0056,元大高股息,2026-05-29,50.2,1.37,2.81,58208526,2906715341,紅增,否,是,49.33,47.1,45.75,42.61,9.9492,4.5667,4.8011
0057,富邦摩台,2026-05-29,309.6,10.0,3.34,80566,24746981,紅增,是,是,303.19,292.4,289.74,265.59,7.6631,2.5209,2.7875
0061,元大寶滬深,2026-05-29,25.2,0.45,1.82,728586,18333662,綠縮,是,是,24.98,24.88,24.95,24.37,0.7747,-0.5397,0.68
006203,元大MSCI台灣,2026-05-29,190.05,7.3,3.99,63679,12024483,紅增,是,是,185.87,179.17,177.17,163.02,7.7695,3.0334,2.74
006204,永豐臺灣加權,2026-05-29,224.45,7.8,3.6,63464,14233878,紅增,是,是,220.36,212.62,209.56,195.65,7.5504,3.0185,2.8756
006205,富邦上証,2026-05-29,41.09,0.46,1.13,1416118,57893262,綠縮,否,是,41.0,41.04,41.31,40.54,-0.1802,-1.0894,0.2914
006206,元大上證50,2026-05-29,36.68,0.59,1.63,263290,9520484,綠縮,是,否,36.54,36.71,37.26,36.88,-0.8842,-1.8398,-0.3037
006207,復華滬深,2026-05-29,33.82,0.47,1.41,255239,8586686,綠縮,否,是,33.55,33.34,33.45,32.76,1.2676,-0.4776,0.6681
006208,富邦台50,2026-05-29,241.25,8.1,3.47,4423176,1061738414,紅增,否,是,236.55,227.85,225.18,206.87,7.9398,3.1532,2.8361
00631L,元大台灣50正2,2026-05-29,36.94,2.47,7.17,214462278,7814236474,紅增,否,是,35.49,33.19,32.58,28.32,14.8489,5.4585,5.249
00632R,元大台灣50反1,2026-05-29,10.35,-0.38,-3.54,169913997,1769912980,綠增,否,否,10.55,11.0,11.15,12.09,-7.8106,-3.2545,-2.9004
00633L,富邦上証正2,2026-05-29,54.35,2.05,3.92,7015107,377283511,綠轉紅,是,是,52.66,51.94,52.54,51.31,2.8114,-1.0101,0.6032
00634R,富邦上証反1,2026-05-29,3.01,-0.06,-1.95,1383539,4179620,紅轉綠,是,否,3.05,3.08,3.06,3.11,-1.6108,0.424,-0.4712
00635U,期元大S&P黃金,2026-05-29,47.1,1.37,3.0,5411789,254455884,綠縮,否,否,46.93,47.14,47.98,49.43,-0.8955,-2.1323,-0.7868
00636,國泰中國A50,2026-05-29,29.15,0.59,2.07,1116891,32363818,綠轉紅,否,是,28.67,28.48,28.61,28.27,1.329,-0.4335,0.416
00636K,國泰中國A50+U,2026-05-29,9.29,0.15,1.64,200,1858,紅增,否,是,9.18,9.09,9.1,8.95,1.9098,0.0771,0.5304
00637L,元大滬深300正2,2026-05-29,22.4,0.86,3.99,40058978,886504362,綠轉紅,否,是,21.68,21.43,21.67,21.17,2.4183,-1.0985,0.5684
00638R,元大滬深300反1,2026-05-29,6.38,-0.14,-2.15,399175,2564803,紅轉綠,是,否,6.5,6.57,6.54,6.66,-1.9608,0.1831,-0.6076
00639,富邦深100,2026-05-29,18.58,0.29,1.59,2074829,38415657,紅增,否,是,18.29,17.99,17.85,17.24,3.4151,0.8013,1.683
00640L,富邦日本正2,2026-05-29,103.55,4.75,4.81,288423,29520869,紅增,否,是,101.03,99.03,97.56,94.92,4.1224,1.2939,2.4602
00641R,富邦日本反1,2026-05-29,3.8,-0.11,-2.81,1462536,5593369,綠增,否,否,3.85,3.9,3.94,3.99,-2.5784,-0.838,-1.3282
00642U,期元大S&P石油,2026-05-29,27.68,-1.38,-4.75,7624391,211450745,綠增,否,否,28.66,30.36,30.33,28.49,-10.5592,-2.9447,-1.8525
00643,群益深証中小,2026-05-29,20.34,0.12,0.59,2551836,51576500,綠增,否,是,20.36,20.27,20.3,19.49,0.8521,-0.5202,0.9449
00645,富邦日本,2026-05-29,55.9,1.35,2.47,1360874,75583074,紅增,是,是,55.24,54.68,54.25,53.5,2.0695,0.6257,1.274
00646,元大S&P500,2026-05-29,74.7,0.6,0.81,2590946,193307302,紅增,否,是,74.43,74.03,73.45,71.17,1.0865,0.68,1.2266
00647L,元大S&P500正2,2026-05-29,136.95,2.85,2.13,66092,9030063,紅增,否,是,135.43,133.51,131.7,124.17,2.9103,1.2858,2.3907
00648R,元大S&P500反1,2026-05-29,3.95,-0.04,-1.0,568071,2239449,綠增,否,否,3.97,4.01,4.04,4.17,-2.0741,-0.8412,-1.3074
00650L,復華香港正2,2026-05-29,16.66,0.58,3.61,5281454,87368799,綠縮,否,否,16.67,16.95,17.46,17.59,-3.2494,-3.9325,-1.0261
00651R,復華香港反1,2026-05-29,5.31,-0.09,-1.67,94762,502687,紅縮,否,是,5.31,5.27,5.19,5.19,1.4144,2.0136,0.4061
00652,富邦印度,2026-05-29,32.38,0.55,1.73,284249,9163934,紅增,否,否,32.27,32.22,32.44,33.4,0.342,0.0746,-0.5823
00653L,富邦印度正2,2026-05-29,45.94,1.15,2.57,376326,17256602,紅增,否,否,45.84,45.48,45.8,47.02,1.6093,0.8516,-0.4975
00654R,富邦印度反1,2026-05-29,6.77,-0.13,-1.88,74760,507838,綠增,否,是,6.78,6.84,6.82,6.75,-1.6812,-0.7974,-0.0073
00655L,國泰中國A50正2,2026-05-29,37.91,1.48,4.06,3777740,141400179,綠轉紅,是,是,36.7,36.19,36.61,35.77,2.8357,-0.9957,0.5921
00656R,國泰中國A50反1,2026-05-29,5.65,-0.14,-2.42,1439085,8202438,紅轉綠,是,否,5.76,5.82,5.79,5.88,-2.0755,0.1895,-0.4728
00657,國泰日經225,2026-05-29,77.55,2.2,2.92,30140,2324093,紅增,否,是,76.47,74.23,73.63,70.74,6.2083,1.8383,2.2604
00657K,國泰日經225+U,2026-05-29,24.74,0.85,3.56,100,2474,紅增,否,是,24.39,23.59,23.31,22.48,6.9468,1.6107,2.2616
00660,元大歐洲50,2026-05-29,44.33,0.53,1.21,7583,335994,紅增,否,是,44.13,43.48,43.14,43.05,3.0498,1.7007,0.9855
00661,元大日經225,2026-05-29,85.45,2.65,3.2,127764,10856456,紅增,否,是,84.13,81.66,80.83,77.73,6.2516,2.0751,2.2745
00662,富邦NASDAQ,2026-05-29,122.1,1.9,1.58,2824735,343689385,紅增,否,是,121.08,119.64,118.02,110.95,2.4279,1.0814,2.3325
00663L,國泰臺灣加權正2,2026-05-29,107.45,6.85,6.81,12011334,1274714319,紅增,否,是,103.63,96.19,93.96,81.34,16.7662,6.4638,5.7842
00664R,國泰臺灣加權反1,2026-05-29,1.67,-0.07,-4.02,32956686,55429245,綠增,否,否,1.71,1.78,1.8,1.96,-7.7754,-3.1556,-2.8825
00665L,富邦恒生國企正2,2026-05-29,9.33,0.33,3.67,15298278,141722179,綠縮,否,否,9.36,9.54,9.88,10.04,-3.6633,-4.5236,-1.4023
00666R,富邦恒生國企反1,2026-05-29,9.21,-0.16,-1.71,320320,2960473,紅縮,是,是,9.2,9.13,8.98,8.95,1.4557,2.2272,0.5823
00668,國泰美國道瓊,2026-05-29,58.1,0.15,0.26,119357,6924356,紅縮,否,是,58.03,57.66,57.31,56.52,1.2917,0.8218,0.7293
00668K,國泰美國道瓊+U,2026-05-29,18.52,0.01,0.05,200,3704,紅縮,否,是,18.48,18.33,18.2,17.93,1.6392,0.9139,0.736
00669R,國泰美國道瓊反1,2026-05-29,5.42,-0.01,-0.18,1739142,9406036,綠縮,是,否,5.41,5.48,5.51,5.6,-2.2744,-1.0121,-0.891
00670L,富邦NASDAQ正2,2026-05-29,218.95,6.95,3.28,867705,189190621,紅增,否,是,215.33,209.34,204.13,181.17,5.8861,2.2467,4.7049
00671R,富邦NASDAQ反1,2026-05-29,2.38,-0.05,-2.06,3996315,9521363,綠增,否,否,2.4,2.44,2.48,2.65,-3.4566,-1.3317,-2.5349
00673R,期元大S&P原油反1,2026-05-29,13.11,0.63,5.05,42267169,551962335,紅增,是,否,12.66,12.05,12.1,13.14,10.5695,2.6661,1.154
00674R,期元大S&P黃金反1,2026-05-29,27.4,-0.81,-2.87,69510,1903993,綠增,否,是,27.46,27.41,26.97,15.98,0.4168,1.9075,0.64
00675L,富邦臺灣加權正2,2026-05-29,325.25,21.35,7.03,2425515,780154762,紅增,否,是,313.47,291.04,284.36,246.14,16.7008,6.4424,5.7425
00676R,富邦臺灣加權反1,2026-05-29,5.69,-0.2,-3.4,11677440,66954817,綠增,否,否,5.81,6.06,6.14,6.67,-7.9823,-3.1939,-2.9863
00678,群益那斯達克生技,2026-05-29,35.99,0.41,1.15,354030,12723818,紅增,否,否,35.76,35.52,35.69,36.13,1.3491,-0.3255,0.4404
00680L,元大美債20正2,2026-05-29,6.9,0.16,2.37,31708539,219002232,紅增,否,否,6.81,6.7,6.79,6.94,3.3708,-0.2086,-0.5782
00681R,元大美債20反1,2026-05-29,21.02,-0.28,-1.31,9152,192273,綠增,否,否,21.17,21.38,21.24,21.06,-1.9363,-0.0374,0.1792
00683L,期元大美元指正2,2026-05-29,21.13,-0.24,-1.12,5206,109985,紅縮,否,是,21.18,21.22,21.03,20.9,-0.3388,0.669,0.1715
00684R,期元大美元指反1,2026-05-29,15.24,0.05,0.33,14000,213360,綠縮,否,否,15.23,15.27,15.34,15.42,-0.5616,-0.5406,-0.3766
00685L,群益臺灣加權正2,2026-05-29,294.0,19.2,6.99,3417841,992518398,紅增,否,是,283.25,263.0,256.88,222.25,16.6886,6.4391,5.7847
00686R,群益臺灣加權反1,2026-05-29,1.02,-0.05,-4.67,10501018,10796274,綠增,否,否,1.05,1.09,1.11,1.19,-7.5704,-2.9307,-2.8546
00688L,國泰20年美債正2,2026-05-29,6.89,0.16,2.38,10781545,74354975,紅增,否,否,6.8,6.68,6.77,6.93,3.628,-0.1495,-0.5505
