股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
006201,元大富櫃50,2026-08-20,43.12,0.94,2.23,208419000,0,紅縮,否,否,43.91,41.28,42.87,45.98,13.6093,1.7827,-1.7688
00679B,元大美債20年,2026-08-20,26.36,0.38,1.46,24272368000,0,綠縮,否,否,26.43,26.57,26.73,26.67,-1.0481,-0.81,-0.774
00687B,國泰20年美債,2026-08-20,27.43,0.38,1.4,13234518000,0,綠縮,否,否,27.51,27.65,27.81,27.81,-1.0147,-0.7644,-0.7637
00687C,國泰20年美債+櫃U,2026-08-20,9.17,0.13,1.44,25000000,0,綠縮,否,否,9.13,9.13,9.19,9.28,-0.175,-0.4577,-0.9642
00694B,富邦美債1-3,2026-08-20,41.99,0.01,0.02,220326000,0,綠增,否,是,42.23,42.33,42.35,41.84,-0.4573,-0.2334,0.1123
00695B,富邦美債7-10,2026-08-20,35.05,0.13,0.37,165343000,0,綠增,否,否,35.24,35.31,35.45,35.19,-0.3845,-0.4652,-0.2589
00696B,富邦美債20年,2026-08-20,28.41,0.42,1.5,1857277000,0,綠縮,否,否,28.49,28.64,28.9,28.92,-1.0352,-0.9375,-1.0578
00697B,元大美債7-10,2026-08-20,35.64,0.13,0.37,511573000,0,綠增,是,否,35.81,35.87,35.9,35.66,-0.3173,-0.2752,-0.0153
00719B,元大美債1-3,2026-08-20,31.25,0.04,0.13,2228700000,0,綠增,否,是,31.41,31.44,31.48,31.1,-0.2034,-0.2665,0.1511
00720B,元大投資級公司債,2026-08-20,32.1,0.37,1.17,5176057000,0,綠縮,否,否,32.29,32.37,32.8,32.97,-0.4501,-1.1272,-1.1155
00722B,群益投資級電信債,2026-08-20,34.48,0.44,1.29,2721494000,0,綠縮,否,否,34.64,34.75,35.25,35.73,-0.6426,-1.1127,-1.3532
00723B,群益投資級科技債,2026-08-20,29.64,0.36,1.23,157538000,0,綠縮,否,否,29.84,29.81,30.2,30.6,0.188,-0.663,-1.2216
00724B,群益投資級金融債,2026-08-20,33.11,0.32,0.98,3661284000,0,綠增,否,否,33.33,33.4,33.69,33.73,-0.4124,-0.5953,-0.8317
00725B,國泰投資級公司債,2026-08-20,34.21,0.36,1.06,1970037000,0,綠縮,否,否,34.44,34.49,34.86,35.05,-0.2664,-0.7254,-1.0037
00726B,國泰新興投等債,2026-08-20,32.5,0.13,0.4,117138000,0,綠縮,否,否,32.57,32.76,33.08,32.9,-1.1293,-1.2898,-0.5904
00727B,國泰優選非投等債,2026-08-20,39.44,0.1,0.25,206495000,0,綠增,是,否,39.67,39.67,39.86,39.56,-0.0101,-0.2314,-0.169
00734B,台新JPM新興債,2026-08-20,15.55,0.09,0.58,1000000,0,綠增,否,,15.66,15.73,15.87,,-0.9365,-0.9758,-0.5357
00740B,富邦全球投等債,2026-08-20,37.6,0.38,1.02,847678000,0,綠增,否,否,37.98,38.03,38.36,38.55,-0.294,-0.6867,-0.7875
00741B,富邦全球非投等債,2026-08-20,37.31,0.03,0.08,107006000,0,綠增,否,否,37.75,37.83,37.81,37.41,-0.3958,-0.1531,0.2134
00746B,富邦A級公司債,2026-08-20,34.78,0.36,1.05,137002000,0,綠增,否,否,34.99,35.06,35.37,35.46,-0.3929,-0.694,-0.8451
00749B,凱基新興債10+,2026-08-20,31.09,0.35,1.14,101000000,0,綠縮,否,否,31.24,31.3,31.64,31.66,-0.3763,-0.8552,-0.8384
00750B,凱基科技債10+,2026-08-20,31.91,0.32,1.01,160000000,0,綠增,否,否,32.18,32.21,32.63,32.94,-0.1799,-0.9076,-1.1557
00751B,元大AAA至A公司債,2026-08-20,30.65,0.39,1.29,4574012000,0,綠增,否,否,30.84,30.93,31.2,31.53,-0.6059,-0.8208,-0.9084
00754B,群益AAA-AA公司債,2026-08-20,31.73,0.46,1.47,183034000,0,綠增,否,否,32.33,32.45,32.83,33.24,-0.7185,-1.1153,-1.174
00755B,群益投資級公用債,2026-08-20,31.87,0.44,1.4,115650000,0,綠增,否,否,32.42,32.58,32.82,32.79,-0.9775,-0.9005,-0.771
00756B,群益投等新興公債,2026-08-20,30.59,0.25,0.82,127627000,0,綠增,否,否,31.27,31.36,31.61,31.51,-0.5533,-0.8129,-0.6365
00758B,復華能源債,2026-08-20,50.45,0.6,1.2,100010000,0,綠增,否,否,51.16,51.33,51.62,51.61,-0.6409,-0.7157,-0.6065
00759B,復華製藥債,2026-08-20,53.25,0.8,1.53,101114000,0,綠增,否,否,53.9,54.13,54.58,54.57,-0.8462,-0.9243,-0.8222
00760B,復華新興企業債,2026-08-20,52.75,0.2,0.38,103144000,0,綠增,否,否,53.54,53.64,54.02,53.83,-0.3907,-0.7126,-0.4424
00761B,國泰A級公司債,2026-08-20,33.32,0.39,1.18,119495000,0,綠增,否,否,33.91,34.05,34.31,34.42,-0.7898,-0.8445,-0.8137
00764B,群益25年美債,2026-08-20,27.33,0.37,1.37,4169967000,0,綠縮,否,否,27.42,27.57,27.73,27.76,-1.0608,-0.831,-0.764
00768B,復華20年美債,2026-08-20,48.53,0.66,1.38,487390000,0,綠增,否,否,49.36,49.71,50.06,50.07,-1.3865,-1.0057,-0.9056
00772B,中信高評級公司債,2026-08-20,32.75,0.39,1.21,2302914000,0,綠增,否,否,33.06,33.16,33.43,33.58,-0.5833,-0.7512,-0.8071
00773B,中信優先金融債,2026-08-20,35.18,0.36,1.03,1525277000,0,綠增,是,否,35.52,35.62,35.84,35.84,-0.5654,-0.5694,-0.6335
00777B,凱基AAA至A公司債,2026-08-20,31.57,0.49,1.58,179850000,0,綠增,是,否,31.78,31.89,32.23,32.48,-0.6564,-0.9505,-1.0379
00778B,凱基金融債20+,2026-08-20,33.64,0.52,1.57,107000000,0,綠增,否,否,33.91,34.06,34.3,34.44,-0.906,-0.6562,-0.9014
00779B,凱基美債25+,2026-08-20,27.63,0.39,1.43,316161000,0,綠縮,否,否,27.72,27.87,28.05,28.1,-1.0778,-0.8679,-0.8133
00780B,國泰A級金融債,2026-08-20,36.76,0.2,0.55,112911000,0,綠增,否,否,37.4,37.51,37.59,37.32,-0.5795,-0.3983,-0.1885
00781B,國泰A級科技債,2026-08-20,27.43,0.36,1.33,125211000,0,綠縮,否,否,27.56,27.62,27.9,28.34,-0.4336,-0.89,-0.9392
00782B,國泰A級公用債,2026-08-20,29.64,0.3,1.02,398885000,0,綠縮,是,否,29.8,29.94,30.31,30.4,-0.9044,-1.0379,-1.1335
00785B,富邦金融投等債,2026-08-20,34.35,0.35,1.03,83288000,0,綠增,否,否,34.59,34.66,34.95,34.95,-0.4203,-0.5822,-0.7794
00786B,元大10年IG銀行債,2026-08-20,32.46,0.36,1.12,15600000,0,綠增,否,否,32.66,32.71,32.86,32.76,-0.354,-0.4201,-0.489
00787B,元大10年IG醫療債,2026-08-20,31.95,0.28,0.88,1032000,0,綠增,否,否,32.18,32.28,32.5,32.57,-0.6607,-0.7044,-0.6679
00788B,元大10年IG電能債,2026-08-20,29.35,0.34,1.17,38000000,0,綠縮,否,否,29.54,29.66,30.0,29.97,-0.7992,-1.13,-0.9589
00789B,復華公司債A3,2026-08-20,46.41,0.66,1.44,123023000,0,綠縮,否,否,46.74,46.89,47.6,48.09,-0.6293,-1.3258,-1.3317
00791B,復華信用債1-5,2026-08-20,57.15,0.15,0.26,104999000,0,綠增,否,是,57.34,57.42,57.58,56.9,-0.2783,-0.4249,0.0261
00792B,群益A級公司債,2026-08-20,31.06,0.43,1.4,125753000,0,綠縮,否,否,31.21,31.31,31.53,31.72,-0.6051,-0.7324,-0.7616
00793B,群益AAA-A醫療債,2026-08-20,30.07,0.35,1.18,85162000,0,綠縮,是,否,30.24,30.38,30.62,30.74,-0.937,-0.8065,-0.8772
00795B,中信美國公債20年,2026-08-20,26.19,0.38,1.47,8207505000,0,綠增,是,否,26.53,26.72,26.89,26.84,-1.3533,-0.9418,-0.8426
00799B,國泰A級醫療債,2026-08-20,28.77,0.38,1.34,278728000,0,綠增,否,否,29.24,29.39,29.62,29.64,-1.0221,-0.8734,-0.8188
00834B,第一金金融債10+,2026-08-20,33.55,0.42,1.27,101000000,0,綠縮,否,否,33.59,33.71,34.08,34.12,-0.7271,-1.0537,-0.8165
00836B,永豐10年A公司債,2026-08-20,28.07,0.4,1.45,68037000,0,綠增,否,,28.27,28.36,28.59,,-0.5977,-0.7699,-0.8599
