股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-01,12.92,0.21,1.65,70041137,904555892,紅縮,否,是,12.82,12.62,12.27,12.04,3.1386,3.6803,1.8595
00401A,主動摩根台灣鑫收,2026-05-01,12.03,0.15,1.26,16340499,197166613,紅增,否,是,11.93,11.79,11.58,11.44,2.3164,2.4147,1.2149
0050,元大台灣50,2026-05-01,90.5,-0.25,-0.28,89209769,8111730781,紅縮,否,是,91.35,88.99,86.57,84.96,5.4363,4.2157,2.1233
0051,元大中型100,2026-05-01,126.75,1.2,0.96,136325,17274494,紅增,否,是,125.65,124.7,123.0,121.87,1.5354,1.7751,0.892
0052,富邦科技,2026-05-01,52.65,-0.4,-0.75,47706881,2530600091,紅縮,否,是,53.4,51.94,51.0,50.37,5.7677,3.3321,1.6697
0053,元大電子,2026-05-01,209.25,1.8,0.87,28564,5990724,紅縮,否,是,210.1,204.52,198.19,193.96,5.6097,4.67,2.3564
0055,元大MSCI金融,2026-05-01,33.25,-0.25,-0.75,185570,6203099,綠縮,否,否,33.27,33.29,33.36,33.41,-0.1561,-0.2457,-0.1227
0056,元大高股息,2026-05-01,40.9,-0.03,-0.07,46787938,1923116945,綠增,否,否,40.95,41.24,41.11,41.02,-1.4014,-0.0388,-0.0195
0057,富邦摩台,2026-05-01,270.5,0.85,0.32,4919,1332154,紅縮,否,是,271.76,264.99,257.34,252.25,5.2436,4.3432,2.19
0061,元大寶滬深,2026-05-01,24.4,0.13,0.54,167788,4099959,紅增,否,是,24.3,24.25,24.13,24.06,0.4381,0.5849,0.293
006203,元大MSCI台灣,2026-05-01,164.95,-1.05,-0.63,24261,4033895,紅縮,是,是,166.97,162.67,158.19,155.19,5.4303,4.2523,2.1422
006204,永豐臺灣加權,2026-05-01,196.5,0.15,0.08,22751,4453761,紅縮,否,是,196.93,193.78,190.39,188.13,3.2994,2.6295,1.3211
006205,富邦上証,2026-05-01,40.79,0.38,0.94,659325,26807069,紅增,否,是,40.52,40.34,40.21,40.13,0.8964,0.5358,0.268
006206,元大上證50,2026-05-01,37.22,0.3,0.81,135807,5054869,紅增,否,是,37.0,36.84,36.74,36.67,0.8505,0.5019,0.2511
006207,復華滬深,2026-05-01,32.85,0.26,0.8,661689,21724624,紅增,是,是,32.67,32.6,32.48,32.4,0.4119,0.4716,0.2361
006208,富邦台50,2026-05-01,209.75,-0.7,-0.33,4074229,859954663,紅縮,否,是,211.71,206.31,200.58,196.76,5.3755,4.2602,2.1465
00631L,元大台灣50正2,2026-05-01,28.61,-0.21,-0.73,172580528,4991490951,紅縮,否,是,28.99,27.99,26.79,25.99,7.3715,6.458,3.2727
00632R,元大台灣50反1,2026-05-01,11.98,0.05,0.42,104448274,1244878454,綠縮,否,否,11.88,12.13,12.42,12.61,-3.9599,-3.2929,-1.6355
00633L,富邦上証正2,2026-05-01,51.55,0.15,0.29,2465230,127539894,紅縮,否,是,51.4,51.29,50.89,50.63,0.4299,0.8851,0.444
00634R,富邦上証反1,2026-05-01,3.11,0.0,0.0,419690,1298085,綠縮,是,否,3.11,3.11,3.13,3.14,0.0,-0.4479,-0.2234
00635U,期元大S&P黃金,2026-05-01,47.82,-0.44,-0.91,5341635,256042273,綠增,否,否,48.45,49.12,49.81,50.27,-2.707,-2.0459,-1.0194
00636,國泰中國A50,2026-05-01,28.32,0.17,0.6,1270141,35965514,紅增,是,是,28.19,28.17,28.12,28.09,0.1421,0.2205,0.1104
00636K,國泰中國A50+U,2026-05-01,8.98,-0.01,-0.11,200,1796,紅縮,否,是,8.99,8.96,8.9,8.87,0.6946,0.7763,0.389
00637L,元大滬深300正2,2026-05-01,21.28,0.07,0.33,15953462,340096003,紅縮,否,是,21.19,21.16,21.0,20.89,0.3504,0.8437,0.4232
00638R,元大滬深300反1,2026-05-01,6.66,0.02,0.3,657040,4369935,綠縮,否,否,6.66,6.66,6.7,6.72,-0.12,-0.5225,-0.2606
00639,富邦深100,2026-05-01,17.22,0.1,0.58,1819133,31319010,紅增,是,是,17.11,17.07,16.97,16.91,0.4816,0.6724,0.3369
00640L,富邦日本正2,2026-05-01,90.85,-0.9,-0.98,286519,25891242,綠增,否,否,91.66,91.97,93.06,93.79,-0.6611,-1.3357,-0.6645
00641R,富邦日本反1,2026-05-01,4.09,0.02,0.49,1442235,5904028,紅增,否,是,4.07,4.06,4.03,4.02,0.4943,0.6951,0.3483
00642U,期元大S&P石油,2026-05-01,33.15,3.01,9.99,22455412,736149703,紅增,是,是,30.95,29.13,28.09,27.4,13.3348,7.1815,3.5994
00643,群益深証中小,2026-05-01,19.71,0.18,0.92,2836116,55794725,紅增,否,是,19.6,19.41,19.19,19.05,1.9773,1.6179,0.8115
00645,富邦日本,2026-05-01,52.25,-0.25,-0.48,385821,20127726,綠增,否,否,52.51,52.61,52.96,53.18,-0.3794,-0.7452,-0.3716
00646,元大S&P500,2026-05-01,70.95,0.05,0.07,2997225,212828709,紅縮,否,是,70.87,70.57,70.21,69.97,0.8538,0.7279,0.3645
00647L,元大S&P500正2,2026-05-01,122.65,-0.55,-0.45,36422,4489921,紅縮,否,是,123.13,122.38,121.06,120.19,1.2416,1.4003,0.7029
00648R,元大S&P500反1,2026-05-01,4.21,0.03,0.72,594174,2486157,綠縮,否,否,4.18,4.19,4.23,4.25,-0.6182,-0.945,-0.471
00650L,復華香港正2,2026-05-01,17.33,-0.35,-1.98,2683312,46714347,綠增,否,否,17.4,17.58,17.63,17.66,-2.0383,-0.7957,-0.3983
00651R,復華香港反1,2026-05-01,5.25,0.08,1.55,425877,2219567,紅增,是,是,5.22,5.19,5.19,5.18,1.1623,0.4061,0.2029
00652,富邦印度,2026-05-01,32.72,-0.71,-2.12,503129,16570508,綠增,否,否,33.03,33.36,33.71,33.94,-1.9823,-1.5201,-0.758
00653L,富邦印度正2,2026-05-01,45.84,-1.99,-4.16,524704,24401293,綠增,否,否,46.75,47.32,47.53,47.67,-2.3762,-1.031,-0.5159
00654R,富邦印度反1,2026-05-01,6.87,0.17,2.54,46292,315931,紅增,否,是,6.79,6.75,6.73,6.72,1.1326,0.5663,0.2832
00655L,國泰中國A50正2,2026-05-01,35.93,0.01,0.03,1012979,36476182,紅縮,否,是,35.84,35.79,35.49,35.3,0.2854,0.8994,0.4514
00656R,國泰中國A50反1,2026-05-01,5.87,0.0,0.0,55000,321790,綠縮,否,否,5.87,5.87,5.91,5.93,-0.2042,-0.6262,-0.3123
00657,國泰日經225,2026-05-01,69.5,-0.1,-0.14,59927,4161252,紅縮,否,是,69.96,69.74,69.45,69.25,0.6329,0.5841,0.2925
00657K,國泰日經225+U,2026-05-01,22.01,-0.32,-1.43,200,4402,紅轉綠,否,否,22.28,22.23,22.12,22.05,0.487,0.5973,0.2992
