股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-06-22,15.57,0.45,2.98,73628153,1149970800,紅增,是,是,15.08,14.62,14.67,13.33,6.5273,0.6749,3.6285
00401A,主動摩根台灣鑫收,2026-06-22,14.22,0.23,1.64,6766153,96215743,綠轉紅,否,是,13.96,13.68,13.66,12.48,4.1797,0.6475,3.0234
00402A,主動安聯美國科技,2026-06-22,10.03,0.08,0.8,38711457,387784085,,是,,9.99,9.84,,,3.0547,0.4903,
00403A,主動統一升級50,2026-06-22,11.38,0.35,3.17,400006178,4547521781,紅增,否,,10.98,10.57,10.61,,8.0087,1.5173,2.6411
00404A,主動聯博動能50,2026-06-22,10.52,0.34,3.34,20566125,215383697,,否,,10.21,10.0,,,4.3532,1.6262,
00405A,主動富邦台灣龍耀,2026-06-22,9.79,0.15,1.56,190248610,1868424234,,是,,9.57,9.39,9.51,,3.7527,0.5998,
00406A,主動中信台灣收益,2026-06-22,10.6,0.31,3.01,32107362,338682548,,否,,10.28,10.07,,,4.2182,1.7069,
0050,元大台灣50,2026-06-22,111.15,3.85,3.59,116042256,12844178985,綠轉紅,否,是,107.53,104.41,103.91,94.19,6.15,0.7089,3.2749
0051,元大中型100,2026-06-22,151.5,3.8,2.57,94689,14308269,紅增,否,是,146.92,142.68,142.45,131.18,6.1254,0.6454,3.1759
0052,富邦科技,2026-06-22,65.25,2.45,3.9,46591322,3035942522,綠轉紅,是,是,62.97,60.98,60.98,55.42,6.7288,0.4447,3.1637
0053,元大電子,2026-06-22,252.15,7.2,2.94,39885,10067807,綠轉紅,否,是,245.17,238.37,238.9,216.25,5.8775,0.1723,3.0096
0055,元大MSCI金融,2026-06-22,42.92,-0.54,-1.24,1331867,57301208,紅縮,否,是,42.9,41.19,38.47,35.17,8.6635,7.6899,6.2794
0056,元大高股息,2026-06-22,54.05,1.25,2.37,47649273,2571412244,綠轉紅,否,是,52.63,51.37,50.89,45.13,5.0457,0.3517,4.1664
0057,富邦摩台,2026-06-22,324.95,7.75,2.44,30504,9987989,綠轉紅,否,是,317.41,308.31,307.43,279.72,6.0862,0.561,3.0494
0061,元大寶滬深,2026-06-22,25.79,0.29,1.14,575857,14758116,紅增,否,是,25.47,24.93,24.99,24.6,4.4366,0.4877,0.6282
006203,元大MSCI台灣,2026-06-22,201.75,7.75,3.99,6750,1352173,綠轉紅,否,是,194.58,189.53,188.67,171.6,5.4748,0.5998,3.135
006204,永豐臺灣加權,2026-06-22,239.3,7.5,3.24,16002,3824706,紅增,是,是,231.89,225.71,224.48,204.95,5.635,0.7117,3.2543
006205,富邦上証,2026-06-22,41.95,0.41,0.99,747987,31055467,紅增,是,是,41.44,40.69,40.82,40.69,3.7452,0.6008,0.162
006206,元大上證50,2026-06-22,37.86,0.48,1.28,176800,6619376,紅增,是,是,37.33,36.71,36.63,36.88,3.4701,1.0155,0.212
006207,復華滬深,2026-06-22,34.59,0.39,1.14,441454,15109837,紅增,是,是,34.12,33.45,33.52,33.04,4.0749,0.4806,0.6621
006208,富邦台50,2026-06-22,257.45,8.35,3.35,5127921,1316863745,紅增,否,是,249.46,241.98,240.54,218.12,6.375,0.9533,3.3558
00631L,元大台灣50正2,2026-06-22,41.32,2.99,7.8,290716085,11837273336,紅增,否,是,38.56,36.35,36.34,30.96,12.9268,0.7343,5.7646
00632R,元大台灣50反1,2026-06-22,9.65,-0.38,-3.79,273674962,2665758230,紅轉綠,是,否,10.01,10.35,10.4,11.53,-6.3599,-0.8239,-3.5038
00633L,富邦上証正2,2026-06-22,54.7,1.35,2.53,2668973,142945693,紅增,否,是,53.26,51.83,52.43,51.77,5.6914,-0.8513,0.793
00634R,富邦上証反1,2026-06-22,2.98,-0.04,-1.32,253899,762357,綠增,否,否,3.02,3.07,3.05,3.09,-3.143,0.2614,-0.6021
00635U,期元大S&P黃金,2026-06-22,43.71,-1.38,-3.06,6323730,276802150,紅轉綠,是,否,44.85,44.46,45.72,48.19,1.7746,-2.3588,-1.424
00636,國泰中國A50,2026-06-22,29.43,0.38,1.31,1126231,32825895,紅增,是,是,29.06,28.7,28.75,28.44,2.4974,-0.1218,0.565
00636K,國泰中國A50+U,2026-06-22,9.19,0.01,0.11,500,4596,綠轉紅,是,是,9.19,9.09,9.14,9.02,2.2252,-0.5036,0.3513
00637L,元大滬深300正2,2026-06-22,22.64,0.57,2.58,32972368,732294315,紅增,是,是,22.03,21.44,21.65,21.37,5.7198,-0.7455,0.8054
00638R,元大滬深300反1,2026-06-22,6.38,-0.09,-1.39,225110,1446128,綠增,否,否,6.46,6.55,6.51,6.6,-2.9173,0.5061,-0.5649
00639,富邦深100,2026-06-22,18.91,0.22,1.18,1718102,32318089,紅增,否,是,18.58,18.14,18.22,17.55,4.9712,0.2487,1.1855
