股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00400A,主動國泰動能高息,2026-05-05,13.59,0.02,0.15,71724678,972866030,紅增,否,是,13.14,12.89,12.44,12.09,4.0538,4.4077,2.5183
00401A,主動摩根台灣鑫收,2026-05-05,12.53,0.05,0.4,20948533,261373253,紅增,否,是,12.19,11.98,11.69,11.48,3.6212,3.1788,1.7843
0050,元大台灣50,2026-05-05,94.6,0.0,0.0,82851869,7821971023,紅增,否,是,92.19,90.86,87.62,85.31,2.9711,4.3588,2.3479
0051,元大中型100,2026-05-05,129.05,0.3,0.23,62861,8101224,紅增,否,是,127.37,125.77,123.76,122.12,2.5771,2.0985,1.2414
0052,富邦科技,2026-05-05,55.4,0.0,0.0,29271912,1619824155,紅增,否,是,53.83,53.11,51.53,50.54,2.7486,3.8847,1.8681
0053,元大電子,2026-05-05,216.3,-1.8,-0.83,19900,4331639,紅縮,否,是,212.07,208.73,200.72,194.81,3.2523,4.6371,2.5835
0055,元大MSCI金融,2026-05-05,33.33,0.19,0.57,309478,10279099,綠縮,否,否,33.29,33.25,33.34,33.4,0.2711,-0.2161,-0.1019
0056,元大高股息,2026-05-05,42.62,0.7,1.67,98244392,4170661535,紅增,是,是,41.45,41.35,41.24,41.07,0.5092,0.2157,0.2882
0057,富邦摩台,2026-05-05,281.4,0.2,0.07,6634,1858951,紅增,否,是,274.65,270.48,260.5,253.3,3.1317,4.499,2.4531
0061,元大寶滬深,2026-05-05,24.59,-0.03,-0.12,273132,6737266,紅增,否,是,24.46,24.34,24.19,24.08,0.9494,0.7992,0.4526
006203,元大MSCI台灣,2026-05-05,173.1,0.4,0.23,7601,1307893,紅增,否,是,168.34,166.02,160.11,155.83,2.8407,4.2873,2.3395
006204,永豐臺灣加權,2026-05-05,202.85,0.65,0.32,42145,8547599,紅增,是,是,198.88,196.42,191.94,188.65,2.5366,2.8646,1.5716
006205,富邦上証,2026-05-05,40.92,-0.21,-0.51,265223,10882133,紅縮,否,是,40.81,40.51,40.31,40.16,1.4973,0.844,0.4473
006206,元大上證50,2026-05-05,37.61,-0.11,-0.29,36397,1368187,紅增,否,是,37.34,37.02,36.84,36.7,1.7551,0.8748,0.4828
006207,復華滬深,2026-05-05,33.0,-0.2,-0.6,405079,13377138,紅縮,否,是,32.9,32.72,32.55,32.42,1.0878,0.7482,0.4149
006208,富邦台50,2026-05-05,219.6,0.4,0.18,4267742,934310287,紅增,否,是,213.75,210.63,203.03,197.58,3.0021,4.3936,2.3826
00631L,元大台灣50正2,2026-05-05,31.08,0.08,0.26,141428201,4375666891,紅增,否,是,29.62,28.91,27.34,26.17,5.0496,6.8283,3.8307
00632R,元大台灣50反1,2026-05-05,11.45,-0.01,-0.09,63375122,727319198,綠增,否,否,11.76,11.92,12.29,12.57,-2.6168,-3.5214,-1.8952
00633L,富邦上証正2,2026-05-05,52.05,-0.45,-0.86,1219555,63533268,紅縮,否,是,51.81,51.58,51.07,50.69,0.8958,1.1571,0.6454
00634R,富邦上証反1,2026-05-05,3.08,0.01,0.33,265001,816203,綠增,否,否,3.1,3.1,3.12,3.13,-0.3861,-0.6088,-0.3514
00635U,期元大S&P黃金,2026-05-05,47.66,-0.61,-1.26,3633775,173074727,綠縮,否,否,47.97,48.66,49.56,50.19,-2.8123,-2.4498,-1.2622
00636,國泰中國A50,2026-05-05,28.45,-0.12,-0.42,509289,14496093,紅增,否,是,28.36,28.25,28.17,28.1,0.7817,0.4837,0.2599
00636K,國泰中國A50+U,2026-05-05,9.05,0.01,0.11,200,1810,紅增,否,是,9.01,8.99,8.92,8.87,0.4236,0.8074,0.4446
00637L,元大滬深300正2,2026-05-05,21.46,-0.22,-1.01,11111368,239162366,紅縮,否,是,21.38,21.27,21.07,20.92,1.0301,1.1459,0.6472
00638R,元大滬深300反1,2026-05-05,6.62,0.02,0.3,19206,126960,綠增,否,否,6.64,6.65,6.69,6.71,-0.3604,-0.5832,-0.3503
00639,富邦深100,2026-05-05,17.29,-0.08,-0.46,291249,5046010,紅縮,否,是,17.24,17.14,17.02,16.93,1.1972,0.9838,0.5376
00640L,富邦日本正2,2026-05-05,89.25,-2.1,-2.3,250615,22331062,綠增,否,否,90.81,91.24,92.67,93.66,-0.949,-1.7445,-0.893
00641R,富邦日本反1,2026-05-05,4.11,0.04,0.98,625019,2566167,紅增,否,是,4.09,4.07,4.04,4.02,0.69,0.942,0.4724
00642U,期元大S&P石油,2026-05-05,31.55,0.98,3.21,7134701,225643772,紅縮,否,是,31.71,30.1,28.49,27.53,11.3249,9.0385,4.265
00643,群益深証中小,2026-05-05,19.85,-0.13,-0.65,1762542,35035363,紅縮,否,是,19.76,19.57,19.29,19.08,1.9507,1.8743,1.0161
00643K,群益深証中小+R,2026-05-05,4.32,,,1000,4320,,,,,,,,,,
00645,富邦日本,2026-05-05,51.85,-0.55,-1.05,250358,12952273,綠增,否,否,52.25,52.4,52.84,53.15,-0.5709,-0.9452,-0.4944
00646,元大S&P500,2026-05-05,71.65,-0.4,-0.56,2585156,185255625,紅增,否,是,71.3,70.9,70.41,70.04,1.1348,0.9325,0.5175
00647L,元大S&P500正2,2026-05-05,125.2,-1.45,-1.14,52669,6598707,紅增,否,是,124.07,123.24,121.68,120.39,1.3561,1.4739,0.8955
00648R,元大S&P500反1,2026-05-05,4.15,0.02,0.48,328421,1361258,綠增,否,否,4.18,4.18,4.21,4.24,-0.2389,-0.7124,-0.4958
00650L,復華香港正2,2026-05-05,17.31,-0.59,-3.3,7544492,131186074,綠增,是,否,17.51,17.48,17.62,17.66,0.3323,-0.9519,-0.2406
00651R,復華香港反1,2026-05-05,5.23,0.09,1.75,158250,823102,紅增,否,是,5.21,5.21,5.19,5.18,0.0384,0.5406,0.1351
00652,富邦印度,2026-05-05,32.88,-0.41,-1.23,1282673,42314856,綠縮,是,否,33.01,33.15,33.61,33.91,-0.8709,-1.6085,-0.7763
00653L,富邦印度正2,2026-05-05,46.37,-1.12,-2.36,331700,15461478,綠增,否,否,46.67,46.99,47.45,47.64,-1.3527,-1.4677,-0.5585
00654R,富邦印度反1,2026-05-05,6.79,0.09,1.34,46473,315601,紅縮,否,是,6.79,6.77,6.73,6.72,0.5333,0.7593,0.283
00655L,國泰中國A50正2,2026-05-05,36.27,-0.32,-0.87,313926,11393943,紅縮,否,是,36.13,35.97,35.62,35.34,0.8711,1.133,0.6557
00656R,國泰中國A50反1,2026-05-05,5.82,0.01,0.17,751315,4384136,綠增,是,否,5.85,5.86,5.89,5.92,-0.2729,-0.6279,-0.3887
00657,國泰日經225,2026-05-05,70.1,-0.5,-0.71,180465,12665311,紅縮,否,是,69.86,69.91,69.57,69.29,-0.1429,0.4093,0.2558
00657K,國泰日經225+U,2026-05-05,22.16,0.05,0.23,200,4432,綠縮,否,是,22.12,22.22,22.14,22.06,-0.8426,0.0766,0.1176
00660,元大歐洲50,2026-05-05,41.82,-1.28,-2.97,25621,1073192,綠增,否,否,42.33,42.52,42.85,43.02,-0.9084,-1.0726,-0.4496
00661,元大日經225,2026-05-05,76.85,-0.6,-0.77,92272,7083209,紅縮,否,是,76.67,76.87,76.47,76.16,-0.519,0.3459,0.2195
00662,富邦NASDAQ,2026-05-05,112.6,-0.6,-0.53,3817972,430017457,紅增,否,是,111.33,110.3,108.64,107.41,1.8759,1.9361,1.0534
00663L,國泰臺灣加權正2,2026-05-05,89.15,-0.05,-0.06,7372387,656011731,紅增,否,是,84.98,82.93,78.35,74.98,5.0562,6.9232,3.871
00664R,國泰臺灣加權反1,2026-05-05,1.85,0.0,0.0,17343447,32222622,綠增,否,否,1.9,1.93,1.99,2.04,-2.5615,-3.5536,-1.9468
00665L,富邦恒生國企正2,2026-05-05,9.88,-0.31,-3.04,20270713,201216764,綠增,否,否,9.98,9.98,10.09,10.12,-0.1401,-1.2757,-0.4049
00666R,富邦恒生國企反1,2026-05-05,9.03,0.17,1.92,26001,233868,紅增,否,是,8.98,8.97,8.94,8.93,0.2233,0.5719,0.1345
00668,國泰美國道瓊,2026-05-05,56.4,-0.75,-1.31,23104,1304814,紅縮,否,是,56.5,56.52,56.33,56.11,-0.0884,0.2216,0.2224
00668K,國泰美國道瓊+U,2026-05-05,17.88,-0.2,-1.11,200,3576,紅轉綠,否,是,17.92,17.95,17.88,17.79,-0.4224,0.1283,0.2467
00669R,國泰美國道瓊反1,2026-05-05,5.6,0.05,0.9,1534500,8606994,紅增,是,否,5.61,5.59,5.62,5.65,0.5376,-0.125,-0.222
00670L,富邦NASDAQ正2,2026-05-05,185.3,-1.65,-0.88,1022339,189221291,紅增,否,是,181.14,178.73,173.57,169.62,2.7337,3.4676,1.9816
00671R,富邦NASDAQ反1,2026-05-05,2.61,0.02,0.77,2850456,7426894,綠增,否,否,2.64,2.66,2.7,2.73,-1.2706,-1.7732,-0.9896
00673R,期元大S&P原油反1,2026-05-05,11.74,-0.37,-3.06,31983739,374425891,綠縮,否,否,11.75,12.46,13.22,13.68,-10.6567,-8.4864,-3.9172
00674R,期元大S&P黃金反1,2026-05-05,27.22,0.34,1.26,151725,4130918,,否,,27.06,26.66,,,3.0776,,
00675L,富邦臺灣加權正2,2026-05-05,270.0,0.0,0.0,1408999,378887705,紅增,否,是,257.39,251.15,237.19,226.86,5.0957,6.9429,3.9087
00676R,富邦臺灣加權反1,2026-05-05,6.31,0.0,0.0,7013804,44341774,綠增,否,否,6.49,6.58,6.79,6.94,-2.7003,-3.5494,-1.9295
00678,群益那斯達克生技,2026-05-05,35.74,0.45,1.28,233010,8327272,綠縮,否,否,35.13,35.57,36.08,36.38,-2.4436,-2.0918,-0.9593
00680L,元大美債20正2,2026-05-05,6.86,-0.09,-1.29,17703043,121195249,綠增,否,否,6.93,6.98,7.01,7.02,-1.6189,-0.922,-0.3269
00681R,元大美債20反1,2026-05-05,21.2,0.16,0.76,135200,2864040,紅增,否,是,21.1,20.98,20.97,20.97,1.1797,0.3061,0.1528
00682U,期元大美元指數,2026-05-05,20.08,,,2001,40180,紅縮,否,是,20.14,20.09,20.02,19.97,0.5792,0.4853,0.2429
00683L,期元大美元指正2,2026-05-05,20.97,0.17,0.82,109036,2281199,紅縮,否,是,21.02,20.96,20.87,20.82,0.5452,0.5902,0.2786
00685L,群益臺灣加權正2,2026-05-05,243.65,0.25,0.1,945659,229697913,紅增,否,是,232.19,226.56,214.01,204.8,5.1014,6.9564,3.8821
00686R,群益臺灣加權反1,2026-05-05,1.13,-0.01,-0.88,3913999,4459138,綠增,否,否,1.17,1.18,1.21,1.24,-2.0134,-3.0403,-1.6619
00688L,國泰20年美債正2,2026-05-05,6.84,-0.07,-1.01,6545138,44649311,綠增,否,否,6.9,6.96,6.99,7.0,-1.8213,-1.0233,-0.3562
00689R,國泰20年美債反1,2026-05-05,22.1,0.08,0.36,320130,7078229,紅增,是,是,22.04,21.92,21.89,21.9,1.1193,0.5458,0.1647
00690,兆豐藍籌30,2026-05-05,71.1,0.55,0.78,853210,60429289,紅增,是,是,68.54,67.02,63.76,61.35,4.6412,6.0863,3.4016
00692,富邦公司治理,2026-05-05,82.45,-0.05,-0.06,1112993,91645743,紅增,否,是,80.52,79.45,76.72,74.78,2.7172,4.1486,2.2387
00693U,期街口S&P黃豆,2026-05-05,22.75,0.33,1.47,1528941,34775710,紅增,否,是,22.42,22.2,22.05,21.94,2.0022,1.1253,0.5999
00700,富邦恒生國企,2026-05-05,17.41,-0.3,-1.69,112716,1970975,綠增,否,否,17.52,17.53,17.68,17.75,-0.1026,-0.9773,-0.3804
00701,國泰股利精選30,2026-05-05,30.5,0.29,0.96,1030801,31374831,紅增,否,是,30.21,30.12,30.09,30.04,0.6194,0.1729,0.1614
00702,國泰標普低波高息,2026-05-05,23.83,-0.07,-0.29,118330,2821140,紅增,是,是,23.75,23.69,23.71,23.7,0.5588,0.0211,0.057
00703,台新MSCI中國,2026-05-05,20.24,-0.26,-1.27,23179,470003,綠縮,否,否,20.29,20.34,20.58,20.73,-0.5198,-1.3723,-0.6204
00706L,期元大S&P日圓正2,2026-05-05,19.8,-0.1,-0.5,2112120,41796131,紅增,否,是,19.41,19.37,19.37,19.36,0.4346,0.0362,0.0646
00707R,期元大S&P日圓反1,2026-05-05,31.65,0.23,0.73,6000,189900,,否,,31.9,,,,,,
