股票代號,股票名稱,日期,收盤價,漲跌(元),漲跌幅(%),成交量（股）,成交金額（元）,MACD狀態,出量,站上60日均,5日均價,10日均價,20日均價,60日均價,5日均斜率(%),10日均斜率(%),20日均斜率(%)
00411A,主動統一前沿科技,2026-09-01,9.69,0.08,0.83,12116851000,0,,是,,9.72,9.65,,,1.4399,-1.1672,
006201,元大富櫃50,2026-09-01,45.53,1.21,2.73,255050000,0,紅增,否,,43.3,43.1,42.15,,0.9371,4.3027,-2.2982
00679B,元大美債20年,2026-09-01,25.59,-0.27,-1.04,20826466000,0,綠增,否,,25.9,26.2,26.5,,-2.2492,-1.5778,-0.9735
00687B,國泰20年美債,2026-09-01,26.92,-0.29,-1.07,15585676000,0,綠增,否,,27.19,27.38,27.62,,-1.3783,-1.1445,-0.7634
00687C,國泰20年美債+櫃U,2026-09-01,9.06,-0.1,-1.09,26000000,0,綠增,否,,9.1,9.11,9.15,,-0.1536,-0.2956,-0.6302
00694B,富邦美債1-3,2026-09-01,41.58,-0.05,-0.12,82339000,0,綠增,否,,41.87,42.11,42.26,,-1.0959,-0.6254,-0.2349
00695B,富邦美債7-10,2026-09-01,34.48,-0.2,-0.58,138105000,0,綠增,否,,34.83,35.08,35.27,,-1.4153,-0.7723,-0.547
00696B,富邦美債20年,2026-09-01,27.87,-0.29,-1.03,1873215000,0,綠增,是,,28.15,28.35,28.65,,-1.4151,-1.1817,-1.0449
00697B,元大美債7-10,2026-09-01,35.04,-0.17,-0.48,713850000,0,綠增,否,,35.4,35.64,35.79,,-1.3654,-0.738,-0.305
00719B,元大美債1-3,2026-09-01,30.95,-0.04,-0.13,2265575000,0,綠增,否,,31.16,31.32,31.41,,-0.9724,-0.4704,-0.189
00720B,元大投資級公司債,2026-09-01,31.73,-0.23,-0.72,3195337000,0,綠縮,否,,31.87,32.11,32.46,,-1.4775,-0.9622,-1.267
00722B,群益投資級電信債,2026-09-01,34.06,-0.29,-0.84,3085194000,0,綠縮,否,,34.24,34.46,34.84,,-1.2574,-1.0425,-1.391
00723B,群益投資級科技債,2026-09-01,29.18,-0.27,-0.92,150000000,0,綠縮,否,,29.34,29.61,29.84,,-1.8403,-0.7907,-1.4155
00724B,群益投資級金融債,2026-09-01,32.6,-0.21,-0.64,3632037000,0,綠增,否,,32.86,33.13,33.39,,-1.6344,-0.9506,-1.058
00725B,國泰投資級公司債,2026-09-01,33.8,-0.21,-0.62,3219262000,0,綠縮,是,,33.96,34.23,34.52,,-1.5651,-0.9032,-1.2008
00726B,國泰新興投等債,2026-09-01,32.1,-0.08,-0.25,224280000,0,綠增,否,,32.31,32.46,32.85,,-0.8895,-1.1963,-0.8137
00727B,國泰優選非投等債,2026-09-01,39.12,-0.04,-0.1,138632000,0,綠增,否,,39.33,39.54,39.68,,-1.0467,-0.4307,-0.519
00734B,台新JPM新興債,2026-09-01,15.37,-0.08,-0.52,1000000,0,綠縮,否,,15.45,15.56,15.75,,-1.4923,-1.3126,-0.9685
00740B,富邦全球投等債,2026-09-01,37.16,-0.25,-0.67,1427604000,0,綠增,是,,37.34,37.71,38.02,,-1.9485,-1.047,-1.0668
00741B,富邦全球非投等債,2026-09-01,37.07,-0.04,-0.11,120166000,0,綠增,否,,37.25,37.56,37.71,,-1.6374,-0.8998,-0.2737
00746B,富邦A級公司債,2026-09-01,34.24,-0.23,-0.67,812028000,0,綠增,是,,34.5,34.78,35.06,,-1.5973,-0.9512,-1.0499
00749B,凱基新興債10+,2026-09-01,30.66,-0.21,-0.68,103000000,0,綠增,否,,30.82,31.05,31.35,,-1.4515,-0.9759,-1.0933
00750B,凱基科技債10+,2026-09-01,31.56,-0.19,-0.6,100000000,0,綠縮,否,,31.66,31.95,32.26,,-1.7808,-0.9949,-1.3804
00751B,元大AAA至A公司債,2026-09-01,30.23,-0.27,-0.89,4362687000,0,綠增,否,,30.41,30.66,30.93,,-1.6175,-1.068,-1.0223
00754B,群益AAA-AA公司債,2026-09-01,31.2,-0.27,-0.86,156072000,0,綠縮,否,,31.37,31.93,32.39,,-3.4408,-1.9498,-1.637
00755B,群益投資級公用債,2026-09-01,31.34,-0.34,-1.07,111491000,0,綠增,否,,31.6,32.09,32.49,,-2.9901,-1.8116,-1.2223
00756B,群益投等新興公債,2026-09-01,30.21,-0.25,-0.82,208724000,0,綠增,否,,30.43,30.93,31.29,,-3.1632,-1.7255,-1.2357
00758B,復華能源債,2026-09-01,49.82,-0.28,-0.56,100020000,0,綠縮,否,,50.05,50.69,51.2,,-2.5015,-1.4906,-0.969
00759B,復華製藥債,2026-09-01,52.35,-0.5,-0.95,102433000,0,綠增,否,,52.75,53.42,54.05,,-2.4774,-1.5753,-1.1612
00760B,復華新興企業債,2026-09-01,52.05,-0.3,-0.57,108945000,0,綠增,否,,52.44,53.08,53.58,,-2.3646,-1.3384,-0.9383
00761B,國泰A級公司債,2026-09-01,32.82,-0.28,-0.85,351541000,0,綠增,是,,33.05,33.57,33.96,,-3.0507,-1.7243,-1.2505
00764B,群益25年美債,2026-09-01,26.81,-0.29,-1.07,3533870000,0,綠增,否,,27.08,27.28,27.54,,-1.4845,-1.2203,-0.7906
00768B,復華20年美債,2026-09-01,47.76,-0.42,-0.87,2852602000,0,綠增,是,,48.14,48.89,49.56,,-3.0296,-1.9984,-1.2109
00772B,中信高評級公司債,2026-09-01,32.27,-0.26,-0.8,1863039000,0,綠增,否,,32.5,32.83,33.13,,-2.014,-1.2066,-1.0512
00773B,中信優先金融債,2026-09-01,34.62,-0.22,-0.63,1868265000,0,綠增,是,,34.91,35.28,35.55,,-2.0649,-1.1766,-0.9389
00777B,凱基AAA至A公司債,2026-09-01,31.08,-0.1,-0.32,100213000,0,綠縮,否,,31.25,31.55,31.89,,-1.8466,-1.2675,-1.2494
00778B,凱基金融債20+,2026-09-01,33.06,-0.31,-0.93,100415000,0,綠增,否,,33.3,33.68,33.98,,-2.2081,-1.3098,-1.132
00779B,凱基美債25+,2026-09-01,27.13,-0.27,-0.99,301470000,0,綠增,否,,27.38,27.59,27.85,,-1.4611,-1.1928,-0.8261
00780B,國泰A級金融債,2026-09-01,36.23,-0.15,-0.41,121049000,0,綠增,否,,36.53,37.06,37.34,,-2.8044,-1.4546,-0.7614
00781B,國泰A級科技債,2026-09-01,26.98,-0.22,-0.81,164221000,0,綠增,否,,27.17,27.39,27.64,,-1.5651,-1.0478,-1.0931
00782B,國泰A級公用債,2026-09-01,29.22,-0.25,-0.85,199710000,0,綠增,否,,29.43,29.66,29.99,,-1.5259,-1.1697,-1.2691
00785B,富邦金融投等債,2026-09-01,33.77,-0.23,-0.68,53129000,0,綠增,否,,34.06,34.37,34.63,,-1.7765,-1.0025,-1.0571
00786B,元大10年IG銀行債,2026-09-01,31.53,-0.27,-0.85,74358000,0,綠增,是,,31.9,32.31,32.58,,-2.518,-1.3735,-0.9712
00787B,元大10年IG醫療債,2026-09-01,31.62,-0.17,-0.53,4901000,0,綠增,否,,31.78,32.02,32.27,,-1.5307,-0.9618,-0.8358
00788B,元大10年IG電能債,2026-09-01,28.95,-0.21,-0.72,8086000,0,綠增,否,,29.13,29.38,29.71,,-1.6673,-1.1506,-1.1742
00789B,復華公司債A3,2026-09-01,45.87,-0.35,-0.76,112031000,0,綠縮,否,,46.07,46.45,47.04,,-1.6228,-1.1344,-1.4487
00791B,復華信用債1-5,2026-09-01,56.6,-0.05,-0.09,105000000,0,綠增,否,,56.93,57.15,57.42,,-0.7842,-0.5395,-0.2735
00792B,群益A級公司債,2026-09-01,30.6,-0.23,-0.75,172338000,0,綠增,否,,30.8,31.04,31.3,,-1.5534,-1.0045,-0.882
00793B,群益AAA-A醫療債,2026-09-01,29.53,-0.29,-0.97,90607000,0,綠增,否,,29.81,30.07,30.36,,-1.6948,-1.2155,-0.9993
00795B,中信美國公債20年,2026-09-01,25.7,-0.26,-1.0,5282310000,0,綠增,否,,25.95,26.31,26.64,,-2.7074,-1.8286,-1.1026
00799B,國泰A級醫療債,2026-09-01,28.36,-0.23,-0.8,223328000,0,綠增,否,,28.53,28.97,29.31,,-2.9654,-1.76,-1.2433
00834B,第一金金融債10+,2026-09-01,33.02,-0.18,-0.54,109089000,0,綠增,否,,33.24,33.44,33.78,,-1.1595,-0.9538,-0.9936
00836B,永豐10年A公司債,2026-09-01,27.72,-0.25,-0.89,17090000,0,綠增,否,,27.91,28.13,28.4,,-1.5172,-1.177,-1.0506
00840B,凱基IG精選15+,2026-09-01,28.58,-0.19,-0.66,100000000,0,綠縮,否,,28.76,29.07,29.39,,-2.0903,-1.3541,-1.2898
00841B,凱基AAA-AA公司債,2026-09-01,27.26,-0.15,-0.55,100036000,0,綠縮,否,,27.4,27.82,28.21,,-2.9191,-1.8386,-1.5274
00842B,台新美元銀行債,2026-09-01,29.18,-0.17,-0.58,180472000,0,綠增,否,,29.36,29.61,29.9,,-1.6744,-1.0889,-1.5656
00844B,台新15年IG金融債,2026-09-01,30.25,-0.33,-1.08,120000000,0,綠增,否,,30.49,30.97,31.33,,-3.0648,-1.8351,-1.2732
00845B,富邦新興投等債,2026-09-01,32.4,-0.12,-0.37,104000000,0,綠增,否,,32.65,33.05,33.36,,-2.3801,-1.467,-0.7747
00846B,富邦歐洲銀行債,2026-09-01,34.97,-0.13,-0.37,101286000,0,綠增,否,,35.29,35.79,36.08,,-2.777,-1.4971,-0.7742
00847B,中信美國市政債,2026-09-01,24.42,-0.24,-0.97,203250000,0,綠增,否,,24.66,25.0,25.34,,-2.6216,-1.7646,-1.1201
00848B,中信新興亞洲債,2026-09-01,33.23,-0.18,-0.54,205001000,0,綠增,否,,33.49,33.66,33.97,,-1.0226,-0.8979,-0.8392
